bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] int offset = _calcOffset(calcHash(q1)); [FE] ArrayIndexOutOfBoundsException [CONTEXT] { [BUGGY] int offset = _calcOffset(calcHash(q1)); [BUGGY]  final int[] hashArea = _hashArea; int len = hashArea[offset+3]; if (len == 1) { if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	470	470	1	replace	
2	[BUG] [BUGGY] [FE] ArrayIndexOutOfBoundsException [CONTEXT] { [BUGGY] [BUGGY] int offset = _calcOffset(calcHash(q1));  final int[] hashArea = _hashArea; int len = hashArea[offset+3]; if (len == 1) { if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	470	470	1	add	
3	[BUG] [BUGGY] final int[] hashArea = _hashArea; [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  [BUGGY] final int[] hashArea = _hashArea; [BUGGY]  int len = hashArea[offset+3]; if (len == 1) { if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; } [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	472	472	1	replace	
4	[BUG] [BUGGY] [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  [BUGGY] [BUGGY] final int[] hashArea = _hashArea; int len = hashArea[offset+3]; if (len == 1) { if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; } [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	472	472	1	add	
5	[BUG] [BUGGY] int len = hashArea[offset+3]; [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  final int[] hashArea = _hashArea; [BUGGY] int len = hashArea[offset+3]; [BUGGY]  if (len == 1) { if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; }  int offset2 = _secondaryStart + ((offset >> 3) << 2); [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	474	474	1	replace	
6	[BUG] [BUGGY] [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  final int[] hashArea = _hashArea; [BUGGY] [BUGGY] int len = hashArea[offset+3]; if (len == 1) { if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; }  int offset2 = _secondaryStart + ((offset >> 3) << 2); [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	474	474	1	add	
7	[BUG] [BUGGY] if (len == 1) { [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  final int[] hashArea = _hashArea; int len = hashArea[offset+3]; [BUGGY] if (len == 1) { [BUGGY] if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; }  int offset2 = _secondaryStart + ((offset >> 3) << 2); len = hashArea[offset2+3]; [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	476	476	1	replace	
8	[BUG] [BUGGY] [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  final int[] hashArea = _hashArea; int len = hashArea[offset+3]; [BUGGY] [BUGGY] if (len == 1) { if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; }  int offset2 = _secondaryStart + ((offset >> 3) << 2); len = hashArea[offset2+3]; [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	476	476	1	add	
9	[BUG] [BUGGY] if (hashArea[offset] == q1) { [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  final int[] hashArea = _hashArea; int len = hashArea[offset+3]; if (len == 1) { [BUGGY] if (hashArea[offset] == q1) { [BUGGY] return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; }  int offset2 = _secondaryStart + ((offset >> 3) << 2); len = hashArea[offset2+3];  [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	477	477	1	replace	
10	[BUG] [BUGGY] [FE] ArrayIndexOutOfBoundsException [CONTEXT] { int offset = _calcOffset(calcHash(q1));  final int[] hashArea = _hashArea; int len = hashArea[offset+3]; if (len == 1) { [BUGGY] [BUGGY] if (hashArea[offset] == q1) { return _names[offset >> 2]; } } else if (len == 0) { // empty slot; unlikely but avoid further lookups if so return null; }  int offset2 = _secondaryStart + ((offset >> 3) << 2); len = hashArea[offset2+3];  [CLASS] ByteQuadsCanonicalizer TableInfo [METHOD] findName [RETURN_TYPE] String  int q1 [VARIABLES] boolean _failOnDoS _hashShared _intern _needRehash failOnDoS intern ByteQuadsCanonicalizer _parent parent src AtomicReference _tableInfo int[] _hashArea hashArea mainHash String[] _names names int DEFAULT_T_SIZE MAX_ENTRIES_FOR_REUSE MAX_T_SIZE MIN_HASH_SIZE MULT MULT2 MULT3 _count _hashSize _longNameOffset _secondaryStart _seed _spilloverEnd _tertiaryShift _tertiaryStart childCount count curr end flags len longNameOffset offset offset2 pri q1 sec seed size spill spilloverEnd sz tert tertiaryShift total  	projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java	1.0	477	477	1	add	
