bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] return Predicates.<Var>alwaysTrue(); [FE] AssertionFailedError [CONTEXT] private Predicate<Var> getFilterForMode() { switch (mode) { case ALL: [BUGGY] return Predicates.<Var>alwaysTrue(); [BUGGY] case LOCALS_ONLY: return new IdentifyLocals(); case CONSTANTS_ONLY: return new IdentifyConstants(); default: throw new IllegalStateException(); } } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] getFilterForMode [RETURN_TYPE] Predicate  [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.31622776601683794	92	92	1	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] private Predicate<Var> getFilterForMode() { switch (mode) { case ALL: [BUGGY] [BUGGY] return Predicates.<Var>alwaysTrue(); case LOCALS_ONLY: return new IdentifyLocals(); case CONSTANTS_ONLY: return new IdentifyConstants(); default: throw new IllegalStateException(); } } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] getFilterForMode [RETURN_TYPE] Predicate  [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.31622776601683794	92	92	1	add	
3	[BUG] [BUGGY] boolean inlineAllStrings) { [FE] AssertionFailedError [CONTEXT] InlineVariables( AbstractCompiler compiler, Mode mode, [BUGGY] boolean inlineAllStrings) { [BUGGY] this.compiler = compiler; this.mode = mode; this.inlineAllStrings = inlineAllStrings; } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] <init> [RETURN_TYPE] InlineVariables$Mode,boolean)  AbstractCompiler compiler Mode mode boolean inlineAllStrings [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	76	76	1	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] InlineVariables( AbstractCompiler compiler, Mode mode, [BUGGY] [BUGGY] boolean inlineAllStrings) { this.compiler = compiler; this.mode = mode; this.inlineAllStrings = inlineAllStrings; } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] <init> [RETURN_TYPE] InlineVariables$Mode,boolean)  AbstractCompiler compiler Mode mode boolean inlineAllStrings [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	76	76	1	add	
5	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] private final boolean inlineAllStrings; [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior  [VARIABLES] 	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	71	71	1	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] private final boolean inlineAllStrings; [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior  [VARIABLES] 	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	71	71	1	add	
7	[BUG] [BUGGY] this.compiler = compiler; [FE] AssertionFailedError [CONTEXT] InlineVariables( AbstractCompiler compiler, Mode mode, boolean inlineAllStrings) { [BUGGY] this.compiler = compiler; [BUGGY] this.mode = mode; this.inlineAllStrings = inlineAllStrings; } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] <init> [RETURN_TYPE] InlineVariables$Mode,boolean)  AbstractCompiler compiler Mode mode boolean inlineAllStrings [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	77	77	1	replace	
8	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] InlineVariables( AbstractCompiler compiler, Mode mode, boolean inlineAllStrings) { [BUGGY] [BUGGY] this.compiler = compiler; this.mode = mode; this.inlineAllStrings = inlineAllStrings; } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] <init> [RETURN_TYPE] InlineVariables$Mode,boolean)  AbstractCompiler compiler Mode mode boolean inlineAllStrings [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	77	77	1	add	
9	[BUG] [BUGGY] this.mode = mode; [FE] AssertionFailedError [CONTEXT] InlineVariables( AbstractCompiler compiler, Mode mode, boolean inlineAllStrings) { this.compiler = compiler; [BUGGY] this.mode = mode; [BUGGY] this.inlineAllStrings = inlineAllStrings; } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] <init> [RETURN_TYPE] InlineVariables$Mode,boolean)  AbstractCompiler compiler Mode mode boolean inlineAllStrings [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	78	78	1	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] InlineVariables( AbstractCompiler compiler, Mode mode, boolean inlineAllStrings) { this.compiler = compiler; [BUGGY] [BUGGY] this.mode = mode; this.inlineAllStrings = inlineAllStrings; } [CLASS] InlineVariables Mode IdentifyConstants IdentifyLocals AliasCandidate InliningBehavior [METHOD] <init> [RETURN_TYPE] InlineVariables$Mode,boolean)  AbstractCompiler compiler Mode mode boolean inlineAllStrings [VARIABLES] AbstractCompiler compiler boolean inlineAllStrings IdentifyConstants identifyConstants Set staleVars Var alias Mode ALL CONSTANTS_ONLY LOCALS_ONLY mode ReferenceCollection refInfo Map aliasCandidates  	projects/Closure36/src/com/google/javascript/jscomp/InlineVariables.java	0.2581988897471611	78	78	1	add	
