projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i!=0)serialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i!=0)serialize=false;//onlyserializethedefaultnameBoundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null){if(i!=0)serialize=false;//onlyserializethedefaultnameBoundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);}
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null){if(i!=0)serialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);}
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null)serialize=false;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i!=0)serialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);}
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i!=0)serialize=false;//onlyserializethedefaultnameBoundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);}
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i!=0)serialize=false;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i==0)serialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null)serialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null){serialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);}
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i!=0)serialize=true;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(i!=0)serialize=true;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null)serialize=true;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null)deserialize=false;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name==null)serialize=false;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name==null)serialize=true;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(serialize!=null)serialize=false;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name==null)deserialize=false;
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null)deserialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162BoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162If(name!=null)deserialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162if(name!=null)deserialize=false;//onlyserializethedefaultnameBoundFieldboundField=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);}
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162BoundFieldprevious=createBoundField(context,field,name,TypeToken.get(fieldType),serializedName,deserialize);
projects/Gson10/gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java162BoundFieldprevious=createBoundField(context,field,name,TypeToken.get(fieldType),serialize,deserialize);
