bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  _asString  =  new  String(_matchingElementIndex);  [CE]  illegal  start  of  type  [FE]        NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _asString  =  new  String(_matchingElementIndex);  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_asString  =  new  String(_matchingElementIndex);	  _asString    =    new    String(_matchingPropertyName);    	non-compiled	[CE]  illegal  start  of  type	4	None	replace
2	[BUG]  [BUGGY]  _asString  =  new  String(_matchingPropertyName,  _matchingElementIndex);  [CE]  illegal  start  of  type  [FE]          NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _asString  =  new  String(_matchingPropertyName,  _matchingElementIndex);  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_asString  =  new  String(_matchingPropertyName,  _matchingElementIndex);	  _asString    =    new    String(_matchingPropertyName);    	non-compiled	[CE]  illegal  start  of  type	4	None	replace
3	[BUG]  [BUGGY]  _asString  =  new  String(_matchingPropertyName,  _elementIndex);  [CE]  illegal  start  of  type  [FE]            NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _asString  =  new  String(_matchingPropertyName,  _elementIndex);  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_asString  =  new  String(_matchingPropertyName,  _elementIndex);	  _asString    =    new    String(_matchingPropertyName);    	non-compiled	[CE]  illegal  start  of  type	4	None	replace
4	[BUG]  [BUGGY]  _asString  =  String.valueOf(_matchingPropertyName);  [CE]  illegal  start  of  type  [FE]          NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _asString  =  String.valueOf(_matchingPropertyName);  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_asString  =  String.valueOf(_matchingPropertyName);	  _asString    =    EMPTY;    	non-compiled	[CE]  illegal  start  of  type	2	None	replace
5	[BUG]  [BUGGY]  _asString  =  _matchingPropertyName;  [CE]  illegal  start  of  type  [FE]            NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _asString  =  _matchingPropertyName;  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_asString  =  _matchingPropertyName;	  _asString    =    EMPTY;    	non-compiled	[CE]  illegal  start  of  type	2	None	replace
6	[BUG]  [BUGGY]  _asString  =  String.valueOf(_matchingElementIndex);  [CE]  illegal  start  of  type  [FE]              NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _asString  =  String.valueOf(_matchingElementIndex);  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_asString  =  String.valueOf(_matchingElementIndex);	  _asString    =    EMPTY;    	non-compiled	[CE]  illegal  start  of  type	2	None	replace
7	[BUG]  [BUGGY]  _matchingElementIndex  =  -1;  [CE]  illegal  start  of  type  [FE]            NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _matchingElementIndex  =  -1;  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_matchingElementIndex  =  -1;	      	non-compiled	[CE]  illegal  start  of  type	3	None	replace
8	[BUG]  [BUGGY]  _matchingPropertyName  =  null;  [CE]  illegal  start  of  type  [FE]              NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _matchingPropertyName  =  null;  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_matchingPropertyName  =  null;	      	non-compiled	[CE]  illegal  start  of  type	3	None	replace
9	[BUG]  [BUGGY]  _matchingPropertyIndex  =  -1;  [CE]  illegal  start  of  type  [FE]                NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _matchingPropertyIndex  =  -1;  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_matchingPropertyIndex  =  -1;	      	non-compiled	[CE]  illegal  start  of  type	3	None	replace
10	[BUG]  [BUGGY]  _matchingPropertyName  =  String.valueOf(_matchingElementIndex);  [CE]  illegal  start  of  type  [FE]            NumberFormatException    [CONTEXT]    protected  JsonPointer()  {  _nextSegment  =  null;  _matchingPropertyName  =     "   ";  _matchingElementIndex  =  -1;    [BUGGY]  _matchingPropertyName  =  String.valueOf(_matchingElementIndex);  [BUGGY]    }  [CLASS]  JsonPointer  [METHOD]  <init>  [RETURN_TYPE]  JsonPointer()  [VARIABLES]  JsonPointer  EMPTY  _nextSegment  String  _asString  _matchingPropertyName  boolean  int  _matchingElementIndex  	projects/JacksonCore5/src/main/java/com/fasterxml/jackson/core/JsonPointer.java	0.5	59	59	1	replace	_matchingPropertyName  =  String.valueOf(_matchingElementIndex);	      	non-compiled	[CE]  illegal  start  of  type	3	None	replace
