bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] return create(String.valueOf(opt)); [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] public static Option create(char opt) throws IllegalArgumentException { [BUGGY] return create(String.valueOf(opt)); [BUGGY] } [CLASS] OptionBuilder [METHOD] create [RETURN_TYPE] Option  char opt [VARIABLES] boolean hasArg newRequired optionalArg required OptionBuilder instance char opt sep valuesep Object newType type String argName description longopt name newDescription newLongopt int num numArgs numberOfArgs  	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.3779644730092272	316	316	1	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] public static Option create(char opt) throws IllegalArgumentException { [BUGGY] [BUGGY] return create(String.valueOf(opt)); } [CLASS] OptionBuilder [METHOD] create [RETURN_TYPE] Option  char opt [VARIABLES] boolean hasArg newRequired optionalArg required OptionBuilder instance char opt sep valuesep Object newType type String argName description longopt name newDescription newLongopt int num numArgs numberOfArgs  	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.3779644730092272	316	316	1	add	
3	[BUG] [BUGGY] OptionBuilder.description = newDescription; [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] public static OptionBuilder withDescription(String newDescription) { [BUGGY] OptionBuilder.description = newDescription; [BUGGY]  return instance; } [CLASS] OptionBuilder [METHOD] withDescription [RETURN_TYPE] OptionBuilder  String newDescription [VARIABLES] boolean hasArg newRequired optionalArg required OptionBuilder instance char sep valuesep Object newType type String argName description longopt name newDescription newLongopt int num numArgs numberOfArgs  	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.35355339059327373	300	300	1	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] public static OptionBuilder withDescription(String newDescription) { [BUGGY] [BUGGY] OptionBuilder.description = newDescription; return instance; } [CLASS] OptionBuilder [METHOD] withDescription [RETURN_TYPE] OptionBuilder  String newDescription [VARIABLES] boolean hasArg newRequired optionalArg required OptionBuilder instance char sep valuesep Object newType type String argName description longopt name newDescription newLongopt int num numArgs numberOfArgs  	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.35355339059327373	300	300	1	add	
5	[BUG] [BUGGY] return instance; [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] public static OptionBuilder withDescription(String newDescription) { OptionBuilder.description = newDescription; [BUGGY] return instance; [BUGGY] } [CLASS] OptionBuilder [METHOD] withDescription [RETURN_TYPE] OptionBuilder  String newDescription [VARIABLES] boolean hasArg newRequired optionalArg required OptionBuilder instance char sep valuesep Object newType type String argName description longopt name newDescription newLongopt int num numArgs numberOfArgs  	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.35355339059327373	302	302	1	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] public static OptionBuilder withDescription(String newDescription) { OptionBuilder.description = newDescription; [BUGGY] [BUGGY] return instance; } [CLASS] OptionBuilder [METHOD] withDescription [RETURN_TYPE] OptionBuilder  String newDescription [VARIABLES] boolean hasArg newRequired optionalArg required OptionBuilder instance char sep valuesep Object newType type String argName description longopt name newDescription newLongopt int num numArgs numberOfArgs  	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.35355339059327373	302	302	1	add	
9	[BUG] [BUGGY] private static int numberOfArgs = Option.UNINITIALIZED; [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] [BUGGY] private static int numberOfArgs = Option.UNINITIALIZED; [BUGGY]  [CLASS] OptionBuilder  [VARIABLES] 	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.3333333333333333	46	46	1	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] [BUGGY] [BUGGY] private static int numberOfArgs = Option.UNINITIALIZED; [CLASS] OptionBuilder  [VARIABLES] 	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.3333333333333333	46	46	1	add	
11	[BUG] [BUGGY] private static OptionBuilder instance = new OptionBuilder(); [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] [BUGGY] private static OptionBuilder instance = new OptionBuilder(); [BUGGY]  [CLASS] OptionBuilder  [VARIABLES] 	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.3333333333333333	58	58	1	replace	
12	[BUG] [BUGGY] [FE] AssertionFailedError testBuilderIsResettedAlways [CONTEXT] [BUGGY] [BUGGY] private static OptionBuilder instance = new OptionBuilder(); [CLASS] OptionBuilder  [VARIABLES] 	projects/Cli26/src/java/org/apache/commons/cli/OptionBuilder.java	0.3333333333333333	58	58	1	add	
