bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]    MapRealVector  res  =  openMapRealVector(v);  [CE]  cannot  find  symbol  [CONTEXT]  public  OpenMapRealVector  ebeMultiply(RealVector  v)  {  checkVectorDimensions(v.getDimension());  [BUGGY]    MapRealVector  res  =  openMapRealVector(v);  [BUGGY]  OpenMapRealVector  res  =  new  OpenMapRealVector(this);  Iterator  iter  =  res.entries.iterator();  while  (iter.hasNext())  {  iter.advance();  res.setEntry(iter.key(),  iter.value()  *  v.getEntry(iter.key()));  }  return  res;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  ebeMultiply  [RETURN_TYPE]  OpenMapRealVector  RealVector  v  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  d  epsilon  value  RealVector  v  Iterator  iter  OpenMapRealVector  res  OpenIntToDoubleHashMap  entries  larger  randomAccess  long  serialVersionUID  int  dimension  expectedSize  i  key  resize  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.7071067811865475	369	369	1	replace	    MapRealVector  res  =  openMapRealVector(v);		non-compiled	[CE]  cannot  find  symbol	4	None	add
2	[BUG]  [BUGGY]    checkEntryDimensions(v.getDimension());  [CE]  cannot  find  symbol  [CONTEXT]  public  OpenMapRealVector  ebeMultiply(RealVector  v)  {  checkVectorDimensions(v.getDimension());  [BUGGY]    checkEntryDimensions(v.getDimension());  [BUGGY]  OpenMapRealVector  res  =  new  OpenMapRealVector(this);  Iterator  iter  =  res.entries.iterator();  while  (iter.hasNext())  {  iter.advance();  res.setEntry(iter.key(),  iter.value()  *  v.getEntry(iter.key()));  }  return  res;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  ebeMultiply  [RETURN_TYPE]  OpenMapRealVector  RealVector  v  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  d  epsilon  value  RealVector  v  Iterator  iter  OpenMapRealVector  res  OpenIntToDoubleHashMap  entries  larger  randomAccess  long  serialVersionUID  int  dimension  expectedSize  i  key  resize  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.7071067811865475	369	369	1	replace	    checkEntryDimensions(v.getDimension());		non-compiled	[CE]  cannot  find  symbol	4	None	add
3	[BUG]  [BUGGY]    MapRealVector  res  =  openMapRealVector();  [CE]  cannot  find  symbol  [CONTEXT]  public  OpenMapRealVector  ebeMultiply(RealVector  v)  {  checkVectorDimensions(v.getDimension());  [BUGGY]    MapRealVector  res  =  openMapRealVector();  [BUGGY]  OpenMapRealVector  res  =  new  OpenMapRealVector(this);  Iterator  iter  =  res.entries.iterator();  while  (iter.hasNext())  {  iter.advance();  res.setEntry(iter.key(),  iter.value()  *  v.getEntry(iter.key()));  }  return  res;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  ebeMultiply  [RETURN_TYPE]  OpenMapRealVector  RealVector  v  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  d  epsilon  value  RealVector  v  Iterator  iter  OpenMapRealVector  res  OpenIntToDoubleHashMap  entries  larger  randomAccess  long  serialVersionUID  int  dimension  expectedSize  i  key  resize  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.7071067811865475	369	369	1	replace	    MapRealVector  res  =  openMapRealVector();		non-compiled	[CE]  cannot  find  symbol	4	None	add
4	[BUG]  [BUGGY]    MapRealVector  res  =  openMapRealVector(v.getValue());  [CE]  cannot  find  symbol  [CONTEXT]  public  OpenMapRealVector  ebeMultiply(RealVector  v)  {  checkVectorDimensions(v.getDimension());  [BUGGY]    MapRealVector  res  =  openMapRealVector(v.getValue());  [BUGGY]  OpenMapRealVector  res  =  new  OpenMapRealVector(this);  Iterator  iter  =  res.entries.iterator();  while  (iter.hasNext())  {  iter.advance();  res.setEntry(iter.key(),  iter.value()  *  v.getEntry(iter.key()));  }  return  res;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  ebeMultiply  [RETURN_TYPE]  OpenMapRealVector  RealVector  v  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  d  epsilon  value  RealVector  v  Iterator  iter  OpenMapRealVector  res  OpenIntToDoubleHashMap  entries  larger  randomAccess  long  serialVersionUID  int  dimension  expectedSize  i  key  resize  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.7071067811865475	369	369	1	replace	    MapRealVector  res  =  openMapRealVector(v.getValue());		non-compiled	[CE]  cannot  find  symbol	4	None	add
5	[BUG]  [BUGGY]    MapRealVector  res  =  openMapRealVector(v.getEntry());  [CE]  cannot  find  symbol  [CONTEXT]  public  OpenMapRealVector  ebeMultiply(RealVector  v)  {  checkVectorDimensions(v.getDimension());  [BUGGY]    MapRealVector  res  =  openMapRealVector(v.getEntry());  [BUGGY]  OpenMapRealVector  res  =  new  OpenMapRealVector(this);  Iterator  iter  =  res.entries.iterator();  while  (iter.hasNext())  {  iter.advance();  res.setEntry(iter.key(),  iter.value()  *  v.getEntry(iter.key()));  }  return  res;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  ebeMultiply  [RETURN_TYPE]  OpenMapRealVector  RealVector  v  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  d  epsilon  value  RealVector  v  Iterator  iter  OpenMapRealVector  res  OpenIntToDoubleHashMap  entries  larger  randomAccess  long  serialVersionUID  int  dimension  expectedSize  i  key  resize  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.7071067811865475	369	369	1	replace	    MapRealVector  res  =  openMapRealVector(v.getEntry());		non-compiled	[CE]  cannot  find  symbol	4	None	add
11	[BUG]  [BUGGY]    this.iter  =  entries.iterator();  [CE]  modifier  final  not  allowed  here  [CONTEXT]  public  OpenMapRealVector(int  dimension,  double  epsilon)  {  virtualSize  =  dimension;  entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]    this.iter  =  entries.iterator();  [BUGGY]  this.epsilon  =  epsilon;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealVector(int,double)  int  dimension  double  epsilon  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  epsilon  Iterator  iter  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  dimension  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.5773502691896258	77	77	1	replace	    this.iter  =  entries.iterator();		non-compiled	[CE]  modifier  final  not  allowed  here	20	None	add
12	[BUG]  [BUGGY]    this.dimension  =  dimension;  entries.put(new  Integer(entrySize));  [CE]  modifier  final  not  allowed  here  [CONTEXT]  public  OpenMapRealVector(int  dimension,  double  epsilon)  {  virtualSize  =  dimension;  entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]    this.dimension  =  dimension;  entries.put(new  Integer(entrySize));  [BUGGY]  this.epsilon  =  epsilon;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealVector(int,double)  int  dimension  double  epsilon  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  epsilon  Iterator  iter  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  dimension  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.5773502691896258	77	77	1	replace	    this.dimension  =  dimension;  entries.put(new  Integer(entrySize));		non-compiled	[CE]  modifier  final  not  allowed  here	20	None	add
13	[BUG]  [BUGGY]    this.dimension  =  dimension;  [CE]  modifier  final  not  allowed  here  [CONTEXT]  public  OpenMapRealVector(int  dimension,  double  epsilon)  {  virtualSize  =  dimension;  entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]    this.dimension  =  dimension;  [BUGGY]  this.epsilon  =  epsilon;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealVector(int,double)  int  dimension  double  epsilon  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  epsilon  Iterator  iter  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  dimension  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.5773502691896258	77	77	1	replace	    this.dimension  =  dimension;		non-compiled	[CE]  modifier  final  not  allowed  here	20	None	add
14	[BUG]  [BUGGY]    this.dimension  =  dimension  -  1;  [CE]  modifier  final  not  allowed  here  [CONTEXT]  public  OpenMapRealVector(int  dimension,  double  epsilon)  {  virtualSize  =  dimension;  entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]    this.dimension  =  dimension  -  1;  [BUGGY]  this.epsilon  =  epsilon;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealVector(int,double)  int  dimension  double  epsilon  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  epsilon  Iterator  iter  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  dimension  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.5773502691896258	77	77	1	replace	    this.dimension  =  dimension  -  1;		non-compiled	[CE]  modifier  final  not  allowed  here	20	None	add
15	[BUG]  [BUGGY]    this.dimension  =  dimension;  entries.put(new  Integer(entry));  [CE]  modifier  final  not  allowed  here  [CONTEXT]  public  OpenMapRealVector(int  dimension,  double  epsilon)  {  virtualSize  =  dimension;  entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]    this.dimension  =  dimension;  entries.put(new  Integer(entry));  [BUGGY]  this.epsilon  =  epsilon;  }  [CLASS]  OpenMapRealVector  OpenMapEntry  OpenMapSparseIterator  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealVector(int,double)  int  dimension  double  epsilon  [VARIABLES]  Entry  current  boolean  double  DEFAULT_ZERO_TOLERANCE  epsilon  Iterator  iter  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  dimension  virtualSize  	projects/Math49/src/main/java/org/apache/commons/math/linear/OpenMapRealVector.java	0.5773502691896258	77	77	1	replace	    this.dimension  =  dimension;  entries.put(new  Integer(entry));		non-compiled	[CE]  modifier  final  not  allowed  here	20	None	add
