bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	new_failing_test_number
3	[BUG]  [BUGGY]  if(test(values,  weights,  begin,  length))  {  clear();  if(test(weights,  begin,  length))  {  return  0.0;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {    [BUGGY]  if(test(values,  weights,  begin,  length))  {  clear();  if(test(weights,  begin,  length))  {  return  0.0;  }  [BUGGY]    double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;  }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	316	316	1	replace	if(test(values,  weights,  begin,  length))  {  clear();  if(test(weights,  begin,  length))  {  return  0.0;  }	      if(test(values,    weights,    begin,    length))    {    clear();    if(test(values,    weights,    begin,    length))    {    return    0.0;    }    	non-compiled	[CE]  illegal  start  of  expression	131	None
4	[BUG]  [BUGGY]  if(test(values,  weights,  begin,  length)||  clear();  if(test(values,  weights,  begin,  length))  {  return  0.0;  }  [CE]  ')'  expected  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {    [BUGGY]  if(test(values,  weights,  begin,  length)||  clear();  if(test(values,  weights,  begin,  length))  {  return  0.0;  }  [BUGGY]    double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;  }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	316	316	1	replace	if(test(values,  weights,  begin,  length)||  clear();  if(test(values,  weights,  begin,  length))  {  return  0.0;  }	      if(test(values,    weights,    begin,    length))    {    clear();    if(test(values,    weights,    begin,    length))    {    return    0.0;    }    	non-compiled	[CE]  ')'  expected	131	None
11	[BUG]  [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  double  m  =  mean.evaluate(values,  weights,  begin,  length);  [CE]  cannot  find  symbol  mean  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;    [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  double  m  =  mean.evaluate(values,  weights,  begin,  length);  [BUGGY]    }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	322	322	1	replace	        var    =    evaluate(values,    weights,    begin,    length);    double  m  =  mean.evaluate(values,  weights,  begin,  length);	  	non-compiled	[CE]  cannot  find  symbol  mean	51	None
12	[BUG]  [BUGGY]  [FE]  AssertionError  testEvaluateArraySegmentWeighted  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;    [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  begin,  length);  [BUGGY]    }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	322	322	1	add	        var    =    evaluate(values,    weights,    begin,    length);    var  =  evaluate(values,  weights,  begin,  length);	  	compilable	  [FE]  AssertionError  testEvaluateArraySegmentWeighted	51	1
13	[BUG]  [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  begin,  length);  [FE]  AssertionError  testEvaluateArraySegmentWeighted  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;    [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  begin,  length);  [BUGGY]    }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	322	322	1	replace	        var    =    evaluate(values,    weights,    begin,    length);    var  =  evaluate(values,  weights,  begin,  length);	  	compilable	  [FE]  AssertionError  testEvaluateArraySegmentWeighted	51	1
14	[BUG]  [BUGGY]  [FE]  AssertionError  testEvaluateArraySegmentWeighted  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;    [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  0,  begin,  length);  [BUGGY]    }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	322	322	1	add	        var    =    evaluate(values,    weights,    begin,    length);    var  =  evaluate(values,  weights,  0,  begin,  length);	  	compilable	  [FE]  AssertionError  testEvaluateArraySegmentWeighted	51	1
15	[BUG]  [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  0,  begin,  length);  [FE]  AssertionError  testEvaluateArraySegmentWeighted  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;    [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  0,  begin,  length);  [BUGGY]    }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	322	322	1	replace	        var    =    evaluate(values,    weights,    begin,    length);    var  =  evaluate(values,  weights,  0,  begin,  length);	  	compilable	  [FE]  AssertionError  testEvaluateArraySegmentWeighted	51	1
15	[BUG]  [BUGGY]  [FE]  AssertionError  testEvaluateArraySegmentWeighted  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;    [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  1,  begin,  length);  [BUGGY]    }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	322	322	1	add	        var    =    evaluate(values,    weights,    begin,    length);    var  =  evaluate(values,  weights,  1,  begin,  length);	  	compilable	  [FE]  AssertionError  testEvaluateArraySegmentWeighted	51	1
16	[BUG]  [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  1,  begin,  length);  [FE]  AssertionError  testEvaluateArraySegmentWeighted  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;    [BUGGY]      var  =  evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  1,  begin,  length);  [BUGGY]    }  else  if  (length  >  1)  {  Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	322	322	1	replace	        var    =    evaluate(values,    weights,    begin,    length);    var  =  evaluate(values,  weights,  1,  begin,  length);	  	compilable	  [FE]  AssertionError  testEvaluateArraySegmentWeighted	51	1
24	[BUG]  [BUGGY]  var  =  test(values,  weights,  begin,  length),  m);  [CE]  ';'  expected  [CONTEXT]    public  double  evaluate(final  double[]  values,  final  double[]  weights,  final  int  begin,  final  int  length)  {  double  var  =  Double.NaN;  if  (test(values,  weights,begin,  length))  {  clear();  if  (length  ==  1)  {  var  =  0.0;  }  else  if  (length  >  1)  {    [BUGGY]  var  =  test(values,  weights,  begin,  length),  m);  [BUGGY]    Mean  mean  =  new  Mean();  double  m  =  mean.evaluate(values,  weights,  begin,  length);  var  =  evaluate(values,  weights,  m,  begin,  length);  }  }  return  var;  }  [CLASS]  Variance  [METHOD]  evaluate  [RETURN_TYPE]  double  final  double[]  values  final  double[]  weights  final  int  begin  final  int  length  [VARIABLES]  Mean  mean  boolean  incMoment  isBiasCorrected  double[]  values  weights  double  m  var  long  serialVersionUID  SecondMoment  m2  moment  int  begin  length  	projects/Math41/src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java	0.5773502691896258	323	323	1	replace	var  =  test(values,  weights,  begin,  length),  m);	      var    =    test(values,    weights,    begin,    length);    	non-compiled	[CE]  ';'  expected	124	None
