bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	patch
1	[BUG] [BUGGY] result = Range.combine(result,    DatasetUtilities.findDomainBounds(d));   } [FE] NullPointerException [CONTEXT] if (r != null) { result = Range.combine(result, r.findDomainBounds(d)); } else { [BUGGY] result = Range.combine(result,                DatasetUtilities.findDomainBounds(d));          } [BUGGY] DatasetUtilities.findDomainBounds(d)); } [CLASS] XYPlot [METHOD] getDataRange [RETURN_TYPE] Range  ValueAxis axis [VARIABLES] PlotOrientation orient orientation long serialVersionUID Paint[] quadrantPaint Point2D anchor origin quadrantOrigin ValueAxis axis Iterator i it iterator List annotations axisIndices includedAnnotations indices mappedAxes mappedDatasets result ticks AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace space XYItemRenderer r Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke gridStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke stroke XYAnnotation a annotation double current cursor domainCrosshairValue end hvalue previous rangeCrosshairValue value vvalue x xmax xmin xx xxmax xxmin y ymax ymin yy yymax yymin LegendItemCollection fixedLegendItems XYAnnotationBoundsInfo xyabi Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT bandPaint domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint gridPaint paint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint Range result int axisIndex count domainIndex firstItem i index item lastItem pass passCount rangeIndex rendererCount result series seriesCount upper weight x xAxisIndex y yAxisIndex DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE b1 b2 domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible fillBand foundData isDomainAxis notify paintLine rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible removed selected somethingToDraw visible RectangleInsets axisOffset insets offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers Collection c ResourceBundle localizationResources XYDataset d SeriesRenderingOrder order seriesOrder seriesRenderingOrder Map axisStateMap backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	1.0	4479	4481	22	
2	[BUG] [BUGGY] result = getRenderer(); [FE] NullPointerException [CONTEXT] public XYItemRenderer getRendererForDataset(XYDataset dataset) { XYItemRenderer result = null; for (int i = 0; i < this.datasets.size(); i++) { if (this.datasets.get(i) == dataset) { result = (XYItemRenderer) this.renderers.get(i); if (result == null) { [BUGGY] result = getRenderer(); [BUGGY] } break; } } return result; } [CLASS] XYPlot [METHOD] getRendererForDataset [RETURN_TYPE] XYItemRenderer  XYDataset dataset [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke PlotOrientation orientation double domainCrosshairValue rangeCrosshairValue LegendItemCollection fixedLegendItems Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint long serialVersionUID int axisIndex count i index result weight DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible Paint[] quadrantPaint Point2D quadrantOrigin RectangleInsets axisOffset offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations axisIndices indices XYDataset dataset AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace XYItemRenderer result SeriesRenderingOrder order seriesRenderingOrder Map backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.9574271077563381	1749	1749	22	
3	[BUG] [BUGGY] return getRenderer(0); [FE] NullPointerException [CONTEXT] public XYItemRenderer getRenderer() { [BUGGY] return getRenderer(0); [BUGGY] } [CLASS] XYPlot [METHOD] getRenderer [RETURN_TYPE] XYItemRenderer  [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke PlotOrientation orientation double domainCrosshairValue rangeCrosshairValue LegendItemCollection fixedLegendItems Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint long serialVersionUID int axisIndex count i index result weight DatasetRenderingOrder datasetRenderingOrder boolean DEFAULT_CROSSHAIR_VISIBLE domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible Paint[] quadrantPaint Point2D quadrantOrigin RectangleInsets axisOffset offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations axisIndices indices AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace SeriesRenderingOrder seriesRenderingOrder Map backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.8709883407113854	1576	1576	22	
4	[BUG] [BUGGY] dataset.addChangeListener(this); [FE] NullPointerException [CONTEXT] this.datasets = new ObjectList(); this.renderers = new ObjectList(); this.datasetToDomainAxesMap = new TreeMap(); this.datasetToRangeAxesMap = new TreeMap(); this.annotations = new java.util.ArrayList(); this.datasets.set(0, dataset); if (dataset != null) { [BUGGY] dataset.addChangeListener(this); [BUGGY] } this.renderers.set(0, renderer); if (renderer != null) { renderer.setPlot(this); renderer.addChangeListener(this); } this.domainAxes.set(0, domainAxis); this.mapDatasetToDomainAxis(0, 0); [CLASS] XYPlot [METHOD] <init> [RETURN_TYPE] XYItemRenderer)  XYDataset dataset ValueAxis domainAxis ValueAxis rangeAxis XYItemRenderer renderer [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke PlotOrientation orientation double domainCrosshairValue rangeCrosshairValue LegendItemCollection fixedLegendItems Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint long serialVersionUID int weight DatasetRenderingOrder datasetRenderingOrder boolean DEFAULT_CROSSHAIR_VISIBLE domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible Paint[] quadrantPaint Point2D quadrantOrigin ValueAxis domainAxis rangeAxis RectangleInsets axisOffset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations XYDataset dataset AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace XYItemRenderer renderer SeriesRenderingOrder seriesRenderingOrder Map backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.8424235391742319	648	648	22	
5	[BUG] [BUGGY] XYItemRenderer r = getRendererForDataset(d); [FE] NullPointerException [CONTEXT] } } }   Iterator iterator = mappedDatasets.iterator(); while (iterator.hasNext()) { XYDataset d = (XYDataset) iterator.next(); if (d != null) { [BUGGY] XYItemRenderer r = getRendererForDataset(d); [BUGGY] if (isDomainAxis) { if (r != null) { result = Range.combine(result, r.findDomainBounds(d)); } else { result = Range.combine(result, DatasetUtilities.findDomainBounds(d)); } } else { [CLASS] XYPlot [METHOD] getDataRange [RETURN_TYPE] Range  ValueAxis axis [VARIABLES] PlotOrientation orient orientation long serialVersionUID Paint[] quadrantPaint Point2D anchor origin quadrantOrigin ValueAxis axis Iterator i it iterator List annotations axisIndices includedAnnotations indices mappedAxes mappedDatasets result ticks AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace space XYItemRenderer r Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke gridStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke stroke XYAnnotation a annotation double current cursor domainCrosshairValue end hvalue previous rangeCrosshairValue value vvalue x xmax xmin xx xxmax xxmin y ymax ymin yy yymax yymin LegendItemCollection fixedLegendItems XYAnnotationBoundsInfo xyabi Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT bandPaint domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint gridPaint paint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint Range result int axisIndex count domainIndex firstItem i index item lastItem pass passCount rangeIndex rendererCount result series seriesCount upper weight x xAxisIndex y yAxisIndex DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE b1 b2 domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible fillBand foundData isDomainAxis notify paintLine rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible removed selected somethingToDraw visible RectangleInsets axisOffset insets offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers Collection c ResourceBundle localizationResources XYDataset d SeriesRenderingOrder order seriesOrder seriesRenderingOrder Map axisStateMap backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.8424235391742319	4473	4473	22	
6	[BUG] [BUGGY] if (isDomainAxis) { [FE] NullPointerException [CONTEXT] } }   Iterator iterator = mappedDatasets.iterator(); while (iterator.hasNext()) { XYDataset d = (XYDataset) iterator.next(); if (d != null) { XYItemRenderer r = getRendererForDataset(d); [BUGGY] if (isDomainAxis) { [BUGGY] if (r != null) { result = Range.combine(result, r.findDomainBounds(d)); } else { result = Range.combine(result, DatasetUtilities.findDomainBounds(d)); } } else { if (r != null) { [CLASS] XYPlot [METHOD] getDataRange [RETURN_TYPE] Range  ValueAxis axis [VARIABLES] PlotOrientation orient orientation long serialVersionUID Paint[] quadrantPaint Point2D anchor origin quadrantOrigin ValueAxis axis Iterator i it iterator List annotations axisIndices includedAnnotations indices mappedAxes mappedDatasets result ticks AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace space XYItemRenderer r Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke gridStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke stroke XYAnnotation a annotation double current cursor domainCrosshairValue end hvalue previous rangeCrosshairValue value vvalue x xmax xmin xx xxmax xxmin y ymax ymin yy yymax yymin LegendItemCollection fixedLegendItems XYAnnotationBoundsInfo xyabi Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT bandPaint domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint gridPaint paint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint Range result int axisIndex count domainIndex firstItem i index item lastItem pass passCount rangeIndex rendererCount result series seriesCount upper weight x xAxisIndex y yAxisIndex DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE b1 b2 domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible fillBand foundData isDomainAxis notify paintLine rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible removed selected somethingToDraw visible RectangleInsets axisOffset insets offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers Collection c ResourceBundle localizationResources XYDataset d SeriesRenderingOrder order seriesOrder seriesRenderingOrder Map axisStateMap backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.8424235391742319	4474	4474	22	
7	[BUG] [BUGGY] if (r != null) { [FE] NullPointerException [CONTEXT] }   Iterator iterator = mappedDatasets.iterator(); while (iterator.hasNext()) { XYDataset d = (XYDataset) iterator.next(); if (d != null) { XYItemRenderer r = getRendererForDataset(d); if (isDomainAxis) { [BUGGY] if (r != null) { [BUGGY] result = Range.combine(result, r.findDomainBounds(d)); } else { result = Range.combine(result, DatasetUtilities.findDomainBounds(d)); } } else { if (r != null) { result = Range.combine(result, r.findRangeBounds(d)); [CLASS] XYPlot [METHOD] getDataRange [RETURN_TYPE] Range  ValueAxis axis [VARIABLES] PlotOrientation orient orientation long serialVersionUID Paint[] quadrantPaint Point2D anchor origin quadrantOrigin ValueAxis axis Iterator i it iterator List annotations axisIndices includedAnnotations indices mappedAxes mappedDatasets result ticks AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace space XYItemRenderer r Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke gridStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke stroke XYAnnotation a annotation double current cursor domainCrosshairValue end hvalue previous rangeCrosshairValue value vvalue x xmax xmin xx xxmax xxmin y ymax ymin yy yymax yymin LegendItemCollection fixedLegendItems XYAnnotationBoundsInfo xyabi Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT bandPaint domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint gridPaint paint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint Range result int axisIndex count domainIndex firstItem i index item lastItem pass passCount rangeIndex rendererCount result series seriesCount upper weight x xAxisIndex y yAxisIndex DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE b1 b2 domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible fillBand foundData isDomainAxis notify paintLine rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible removed selected somethingToDraw visible RectangleInsets axisOffset insets offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers Collection c ResourceBundle localizationResources XYDataset d SeriesRenderingOrder order seriesOrder seriesRenderingOrder Map axisStateMap backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.8424235391742319	4475	4475	22	
8	[BUG] [BUGGY] Collection c = r.getAnnotations(); [FE] NullPointerException [CONTEXT] else { if (r != null) { result = Range.combine(result, r.findRangeBounds(d)); } else { result = Range.combine(result, DatasetUtilities.findRangeBounds(d)); } } [BUGGY] Collection c = r.getAnnotations(); [BUGGY] Iterator i = c.iterator(); while (i.hasNext()) { XYAnnotation a = (XYAnnotation) i.next(); if (a instanceof XYAnnotationBoundsInfo) { includedAnnotations.add(a); } } } }  [CLASS] XYPlot [METHOD] getDataRange [RETURN_TYPE] Range  ValueAxis axis [VARIABLES] PlotOrientation orient orientation long serialVersionUID Paint[] quadrantPaint Point2D anchor origin quadrantOrigin ValueAxis axis Iterator i it iterator List annotations axisIndices includedAnnotations indices mappedAxes mappedDatasets result ticks AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace space XYItemRenderer r Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke gridStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke stroke XYAnnotation a annotation double current cursor domainCrosshairValue end hvalue previous rangeCrosshairValue value vvalue x xmax xmin xx xxmax xxmin y ymax ymin yy yymax yymin LegendItemCollection fixedLegendItems XYAnnotationBoundsInfo xyabi Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT bandPaint domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint gridPaint paint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint Range result int axisIndex count domainIndex firstItem i index item lastItem pass passCount rangeIndex rendererCount result series seriesCount upper weight x xAxisIndex y yAxisIndex DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE b1 b2 domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible fillBand foundData isDomainAxis notify paintLine rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible removed selected somethingToDraw visible RectangleInsets axisOffset insets offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers Collection c ResourceBundle localizationResources XYDataset d SeriesRenderingOrder order seriesOrder seriesRenderingOrder Map axisStateMap backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.8424235391742319	4493	4493	22	
9	[BUG] [BUGGY] XYItemRenderer result = null; [FE] NullPointerException [CONTEXT] public XYItemRenderer getRendererForDataset(XYDataset dataset) { [BUGGY] XYItemRenderer result = null; [BUGGY] for (int i = 0; i < this.datasets.size(); i++) { if (this.datasets.get(i) == dataset) { result = (XYItemRenderer) this.renderers.get(i); if (result == null) { result = getRenderer(); } break; } } return result; [CLASS] XYPlot [METHOD] getRendererForDataset [RETURN_TYPE] XYItemRenderer  XYDataset dataset [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke PlotOrientation orientation double domainCrosshairValue rangeCrosshairValue LegendItemCollection fixedLegendItems Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint long serialVersionUID int axisIndex count i index result weight DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible Paint[] quadrantPaint Point2D quadrantOrigin RectangleInsets axisOffset offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations axisIndices indices XYDataset dataset AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace XYItemRenderer result SeriesRenderingOrder order seriesRenderingOrder Map backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.82915619758885	1744	1744	22	
10	[BUG] [BUGGY] for (int i = 0; i < this.datasets.size(); i++) { [FE] NullPointerException [CONTEXT] public XYItemRenderer getRendererForDataset(XYDataset dataset) { XYItemRenderer result = null; [BUGGY] for (int i = 0; i < this.datasets.size(); i++) { [BUGGY] if (this.datasets.get(i) == dataset) { result = (XYItemRenderer) this.renderers.get(i); if (result == null) { result = getRenderer(); } break; } } return result; } [CLASS] XYPlot [METHOD] getRendererForDataset [RETURN_TYPE] XYItemRenderer  XYDataset dataset [VARIABLES] Stroke DEFAULT_CROSSHAIR_STROKE DEFAULT_GRIDLINE_STROKE domainCrosshairStroke domainGridlineStroke domainMinorGridlineStroke domainZeroBaselineStroke rangeCrosshairStroke rangeGridlineStroke rangeMinorGridlineStroke rangeZeroBaselineStroke PlotOrientation orientation double domainCrosshairValue rangeCrosshairValue LegendItemCollection fixedLegendItems Paint DEFAULT_CROSSHAIR_PAINT DEFAULT_GRIDLINE_PAINT domainCrosshairPaint domainGridlinePaint domainMinorGridlinePaint domainTickBandPaint domainZeroBaselinePaint rangeCrosshairPaint rangeGridlinePaint rangeMinorGridlinePaint rangeTickBandPaint rangeZeroBaselinePaint long serialVersionUID int axisIndex count i index result weight DatasetRenderingOrder datasetRenderingOrder order boolean DEFAULT_CROSSHAIR_VISIBLE domainCrosshairLockedOnData domainCrosshairVisible domainGridlinesVisible domainMinorGridlinesVisible domainPannable domainZeroBaselineVisible notify rangeCrosshairLockedOnData rangeCrosshairVisible rangeGridlinesVisible rangeMinorGridlinesVisible rangePannable rangeZeroBaselineVisible Paint[] quadrantPaint Point2D quadrantOrigin RectangleInsets axisOffset offset ObjectList datasets domainAxes domainAxisLocations rangeAxes rangeAxisLocations renderers ResourceBundle localizationResources List annotations axisIndices indices XYDataset dataset AxisSpace fixedDomainAxisSpace fixedRangeAxisSpace XYItemRenderer result SeriesRenderingOrder order seriesRenderingOrder Map backgroundDomainMarkers backgroundRangeMarkers datasetToDomainAxesMap datasetToRangeAxesMap foregroundDomainMarkers foregroundRangeMarkers  	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.82915619758885	1745	1745	22	
