bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]    final  double[]  x  =  concatenateSamples(x,  y);  [CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])  [CONTEXT]  final  double[]  z  =  concatenateSamples(x,  y);  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      [BUGGY]    final  double[]  x  =  concatenateSamples(x,  y);  [BUGGY]  for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }      final  double  U1  =  sumRankX  -  (x.length  *  (x.length  +  1))  /  2;    [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	140	140	1	replace	    final  double[]  x  =  concatenateSamples(x,  y);		non-compiled	[CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])	20	None	add
2	[BUG]  [BUGGY]    final  double  x.length  =  concatenateSamples(x,  y);  [CE]  ';'  expected  [CONTEXT]  final  double[]  z  =  concatenateSamples(x,  y);  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      [BUGGY]    final  double  x.length  =  concatenateSamples(x,  y);  [BUGGY]  for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }      final  double  U1  =  sumRankX  -  (x.length  *  (x.length  +  1))  /  2;    [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	140	140	1	replace	    final  double  x.length  =  concatenateSamples(x,  y);		non-compiled	[CE]  ';'  expected	20	None	add
3	[BUG]  [BUGGY]    final  double[]  x.length  =  concatenateSamples(x,  y);  [CE]  ';'  expected  [CONTEXT]  final  double[]  z  =  concatenateSamples(x,  y);  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      [BUGGY]    final  double[]  x.length  =  concatenateSamples(x,  y);  [BUGGY]  for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }      final  double  U1  =  sumRankX  -  (x.length  *  (x.length  +  1))  /  2;    [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	140	140	1	replace	    final  double[]  x.length  =  concatenateSamples(x,  y);		non-compiled	[CE]  ';'  expected	20	None	add
4	[BUG]  [BUGGY]    final  double  x.length  =  concatenateSamples(y,  x);  [CE]  ';'  expected  [CONTEXT]  final  double[]  z  =  concatenateSamples(x,  y);  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      [BUGGY]    final  double  x.length  =  concatenateSamples(y,  x);  [BUGGY]  for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }      final  double  U1  =  sumRankX  -  (x.length  *  (x.length  +  1))  /  2;    [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	140	140	1	replace	    final  double  x.length  =  concatenateSamples(y,  x);		non-compiled	[CE]  ';'  expected	20	None	add
5	[BUG]  [BUGGY]    final  double[]  x  =  concatenateSamples(y,  x);  [CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])  [CONTEXT]  final  double[]  z  =  concatenateSamples(x,  y);  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      [BUGGY]    final  double[]  x  =  concatenateSamples(y,  x);  [BUGGY]  for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }      final  double  U1  =  sumRankX  -  (x.length  *  (x.length  +  1))  /  2;    [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	140	140	1	replace	    final  double[]  x  =  concatenateSamples(y,  x);		non-compiled	[CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])	20	None	add
11	[BUG]  [BUGGY]    final  double[]  x  =  concatenateSamples(x,  y);  [CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])  [CONTEXT]  throws  NullArgumentException,  NoDataException  {  ensureDataConformance(x,  y);  final  double[]  z  =  concatenateSamples(x,  y);  [BUGGY]    final  double[]  x  =  concatenateSamples(x,  y);  [BUGGY]  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }  [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	132	132	1	replace	    final  double[]  x  =  concatenateSamples(x,  y);		non-compiled	[CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])	16	None	add
12	[BUG]  [BUGGY]    final  double[]  x  =  concatenateSamples(y,  x);  [CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])  [CONTEXT]  throws  NullArgumentException,  NoDataException  {  ensureDataConformance(x,  y);  final  double[]  z  =  concatenateSamples(x,  y);  [BUGGY]    final  double[]  x  =  concatenateSamples(y,  x);  [BUGGY]  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }  [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	132	132	1	replace	    final  double[]  x  =  concatenateSamples(y,  x);		non-compiled	[CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])	16	None	add
13	[BUG]  [BUGGY]    final  Double[]  x  =  concatenateSamples(x,  y);  [CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])  [CONTEXT]  throws  NullArgumentException,  NoDataException  {  ensureDataConformance(x,  y);  final  double[]  z  =  concatenateSamples(x,  y);  [BUGGY]    final  Double[]  x  =  concatenateSamples(x,  y);  [BUGGY]  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }  [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	132	132	1	replace	    final  Double[]  x  =  concatenateSamples(x,  y);		non-compiled	[CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])	16	None	add
14	[BUG]  [BUGGY]    final  Double[]  x  =  concatenateSamples(y,  x);  [CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])  [CONTEXT]  throws  NullArgumentException,  NoDataException  {  ensureDataConformance(x,  y);  final  double[]  z  =  concatenateSamples(x,  y);  [BUGGY]    final  Double[]  x  =  concatenateSamples(y,  x);  [BUGGY]  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }  [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	132	132	1	replace	    final  Double[]  x  =  concatenateSamples(y,  x);		non-compiled	[CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])	16	None	add
15	[BUG]  [BUGGY]    final  double[]  x  =  ConcatenateSamples(y,  x);  [CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])  [CONTEXT]  throws  NullArgumentException,  NoDataException  {  ensureDataConformance(x,  y);  final  double[]  z  =  concatenateSamples(x,  y);  [BUGGY]    final  double[]  x  =  ConcatenateSamples(y,  x);  [BUGGY]  final  double[]  ranks  =  naturalRanking.rank(z);  double  sumRankX  =  0;      for  (int  i  =  0;  i  <  x.length;  ++i)  {  sumRankX  +=  ranks[i];  }  [CLASS]  MannWhitneyUTest  [METHOD]  mannWhitneyU  [RETURN_TYPE]  double  final  double[]  x  final  double[]  y  [VARIABLES]  NaturalRanking  naturalRanking  boolean  double[]  ranks  x  y  z  double  U1  U2  sumRankX  int  i  	projects/Math30/src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java	0.7071067811865475	132	132	1	replace	    final  double[]  x  =  ConcatenateSamples(y,  x);		non-compiled	[CE]  variable  x  is  already  defined  in  method  mannWhitneyU(double[],double[])	16	None	add
