projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316Months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=ReduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316Months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316Months-=reduceAndCorrect(start,end,Calendar.DAY_OF_MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316Months-=reduceAndCorrect(start,end,Calendar.YEAR,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=ReduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,months);months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,months);years-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,months);Months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,months);days-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,months);Monate-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.MONTH,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.DAY_OF_MONTH,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,years);years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,years);months-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,years);Years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,years);days-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);months-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);Months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);Months-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);months-=reduceAndCorrect(start,end,Calendar.YEAR,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,months);months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,months);years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,months);Months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,months);days-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,months);Monthmonths-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,months);years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,months);months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,months);days-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,months);years-=reduceAndCorrect(start,end,Calendar.MONTH,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316Months-=reduceAndCorrect(start,end,Calendar.MONTH,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316Months-=reduceAndCorrect(start,end,Calendar.MONTH,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);months-=reduceAndCorrect(start,end,Calendar.JANUARY,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);Years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);days-=reduceAndCorrect(start,end,Calendar.JANUARY,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.MONTH,months);days-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.MONTH,months);months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.MONTH,months);Days-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.MONTH,months);years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.MONTH,months);days-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,years);years-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,years);months-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,years);Years-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,years);days-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.JANUARY,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.MONTH,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,months);years-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,months);months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,months);days-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,months);Years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316days-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316months-=reduceAndCorrect(start,end,Calendar.YEAR,years);days-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.JANUARY,years);Months-=reduceAndCorrect(start,end,Calendar.JANUARY,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316Monate-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.YEAR,months);Months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java316years-=reduceAndCorrect(start,end,Calendar.MONTH,years);Months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
