bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  safeNameMap  =  new  LinkedHashMap  <  String,  Name>();  [CE]  <identifier>  expected  [FE]              AssertionFailedError      [CONTEXT]        [BUGGY]  safeNameMap  =  new  LinkedHashMap  <  String,  Name>();  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	safeNameMap  =  new  LinkedHashMap  <  String,  Name>();	  safeNameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  <identifier>  expected	67	None	replace
2	[BUG]  [BUGGY]  safeNameMap  =  new  TreeMap  <  String,  Name>();  [CE]  <identifier>  expected  [FE]                AssertionFailedError      [CONTEXT]        [BUGGY]  safeNameMap  =  new  TreeMap  <  String,  Name>();  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	safeNameMap  =  new  TreeMap  <  String,  Name>();	  safeNameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  <identifier>  expected	67	None	replace
3	[BUG]  [BUGGY]  safeNameMap  =  new  HashMap  <  String,  Name>(String.valueOf(this.name));  [CE]  <identifier>  expected  [FE]                  AssertionFailedError      [CONTEXT]        [BUGGY]  safeNameMap  =  new  HashMap  <  String,  Name>(String.valueOf(this.name));  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	safeNameMap  =  new  HashMap  <  String,  Name>(String.valueOf(this.name));	  safeNameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  <identifier>  expected	67	None	replace
4	[BUG]  [BUGGY]  super.nameMap  =  new  LinkedHashMap  <  String,  Name>();  [CE]  illegal  start  of  type  [FE]            AssertionFailedError      [CONTEXT]        [BUGGY]  super.nameMap  =  new  LinkedHashMap  <  String,  Name>();  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	super.nameMap  =  new  LinkedHashMap  <  String,  Name>();	  super.nameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  illegal  start  of  type	66	None	replace
5	[BUG]  [BUGGY]  super.nameMap  =  new  HashMap  <  String,  Name>(String.valueOf(this.name));  [CE]  illegal  start  of  type  [FE]              AssertionFailedError      [CONTEXT]        [BUGGY]  super.nameMap  =  new  HashMap  <  String,  Name>(String.valueOf(this.name));  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	super.nameMap  =  new  HashMap  <  String,  Name>(String.valueOf(this.name));	  super.nameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  illegal  start  of  type	66	None	replace
6	[BUG]  [BUGGY]  super.nameMap  =  new  HashMap  <  String,  Name>(0);  [CE]  illegal  start  of  type  [FE]                AssertionFailedError      [CONTEXT]        [BUGGY]  super.nameMap  =  new  HashMap  <  String,  Name>(0);  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	super.nameMap  =  new  HashMap  <  String,  Name>(0);	  super.nameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  illegal  start  of  type	66	None	replace
7	[BUG]  [BUGGY]  public  final  Map  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  AssertionFailedError  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  [CE]  cannot  find  symbol  [FE]          AssertionFailedError      [CONTEXT]        [BUGGY]  public  final  Map  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  AssertionFailedError  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	public  final  Map  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  AssertionFailedError  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();	  public    Map    <    String,    Name>    nameMap    =    new    HashMap    <    String,    Name>();    AssertionFailedError    <    String,    Name>    nameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  cannot  find  symbol	122	None	replace
8	[BUG]  [BUGGY]  final  public  Map  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  AssertionFailedError  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  [CE]  cannot  find  symbol  [FE]            AssertionFailedError      [CONTEXT]        [BUGGY]  final  public  Map  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  AssertionFailedError  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  [BUGGY]        [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	final  public  Map  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();  AssertionFailedError  <  String,  Name>  nameMap  =  new  HashMap  <  String,  Name>();	  public    Map    <    String,    Name>    nameMap    =    new    HashMap    <    String,    Name>();    AssertionFailedError    <    String,    Name>    nameMap    =    new    HashMap    <    String,    Name>();    	non-compiled	[CE]  cannot  find  symbol	122	None	replace
9	[BUG]  [BUGGY]  AssertionFailedError.traverse(compiler,  this,  new  AstChange());  [CE]  <identifier>  expected  [FE]                    AssertionFailedError      [CONTEXT]        [BUGGY]  AssertionFailedError.traverse(compiler,  this,  new  AstChange());  [BUGGY]      private  Map<String,  Name>  nameMap  =  new  HashMap<String,  Name>();  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	AssertionFailedError.traverse(compiler,  this,  new  AstChange());	  NameTraversal.traverse(compiler,    this,    new    AstChange());    	non-compiled	[CE]  <identifier>  expected	127	None	replace
10	[BUG]  [BUGGY]  Context.traverse(compiler,  this,  new  AstChange());  [CE]  <identifier>  expected  [FE]                      AssertionFailedError      [CONTEXT]        [BUGGY]  Context.traverse(compiler,  this,  new  AstChange());  [BUGGY]      private  Map<String,  Name>  nameMap  =  new  HashMap<String,  Name>();  [CLASS]  GlobalNamespace  AstChange  BuildGlobalNamespace  Name  Type  Ref  Type  Tracker  [VARIABLES]  	projects/Closure119/src/com/google/javascript/jscomp/GlobalNamespace.java	0.14744195615489714	74	74	1	replace	Context.traverse(compiler,  this,  new  AstChange());	  NameTraversal.traverse(compiler,    this,    new    AstChange());    	non-compiled	[CE]  <identifier>  expected	127	None	replace
