projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer!=''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(length==0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start==0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||end==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer>=0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='/'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='-'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start+1||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||trailer=='-'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||trailer=='e'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||trailer=='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){thrownewIllegalArgumentException("");}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer==''){thrownewIllegalArgumentException("");}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){end--;}else{thrownewIllegalArgumentException("");}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){end--;}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){thrownewIllegalArgumentException("");}else{thrownewIllegalArgumentException("");}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){start++;}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){System.arraycopy(buffer,offset,buffer,start,length);}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start==0||end==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||end==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(end==0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start==0||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start>=0||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||end=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start>=0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){end--;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){start++;}else{thrownewIllegalArgumentException("");}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer==''){start++;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer==''){end--;}else{thrownewIllegalArgumentException("");}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='e'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(length==0||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||end=='-'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||end=='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(end>=0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(length>=0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer>=0||end=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0&&trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(end!=0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(length>0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(length<=0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start&&trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||trailer=='n'||trailer=='r'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start==trailer||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start+length||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start>=0||end==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer>0||trailer==''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0&&trailer!=''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer!=''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start>=0&&trailer!=''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer>=0||trailer!=''){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer>=0||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127while(trailer!=0&&trailer==''){start++;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127while(trailer==0&&trailer==''){start++;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127while(trailer>=0&&trailer==''){start++;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='n'){start++;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0){start++;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='.'){start++;}else{thrownewIllegalArgumentException(exceptionMessage(buffer,offset,length,buffer[end-1]));}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(end==0||trailer=='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer!='n'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start==0||trailer=='-'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(length==0||trailer=='-'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer!='-'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer=='-'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer!=''){end--;}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start==0||trailer==''){end--;}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer==''){end--;}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer=='n'){end--;}
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127while(trailer>=0&&trailer==''){end--;
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(start==0||trailer=='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(length==0||trailer=='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer!=0||trailer=='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==0||trailer!='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer>=0||trailer=='.'){
projects/Compress17/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java127if(trailer==start||trailer=='e'||trailer=='E'){
