bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]    final  int  k  =  Math.min(p,  q);  [CE]  variable  k  is  already  defined  in  method  gcd(int,int)  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  [BUGGY]    final  int  k  =  Math.min(p,  q);  [BUGGY]  int  u  =  p;  int  v  =  q;  if  ((u  ==  0)  ||  (v  ==  0))  {  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	540	540	2	replace	    final  int  k  =  Math.min(p,  q);		non-compiled	[CE]  variable  k  is  already  defined  in  method  gcd(int,int)	12	None	add
2	[BUG]  [BUGGY]    final  int  k  =  Math.abs(p);  [CE]  variable  k  is  already  defined  in  method  gcd(int,int)  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  [BUGGY]    final  int  k  =  Math.abs(p);  [BUGGY]  int  u  =  p;  int  v  =  q;  if  ((u  ==  0)  ||  (v  ==  0))  {  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	540	540	2	replace	    final  int  k  =  Math.abs(p);		non-compiled	[CE]  variable  k  is  already  defined  in  method  gcd(int,int)	12	None	add
3	[BUG]  [BUGGY]    final  int  k  =(int)Math.abs(p);  [CE]  variable  k  is  already  defined  in  method  gcd(int,int)  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  [BUGGY]    final  int  k  =(int)Math.abs(p);  [BUGGY]  int  u  =  p;  int  v  =  q;  if  ((u  ==  0)  ||  (v  ==  0))  {  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	540	540	2	replace	    final  int  k  =(int)Math.abs(p);		non-compiled	[CE]  variable  k  is  already  defined  in  method  gcd(int,int)	12	None	add
4	[BUG]  [BUGGY]    final  int  k  =  Math.log(p);  [CE]  possible  loss  of  precision  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  [BUGGY]    final  int  k  =  Math.log(p);  [BUGGY]  int  u  =  p;  int  v  =  q;  if  ((u  ==  0)  ||  (v  ==  0))  {  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	540	540	2	replace	    final  int  k  =  Math.log(p);		non-compiled	[CE]  possible  loss  of  precision	12	None	add
5	[BUG]  [BUGGY]    final  int  k  =(int)Math.log(p);  [CE]  variable  k  is  already  defined  in  method  gcd(int,int)  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  [BUGGY]    final  int  k  =(int)Math.log(p);  [BUGGY]  int  u  =  p;  int  v  =  q;  if  ((u  ==  0)  ||  (v  ==  0))  {  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	540	540	2	replace	    final  int  k  =(int)Math.log(p);		non-compiled	[CE]  variable  k  is  already  defined  in  method  gcd(int,int)	12	None	add
12	[BUG]  [BUGGY]  timeout  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  int  u  =  p;  int  v  =  q;  [BUGGY]  if(u  >  0  ||  v  <=  0)  {  [BUGGY]  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  u  =  -u;  }  //  make  u  negative  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	542	542	2	add	if(u  >  0  ||  v  <=  0)  {	if  ((u  ==  0)  ||  (v  ==  0))  {  	compilable	timeout	15	1
13	[BUG]  [BUGGY]  if(u  >  0  ||  v  <=  0)  {  timeout  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  int  u  =  p;  int  v  =  q;  [BUGGY]  if(u  >  0  ||  v  <=  0)  {  [BUGGY]  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  u  =  -u;  }  //  make  u  negative  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	542	542	2	replace	if(u  >  0  ||  v  <=  0)  {	if  ((u  ==  0)  ||  (v  ==  0))  {  	compilable	timeout	15	1	replace
13	[BUG]  [BUGGY]  timeout  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  int  u  =  p;  int  v  =  q;  [BUGGY]  if(u  >  0  ||  v  ==  0)  {  [BUGGY]  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  u  =  -u;  }  //  make  u  negative  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	542	542	2	add	if(u  >  0  ||  v  ==  0)  {	if  ((u  ==  0)  ||  (v  ==  0))  {  	compilable	timeout	15	1
14	[BUG]  [BUGGY]  if(u  >  0  ||  v  ==  0)  {  timeout  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  int  u  =  p;  int  v  =  q;  [BUGGY]  if(u  >  0  ||  v  ==  0)  {  [BUGGY]  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  u  =  -u;  }  //  make  u  negative  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	542	542	2	replace	if(u  >  0  ||  v  ==  0)  {	if  ((u  ==  0)  ||  (v  ==  0))  {  	compilable	timeout	15	1	replace
15	[BUG]  [BUGGY]    [CE]  illegal  start  of  type  [CONTEXT]  public  static  int  gcd(final  int  p,  final  int  q)  {  int  u  =  p;  int  v  =  q;  [BUGGY]    [BUGGY]  return  (Math.abs(u)  +  Math.abs(v));  }      if  (u  >  0)  {  u  =  -u;  }  //  make  u  negative  [CLASS]  MathUtils  [METHOD]  gcd  [RETURN_TYPE]  int  final  int  p  final  int  q  [VARIABLES]  short  NS  PS  ZS  boolean  long[]  factorials  double  EPSILON  SAFE_MIN  TWO_PI  eps  logSum  result  x  y  byte  NB  PB  ZB  int  k  p  q  t  u  v  	projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java	0.6324555320336759	542	542	2	replace	  	if  ((u  ==  0)  ||  (v  ==  0))  {  	non-compiled	[CE]  illegal  start  of  type	15	None	replace
