projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_currInputProcessed+_inputPtr;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&0xFF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_currInputProcessed+1;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_currInputProcessed+_inputBuffer.length;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr+1];
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputPtr+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]&_inputPtr;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&_inputPtr;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputPtr;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_inputPtr=_inputBuffer[_inputPtr++]&0xFF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_inputPtr=_inputBuffer[_inputPtr++]&0xF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_inputPtr=_inputBuffer[_inputPtr++];
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&0xF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_inputPtr=_inputBuffer[_inputPtr]&0xFF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_inputTotal=_inputBuffer[_inputPtr]&0xFF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputPtr+_currInputProcessed;_tokenInputTotal=_inputPtr+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputPtr+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputPtr+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputPtr+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr+_currInputProcessed);
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]&_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_currInputBuffer[_inputPtr++]+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_currToken;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr]&_inputPtr;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr]&_inputEnd;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr]&_inputPtr);
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr]&_inputProperty;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer.length+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed.length;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputBuffer.length;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]&_inputEnd;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]&_inputVolume;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]&_inputTop;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_currInputProcessed+2;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_currInputProcessed*1;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputPtr;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputEnd;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputPtr);
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputPtr;_tokenInputTotal=_inputBuffer[_inputPtr++]+_inputIndex;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;_inputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr++]+_currProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++]+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr++]+_currentProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr]+_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr]+_currentProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]+_currInputProcessed;_tokenInputTotal=_inputBuffer[_inputPtr]+_currInputProcessed);
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&0xFF;_tokenInputTotal=_inputBuffer[_inputPtr]&0xFF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&0xFF;_tokenInputTotal=_inputBuffer[_inputPtr]&0xF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&0xFF;int_inputPtr=_inputBuffer[_inputPtr]&0xFF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&0xFF;_tokenInputTotal=_inputBuffer[_inputPtr]&0xFF);
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]&_currInputProcessed;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]+_numTypesValid;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]+1;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr]+_currToken;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr+1]&0xFF;
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr++];
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr+1];_tokenInputTotal=_inputBuffer[_inputPtr+1];
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr+1];_inputInputTotal=_inputBuffer[_inputPtr+1];
projects/JacksonCore26/src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java186_tokenInputTotal=_inputBuffer[_inputPtr+1];_inputPtr=_inputBuffer[_inputPtr+1];
