projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);years-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);Years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);Months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);Monthmonths-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);days-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=3;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=3;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.YEAR,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MONTH,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MONTH,days);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;months+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;years+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;Months+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;days+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;weeks+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;months+=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;years+=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;months-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;Months+=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;days+=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;months+=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;months-=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;years+=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;Months+=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;days+=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);Months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);years-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);days-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);Monate-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months+1);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=3;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);Months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);years-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);days-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);Monate-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);Years-=reduceAndCorrect(start,end,Calendar.MONTH,years);
