projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431}
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),originalName);compiler.reportCodeChange();
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),originalName);
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),originalName);parent.replaceChild(n,ref);
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431returnNodeUtil.newName(compiler.getCodingConvention(),alias,n,originalName);
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getLastChild(),originalName);compiler.reportCodeChange();
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431returnNodeUtil.newName(compiler.getCodingConvention(),alias,parent,originalName);
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),alias,originalName);compiler.reportCodeChange();
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),ref);parent.replaceChild(n,ref);
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),ref);compiler.reportCodeChange();
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),alias,ref);compiler.reportCodeChange();
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getLastChild(),ref);compiler.reportCodeChange();
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),ref);
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getLastChild(),originalName);parent.replaceChild(n,ref);
projects/Closure89/src/com/google/javascript/jscomp/CollapseProperties.java431NodeUtil.copyNameAnnotations(n.getFirstChild(),ref);parent.replaceChild(n,parent);
