bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  [FE]  AssertionError  [FE]    AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  return  this.optimizer.getResult()  +  this.maxIterations;  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	add	return  this.optimizer.getResult()  +  this.maxIterations;	  return    this.optimizer.getResult();    	compilable	  [FE]  AssertionError  	15	1	replace
2	[BUG]  [BUGGY]  return  this.optimizer.getResult()  +  this.maxIterations;  [FE]  AssertionError  [FE]    AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  return  this.optimizer.getResult()  +  this.maxIterations;  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	return  this.optimizer.getResult()  +  this.maxIterations;	  return    this.optimizer.getResult();    	compilable	  [FE]  AssertionError  	15	1	replace
3	[BUG]  [BUGGY]  return  this.optimizer.result();  [CE]  cannot  find  symbol  [FE]      AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  return  this.optimizer.result();  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	return  this.optimizer.result();	  return    this.optimizer.getResult();    	non-compiled	[CE]  cannot  find  symbol	15	None	replace
4	[BUG]  [BUGGY]  return  this.optimizer.getResult(this.maxIterations);  [CE]  method  getResult  in  interface  UnivariateRealOptimizer  cannot  be  applied  to  given  types;  [FE]        AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  return  this.optimizer.getResult(this.maxIterations);  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	return  this.optimizer.getResult(this.maxIterations);	  return    this.optimizer.getResult();    	non-compiled	[CE]  method  getResult  in  interface  UnivariateRealOptimizer  cannot  be  applied  to  given  types;	15	None	replace
5	[BUG]  [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(optimaValues,  maxIterations);  [CE]  cannot  find  symbol  GeneratorManager  [FE]          AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(optimaValues,  maxIterations);  [BUGGY]    return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(optimaValues,  maxIterations);	      RandomGenerator    generator    =    GeneratorManager.getInstance().getOptimizer(optimaValues);    	non-compiled	[CE]  cannot  find  symbol  GeneratorManager	17	None	replace
6	[BUG]  [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(optimaValues,  maxEvaluations);  [CE]  cannot  find  symbol  GeneratorManager  [FE]            AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(optimaValues,  maxEvaluations);  [BUGGY]    return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(optimaValues,  maxEvaluations);	      RandomGenerator    generator    =    GeneratorManager.getInstance().getOptimizer(optimaValues);    	non-compiled	[CE]  cannot  find  symbol  GeneratorManager	17	None	replace
7	[BUG]  [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(this.optimaValues);  [CE]  cannot  find  symbol  GeneratorManager  [FE]              AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(this.optimaValues);  [BUGGY]    return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	RandomGenerator  generator  =  GeneratorManager.getInstance().getOptimizer(this.optimaValues);	      RandomGenerator    generator    =    GeneratorManager.getInstance().getOptimizer(optimaValues);    	non-compiled	[CE]  cannot  find  symbol  GeneratorManager	17	None	replace
8	[BUG]  [BUGGY]  return  this.generator.getResult();  [CE]  cannot  find  symbol  [FE]        AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  return  this.generator.getResult();  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	return  this.generator.getResult();	  return    generator.getResult();    	non-compiled	[CE]  cannot  find  symbol	6	None	replace
9	[BUG]  [BUGGY]  result  =  generator.getResult();  [CE]  cannot  find  symbol  result  [FE]          AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  result  =  generator.getResult();  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	result  =  generator.getResult();	  return    generator.getResult();    	non-compiled	[CE]  cannot  find  symbol  result	6	None	replace
10	[BUG]  [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance(this.optimaValues);  [CE]  cannot  find  symbol  GeneratorManager  [FE]                AssertionError    [CONTEXT]    public  double  getResult()  {    [BUGGY]  RandomGenerator  generator  =  GeneratorManager.getInstance(this.optimaValues);  [BUGGY]    return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	RandomGenerator  generator  =  GeneratorManager.getInstance(this.optimaValues);	      RandomGenerator    generator    =    GeneratorManager.getInstance();    	non-compiled	[CE]  cannot  find  symbol  GeneratorManager	5	None	replace
