projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intminValue=MathUtils.compareTo(entry,0,epsilon);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intminRatioPos=MathUtils.compareTo(entry,0,epsilon);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intminRatioPos=MathUtils.compareTo(rhs,0,epsilon);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84IntegerminRatioPos=MathUtils.compareTo(entry,0,epsilon);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84IntegerminRatioPos=entry.getValue();
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84if(ratio<minRatio){
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84if(ratio<=DEFAULT_EPSILON){
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84if(rhs<ratio){
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84if(ratio>minRatio){
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intratio=MathUtils.compareTo(entry,0,epsilon);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intratio=MathUtils.compareTo(entry,0,epsilon)/ratio;
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intratio=MathUtils.compareTo(entry,0,rhs);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intminValue=MathUtils.compareTo(entry,0,rhs);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intminRatio=MathUtils.compareTo(entry,0,epsilon);
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intminValue=MathUtils.compareTo(entry,0,epsilon)/ratio;
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84intminRatio=MathUtils.compareTo(entry,0,epsilon)/ratio;
projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java84if(ratio<DEFAULT_EPSILON){
