projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=in;
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=newBZip2CompressorInputStream(in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2InputStream(in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=newBZip2Compressor(in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=in;
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=in.readFromByteArray();
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110in=newBZip2CompressorInputStream(in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream();
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,false);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in==null){in=newBZip2CompressorInputStream(in);}else{in.close();}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in!=null){in=newBZip2CompressorInputStream(in);}else{in.close();}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in==null){in=newBZip2CompressorInputStream();}else{in.close();}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110in=newBZip2CompressorInputStream(in,RAND_PART_A_STATE);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110in=newBZip2CompressorInputStream(in,this);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110in=newBZip2CompressorInputStream(in,cftab);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110InputStreamin=newBZip2CompressorInputStream(in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110in=newBZip2CompressorInputStream(in,0);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=getAndMoveToFrontDecode_yy;
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=getAndMoveToFrontDecode_yy();
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=in.readFromByte();
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=getAndMoveToFrontDecode_yy(in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,true);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in==null){this.in=newBZip2CompressorInputStream(in,false);}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in==null){this.in=newBZip2CompressorInputStream(in,false);}else{in.close();}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,null);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in!=null){this.in=in;}else{System.arraycopy(in,0,this.in,0,in.length);}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in!=null){this.in=in;}else{thrownewIllegalStateException("");}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in!=null){this.in=in;}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in!=null){this.in=in;}else{thrownewIllegalArgumentException("");}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in!=null){this.in=in;}else{System.arraycopy(in,0,this.in,1,in.length);}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=Integer.toString(in.getBytes());
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110if(in!=null){in=newBZip2CompressorInputStream(in);}
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,cftab);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,RAND_PART_A_STATE);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,in);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,0);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.in=newBZip2CompressorInputStream(in,1);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=newBZip2CompressorInputStream(in,cftab);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=newBZip2CompressorInputStream(in,0);
projects/Compress30/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java110this.selector=newBZip2CompressorInputStream(in,in);
