patch is same with buggy,,return createNumber(str); ,return createNumber(str);
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str) &&(PatternOptionBuilder.SINGLE_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str) &&(PatternOptionBuilder.SECOND_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str) &&(PatternOptionBuilder.BLOCK_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str)&&(PatternOptionBuilder.SINGLE_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str)&&(PatternOptionBuilder.SECOND_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str)&&(PatternOptionBuilder.BLOCK_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str) &&(PatternOptionBuilder.EXTERN_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str) &&(PatternOptionBuilder.HOUR_VALUE == clazz)) {
compilation error,[CE] ';' expected,return createNumber(str); ,return createNumber(str)&&(PatternOptionBuilder.EXTERN_VALUE == clazz)) {
patch is same with buggy,,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE == clazz) {
patch is same with buggy,,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) {
compilation error,[CE] cannot find symbol Object_VALUE,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.Object_VALUE == clazz) {
compilation error,[CE] bad operand types for binary operator '<=',else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE <= clazz) {
compilation error,[CE] bad operand types for binary operator '<',else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE < clazz) {
compilation error,[CE] bad operand types for binary operator '<<',else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE << clazz) {
compilation error,[CE] bad operand types for binary operator '>=',else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE >= clazz) {
compilation error,[CE] ')' expected,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE { clazz) {
compilation error,[CE] illegal start of expression,else if (PatternOptionBuilder.OBJECT_VALUE == clazz) { ,else if(PatternOptionBuilder.OBJECT_VALUE == clazz)!=
compilation error,[CE] method createNumber in class NumberUtils cannot be applied to given types;,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, null);
compilation error,[CE] method createNumber in class NumberUtils cannot be applied to given types;,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, false);
patch is same with buggy,,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str);
compilation error,[CE] method createNumber in class NumberUtils cannot be applied to given types;,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, 0);
compilation error,[CE] method createNumber in class NumberUtils cannot be applied to given types;,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, true);
compilation error,[CE] non-static method getClass() cannot be referenced from a static context,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, getClass());
compilation error,[CE] method createNumber in class NumberUtils cannot be applied to given types;,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, -1);
compilation error,[CE] non-static variable this cannot be referenced from a static context,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, this);
compilation error,[CE] method createNumber in class NumberUtils cannot be applied to given types;,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, 1);
compilation error,[CE] method createNumber in class NumberUtils cannot be applied to given types;,return NumberUtils.createNumber(str); ,return NumberUtils.createNumber(str, '0');
patch is same with buggy,,return createValue(str, (Class) obj); ,return createValue(str,(Class)obj);
patch is same with buggy,,return createValue(str, (Class) obj); ,return createValue(str, (Class)obj);
compilation error,[CE] non-static variable this cannot be referenced from a static context,return createValue(str, (Class) obj); ,return createValue(str, obj, (Class)this.typeHandler);
compilation error,[CE] no suitable method found for createValue(String,Class,<null>),return createValue(str, (Class) obj); ,return createValue(str,(Class)obj, null);
compilation error,[CE] cannot find symbol,return createValue(str, (Class) obj); ,return create(str,(Class)obj);
compilation error,[CE] cannot find symbol,return createValue(str, (Class) obj); ,return getValue(str,(Class)obj);
compilation error,[CE] no suitable method found for createValue(String,Class,boolean),return createValue(str, (Class) obj); ,return createValue(str,(Class)obj, false);
compilation error,[CE] no suitable method found for createValue(String,Class,boolean),return createValue(str, (Class) obj); ,return createValue(str,(Class)obj, true);
compilation error,[CE] method createObject in class TypeHandler cannot be applied to given types;,return createValue(str, (Class) obj); ,return createObject(str,(Class)obj);
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.LONG_VALUE == clazz) { return createLong(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.NUMBER_VALUE == clazz) { return createNumber(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.NUMBER_VALUE == clazz) { if(PatternOptionBuilder.SECOND_VALUE == clazz) { return createSecond(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.SECOND_VALUE == clazz) { return createSecond(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createShort(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.SINGLE_VALUE == clazz) { return createSingle(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.NUMBER_VALUE == clazz) { if(PatternOptionBuilder.DATE_VALUE == clazz) { return createDate(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.HOUR_VALUE == clazz) { return createHour(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.YEAR_VALUE == clazz) { return createYear(str); }
compilation error,[CE] illegal start of expression,,else if(PatternOptionBuilder.WHOLE_VALUE == clazz) { if(PatternOptionBuilder.HOUR_VALUE == clazz) { return createHouse(str); }
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl = getClass();
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl = instance.getClass();
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl =(Class <?>)cl.newInstance();
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl = new Class(str.getRawClass());
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl = typeHandler.getClass();
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl =(Class <?>)ObjectUtils.newInstance(instance, str);
compilation error,[CE] illegal start of expression,,Class <?> cl = class.getClass();
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl =(Class <?>)instance.getClass();
compilation error,[CE] illegal start of expression,,Class <?> cl = class.getRawClass();
compilation error,[CE] variable cl is already defined in method createObject(String),,Class <?> cl =(Class <?>)object.getClass();
compilation error,[CE] variable str is already defined in method createObject(String),,String str = cl.getName();
compilation error,[CE] variable str is already defined in method createObject(String),,String str = cl.getName(); System.err.println("Unable to find:" + str);
compilation error,[CE] variable str is already defined in method createObject(String),,String str =(String)ObjectUtils.stripLeadingAndTrailingQuotes(instance, cl);
compilation error,[CE] variable str is already defined in method createObject(String),,String str = getClass().getName();
compilation error,[CE] variable str is already defined in method createObject(String),,String str =(String)ObjectUtils.stripLeadingAndTrailingQuotes(instance);
compilation error,[CE] variable str is already defined in method createObject(String),,String str = getClass().getName(); if(str!= null) { throw new IllegalAccessException(""); }
compilation error,[CE] variable str is already defined in method createObject(String),,String str = getClass().getName(); if(str!= null) { return instance; }
compilation error,[CE] variable str is already defined in method createObject(String),,String str = cl.toString();
compilation error,[CE] variable str is already defined in method createObject(String),,String str =(String)ObjectUtils.convert(instance, cl);
compilation error,[CE] variable str is already defined in method createObject(String),,String str =(String)ObjectUtils.stripLeadingHyphens(instance, cl);
compilation error,[CE] ,} ,} else if(!cl.isArray()) { throw new IllegalAccessException(""); } catch(InitializationException cnfe) { System.err.println("Unable to find:" + str); return null; }
compilation error,[CE] ,} ,} else if(!cl.isArray()) { throw new IllegalAccessException(""); } catch(InvalidAccessException cnfe) { System.err.println("Unable to find:" + str); return null; }
compilation error,[CE] ,} ,} else if(!cl.isArray()) { throw new IllegalAccessException(""); } System.err.println("Unable to find:" + str); return null; }
compilation error,[CE] ,} ,} else if(!cl.isAssignableFrom(instance)) { throw new IllegalAccessException(""); } catch(InitializationException cnfe) { System.err.println("Unable to find:" + str); return null; }
compilation error,[CE] ,} ,} else if(!cl.isAssignableFrom(instance)) { throw new IllegalAccessException(""); } catch(InvalidAccessException cnfe) { System.err.println("Unable to find:" + str); return null; }
compilation error,[CE] ,} ,} else if(!cl.isAssignableFrom(instance)) { throw new IllegalAccessException(""); } System.err.println("Unable to find:" + str); return null; }
compilation error,[CE] ,} ,} else if(instance!= null) { throw new IllegalAccessException(""); } catch(InitializationException cnfe) { System.err.println("Unable to find:" + str); return null; }
compilation error,[CE] ,} ,} else if(!cl.isAssignableFrom(instance)) { throw new IllegalAccessException(""); }
