bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] final char[] buf = _charBuffer; [FE] JsonGenerationException [CONTEXT] public void writeRaw(String text, int offset, int len) throws IOException { [BUGGY] final char[] buf = _charBuffer; [BUGGY]       while (len > 0) { int len2 = Math.min(buf.length, len); text.getChars(offset, offset+len2, buf, 0); [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	525	525	1	replace	
2	[BUG] [BUGGY] [FE] JsonGenerationException [CONTEXT] public void writeRaw(String text, int offset, int len) throws IOException { [BUGGY] [BUGGY] final char[] buf = _charBuffer;      while (len > 0) { int len2 = Math.min(buf.length, len); text.getChars(offset, offset+len2, buf, 0); [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	525	525	1	add	
3	[BUG] [BUGGY] while (len > 0) { [FE] JsonGenerationException [CONTEXT] public void writeRaw(String text, int offset, int len) throws IOException { final char[] buf = _charBuffer;      [BUGGY] while (len > 0) { [BUGGY] int len2 = Math.min(buf.length, len); text.getChars(offset, offset+len2, buf, 0); writeRaw(buf, 0, len2);   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	533	533	1	replace	
4	[BUG] [BUGGY] [FE] JsonGenerationException [CONTEXT] public void writeRaw(String text, int offset, int len) throws IOException { final char[] buf = _charBuffer;      [BUGGY] [BUGGY] while (len > 0) { int len2 = Math.min(buf.length, len); text.getChars(offset, offset+len2, buf, 0); writeRaw(buf, 0, len2);   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	533	533	1	add	
5	[BUG] [BUGGY] int len2 = Math.min(buf.length, len); [FE] JsonGenerationException [CONTEXT] { final char[] buf = _charBuffer;      while (len > 0) { [BUGGY] int len2 = Math.min(buf.length, len); [BUGGY] text.getChars(offset, offset+len2, buf, 0); writeRaw(buf, 0, len2);   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	534	534	1	replace	
6	[BUG] [BUGGY] [FE] JsonGenerationException [CONTEXT] { final char[] buf = _charBuffer;      while (len > 0) { [BUGGY] [BUGGY] int len2 = Math.min(buf.length, len); text.getChars(offset, offset+len2, buf, 0); writeRaw(buf, 0, len2);   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	534	534	1	add	
7	[BUG] [BUGGY] text.getChars(offset, offset+len2, buf, 0); [FE] JsonGenerationException [CONTEXT] final char[] buf = _charBuffer;      while (len > 0) { int len2 = Math.min(buf.length, len); [BUGGY] text.getChars(offset, offset+len2, buf, 0); [BUGGY] writeRaw(buf, 0, len2);   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	535	535	1	replace	
8	[BUG] [BUGGY] [FE] JsonGenerationException [CONTEXT] final char[] buf = _charBuffer;      while (len > 0) { int len2 = Math.min(buf.length, len); [BUGGY] [BUGGY] text.getChars(offset, offset+len2, buf, 0); writeRaw(buf, 0, len2);   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	535	535	1	add	
9	[BUG] [BUGGY] writeRaw(buf, 0, len2); [FE] JsonGenerationException [CONTEXT]      while (len > 0) { int len2 = Math.min(buf.length, len); text.getChars(offset, offset+len2, buf, 0); [BUGGY] writeRaw(buf, 0, len2); [BUGGY]   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	536	536	1	replace	
10	[BUG] [BUGGY] [FE] JsonGenerationException [CONTEXT]      while (len > 0) { int len2 = Math.min(buf.length, len); text.getChars(offset, offset+len2, buf, 0); [BUGGY] [BUGGY] writeRaw(buf, 0, len2);   offset += len2; len -= len2; } } [CLASS] UTF8JsonGenerator [METHOD] writeRaw [RETURN_TYPE] void  String text int offset int len [VARIABLES] byte[] FALSE_BYTES HEX_CHARS NULL_BYTES TRUE_BYTES _entityBuffer _outputBuffer outputBuffer text boolean _bufferRecyclable addQuotes bufferRecyclable byte BYTE_0 BYTE_BACKSLASH BYTE_COLON BYTE_COMMA BYTE_LBRACKET BYTE_LCURLY BYTE_QUOTE BYTE_RBRACKET BYTE_RCURLY BYTE_u OutputStream _outputStream out String text int MAX_BYTES_TO_BUFFER _charBufferLength _outputEnd _outputMaxContiguous _outputTail features len len2 length offset outputOffset status char[] _charBuffer buf text  	projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java	1.0	536	536	1	add	
