projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241--_inputPtr;//topushbacktrailingchar(commaetc)_textBuffer.setCurrentLength(outPtr);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E'){_inputPtr;return_parseFloat(outBuf,outPtr,negative,intLen);}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E'){++_inputPtr;return_parseFloat(outBuf,outPtr,negative,intLen);}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E'){++_inputPtr;}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E')return_parseFloat(outBuf,outPtr,negative,intLen);}else{_inputPtr=0;}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(outPtr>=outBuf.length){_inputPtr;//topushbacktrailingchar(commaetc)_textBuffer.setCurrentLength(outPtr);}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(outPtr>=outBuf.length){_inputPtr;return_parseString(outBuf,outPtr,negative,intLen);}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E'){++_inputPtr;return_parseInt(outBuf,outPtr,negative,intLen);}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241_textBuffer.setCurrentLength(outPtr);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E')return_parseFloat(outBuf,outPtr,negative,intLen);}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E')return_parseFloat(outBuf,outPtr,negative,intLen);outPtr=0;
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java1241if(c=='.'||c=='e'||c=='E')return_parseFloat(outBuf,outPtr,negative,intLen);
