bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	patch
1	[BUG] [BUGGY] return this.dataset; [FE] AssertionFailedError [CONTEXT] public PieDataset getDataset() { [BUGGY] return this.dataset; [BUGGY] } [CLASS] PiePlot [METHOD] getDataset [RETURN_TYPE] PieDataset  [VARIABLES] PieURLGenerator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke PieSectionLabelGenerator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP interiorGap labelGap labelLinkMargin maximumLabelWidth minimumArcAngleToDraw shadowXOffset shadowYOffset startAngle AbstractPieLabelDistributor labelDistributor Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint shadowPaint Rotation direction long serialVersionUID Font DEFAULT_LABEL_FONT labelFont int pieIndex boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA circular ignoreNullValues ignoreZeroValues labelLinksVisible sectionOutlinesVisible simpleLabels PieToolTipGenerator toolTipGenerator PieDataset dataset PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding simpleLabelOffset ResourceBundle localizationResources Map explodePercentages StrokeMap sectionOutlineStrokeMap  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	551	551	1	
2	[BUG] [BUGGY] return this.interiorGap; [FE] AssertionFailedError [CONTEXT] public double getInteriorGap() { [BUGGY] return this.interiorGap; [BUGGY] } [CLASS] PiePlot [METHOD] getInteriorGap [RETURN_TYPE] double  [VARIABLES] PieURLGenerator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke PieSectionLabelGenerator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle interiorGap labelGap labelLinkMargin maximumLabelWidth minimumArcAngleToDraw shadowXOffset shadowYOffset startAngle AbstractPieLabelDistributor labelDistributor Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint shadowPaint Rotation direction long serialVersionUID Font DEFAULT_LABEL_FONT labelFont int index pieIndex boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA circular ignoreNullValues ignoreZeroValues labelLinksVisible sectionOutlinesVisible simpleLabels PieToolTipGenerator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding simpleLabelOffset ResourceBundle localizationResources Map explodePercentages StrokeMap sectionOutlineStrokeMap  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	670	670	1	
3	[BUG] [BUGGY] return this.circular; [FE] AssertionFailedError [CONTEXT] public boolean isCircular() { [BUGGY] return this.circular; [BUGGY] } [CLASS] PiePlot [METHOD] isCircular [RETURN_TYPE] boolean  [VARIABLES] PieURLGenerator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke PieSectionLabelGenerator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle interiorGap labelGap labelLinkMargin maximumLabelWidth minimumArcAngleToDraw percent shadowXOffset shadowYOffset startAngle AbstractPieLabelDistributor labelDistributor Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint shadowPaint Rotation direction long serialVersionUID Font DEFAULT_LABEL_FONT labelFont int index pieIndex boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA circular ignoreNullValues ignoreZeroValues labelLinksVisible sectionOutlinesVisible simpleLabels PieToolTipGenerator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding simpleLabelOffset ResourceBundle localizationResources Map explodePercentages StrokeMap sectionOutlineStrokeMap  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	706	706	1	
4	[BUG] [BUGGY] return this.labelGenerator; [FE] AssertionFailedError [CONTEXT] public PieSectionLabelGenerator getLabelGenerator() { [BUGGY] return this.labelGenerator; [BUGGY] } [CLASS] PiePlot [METHOD] getLabelGenerator [RETURN_TYPE] PieSectionLabelGenerator  [VARIABLES] PieURLGenerator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke result stroke PieSectionLabelGenerator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle interiorGap labelGap labelLinkMargin maximumLabelWidth minimumArcAngleToDraw offset percent result shadowXOffset shadowYOffset startAngle AbstractPieLabelDistributor labelDistributor Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint paint result shadowPaint Rotation direction long serialVersionUID Font DEFAULT_LABEL_FONT labelFont int index pieIndex section boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA autoPopulate circular flag ignoreNullValues ignoreZeroValues labelLinksVisible notify sectionOutlinesVisible simpleLabels visible PieToolTipGenerator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding simpleLabelOffset ResourceBundle localizationResources Map explodePercentages StrokeMap sectionOutlineStrokeMap  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	1398	1398	1	
5	[BUG] [BUGGY] return this.labelGap; [FE] AssertionFailedError [CONTEXT] public double getLabelGap() { [BUGGY] return this.labelGap; [BUGGY] } [CLASS] PiePlot [METHOD] getLabelGap [RETURN_TYPE] double  [VARIABLES] PieURLGenerator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke result stroke PieSectionLabelGenerator generator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle interiorGap labelGap labelLinkMargin maximumLabelWidth minimumArcAngleToDraw offset percent result shadowXOffset shadowYOffset startAngle AbstractPieLabelDistributor labelDistributor Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint paint result shadowPaint Rotation direction long serialVersionUID Font DEFAULT_LABEL_FONT labelFont int index pieIndex section boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA autoPopulate circular flag ignoreNullValues ignoreZeroValues labelLinksVisible notify sectionOutlinesVisible simpleLabels visible PieToolTipGenerator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding simpleLabelOffset ResourceBundle localizationResources Map explodePercentages StrokeMap sectionOutlineStrokeMap  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	1423	1423	1	
6	[BUG] [BUGGY] return this.maximumLabelWidth; [FE] AssertionFailedError [CONTEXT] public double getMaximumLabelWidth() { [BUGGY] return this.maximumLabelWidth; [BUGGY] } [CLASS] PiePlot [METHOD] getMaximumLabelWidth [RETURN_TYPE] double  [VARIABLES] PieURLGenerator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke result stroke PieSectionLabelGenerator generator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle gap interiorGap labelGap labelLinkMargin maximumLabelWidth minimumArcAngleToDraw offset percent result shadowXOffset shadowYOffset startAngle AbstractPieLabelDistributor labelDistributor Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint paint result shadowPaint Rotation direction long serialVersionUID Font DEFAULT_LABEL_FONT labelFont int index pieIndex section boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA autoPopulate circular flag ignoreNullValues ignoreZeroValues labelLinksVisible notify sectionOutlinesVisible simpleLabels visible PieToolTipGenerator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding simpleLabelOffset ResourceBundle localizationResources Map explodePercentages StrokeMap sectionOutlineStrokeMap  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	1448	1448	1	
7	[BUG] [BUGGY] PiePlotState state = new PiePlotState(info); [FE] AssertionFailedError [CONTEXT] public PiePlotState initialise(Graphics2D g2, Rectangle2D plotArea, PiePlot plot, Integer index, PlotRenderingInfo info) { [BUGGY] PiePlotState state = new PiePlotState(info); [BUGGY] state.setPassesRequired(2); state.setTotal(DatasetUtilities.calculatePieDatasetTotal( plot.getDataset())); state.setLatestAngle(plot.getStartAngle()); return state; } [CLASS] PiePlot [METHOD] initialise [RETURN_TYPE] PiePlotState  Graphics2D g2 Rectangle2D plotArea PiePlot plot Integer index PlotRenderingInfo info [VARIABLES] PieSectionLabelGenerator generator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape shape long serialVersionUID Font DEFAULT_LABEL_FONT font labelFont PiePlotState state StrokeMap sectionOutlineStrokeMap PieURLGenerator generator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke result stroke PlotRenderingInfo info double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle gap interiorGap labelGap labelLinkMargin margin maximumLabelWidth minimumArcAngleToDraw offset percent result shadowXOffset shadowYOffset startAngle width AbstractPieLabelDistributor distributor labelDistributor Rectangle2D plotArea Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint paint result shadowPaint Rotation direction int index pieIndex section Graphics2D g2 Integer index boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA autoPopulate circular flag ignoreNullValues ignoreZeroValues labelLinksVisible notify sectionOutlinesVisible simple simpleLabels visible PieToolTipGenerator generator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding offset padding simpleLabelOffset PiePlot plot ResourceBundle localizationResources Map explodePercentages  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	2049	2049	1	
8	[BUG] [BUGGY] state.setPassesRequired(2); [FE] AssertionFailedError [CONTEXT] public PiePlotState initialise(Graphics2D g2, Rectangle2D plotArea, PiePlot plot, Integer index, PlotRenderingInfo info) { PiePlotState state = new PiePlotState(info); [BUGGY] state.setPassesRequired(2); [BUGGY] state.setTotal(DatasetUtilities.calculatePieDatasetTotal( plot.getDataset())); state.setLatestAngle(plot.getStartAngle()); return state; } [CLASS] PiePlot [METHOD] initialise [RETURN_TYPE] PiePlotState  Graphics2D g2 Rectangle2D plotArea PiePlot plot Integer index PlotRenderingInfo info [VARIABLES] PieSectionLabelGenerator generator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape shape long serialVersionUID Font DEFAULT_LABEL_FONT font labelFont PiePlotState state StrokeMap sectionOutlineStrokeMap PieURLGenerator generator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke result stroke PlotRenderingInfo info double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle gap interiorGap labelGap labelLinkMargin margin maximumLabelWidth minimumArcAngleToDraw offset percent result shadowXOffset shadowYOffset startAngle width AbstractPieLabelDistributor distributor labelDistributor Rectangle2D plotArea Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint paint result shadowPaint Rotation direction int index pieIndex section Graphics2D g2 Integer index boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA autoPopulate circular flag ignoreNullValues ignoreZeroValues labelLinksVisible notify sectionOutlinesVisible simple simpleLabels visible PieToolTipGenerator generator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding offset padding simpleLabelOffset PiePlot plot ResourceBundle localizationResources Map explodePercentages  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	2050	2050	1	
9	[BUG] [BUGGY] state.setTotal(DatasetUtilities.calculatePieDatasetTotal(   plot.getDataset())); state.setLatestAngle(plot.getStartAngle()); [FE] AssertionFailedError [CONTEXT] public PiePlotState initialise(Graphics2D g2, Rectangle2D plotArea, PiePlot plot, Integer index, PlotRenderingInfo info) { PiePlotState state = new PiePlotState(info); state.setPassesRequired(2); [BUGGY] state.setTotal(DatasetUtilities.calculatePieDatasetTotal(          plot.getDataset()));    state.setLatestAngle(plot.getStartAngle()); [BUGGY] plot.getDataset())); state.setLatestAngle(plot.getStartAngle()); return state; } [CLASS] PiePlot [METHOD] initialise [RETURN_TYPE] PiePlotState  Graphics2D g2 Rectangle2D plotArea PiePlot plot Integer index PlotRenderingInfo info [VARIABLES] PieSectionLabelGenerator generator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape legendItemShape shape long serialVersionUID Font DEFAULT_LABEL_FONT font labelFont PiePlotState state StrokeMap sectionOutlineStrokeMap PieURLGenerator generator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke result stroke PlotRenderingInfo info double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle gap interiorGap labelGap labelLinkMargin margin maximumLabelWidth minimumArcAngleToDraw offset percent result shadowXOffset shadowYOffset startAngle width AbstractPieLabelDistributor distributor labelDistributor Rectangle2D plotArea Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint paint result shadowPaint Rotation direction int index pieIndex section Graphics2D g2 Integer index boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA autoPopulate circular flag ignoreNullValues ignoreZeroValues labelLinksVisible notify sectionOutlinesVisible simple simpleLabels visible PieToolTipGenerator generator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap RectangleInsets labelPadding offset padding simpleLabelOffset PiePlot plot ResourceBundle localizationResources Map explodePercentages  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	2051	2053	1	
10	[BUG] [BUGGY] LegendItemCollection result = new LegendItemCollection(); [FE] AssertionFailedError [CONTEXT] public LegendItemCollection getLegendItems() { [BUGGY] LegendItemCollection result = new LegendItemCollection(); [BUGGY] if (this.dataset == null) { return result; } List keys = this.dataset.getKeys(); int section = 0; Shape shape = getLegendItemShape(); Iterator iterator = keys.iterator(); while (iterator.hasNext()) { Comparable key = (Comparable) iterator.next(); Number n = this.dataset.getValue(key); [CLASS] PiePlot [METHOD] getLegendItems [RETURN_TYPE] LegendItemCollection  [VARIABLES] Comparable key PieSectionLabelGenerator generator labelGenerator legendLabelGenerator legendLabelToolTipGenerator Shape bg legendItemShape savedClip shadow shadowArc shape String description label toolTipText urlText long serialVersionUID Font DEFAULT_LABEL_FONT font labelFont Number n Iterator iterator List keys StrokeMap sectionOutlineStrokeMap PieURLGenerator generator legendLabelURLGenerator urlGenerator Stroke DEFAULT_LABEL_OUTLINE_STROKE baseSectionOutlineStroke labelLinkStroke labelOutlineStroke outlineStroke result stroke double DEFAULT_INTERIOR_GAP DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW DEFAULT_START_ANGLE MAX_INTERIOR_GAP angle angle1 angle2 baseY ep gap gapHorizontal gapVertical h1 hGap hh igx1 igx2 igy1 igy2 interiorGap lGap labelGap labelLinkMargin labelReserve linkH linkW linkX linkY lm margin marginX maximumExplodePercent maximumLabelWidth mep mid min minimumArcAngleToDraw offset percent result runningTotal shadowXOffset shadowYOffset startAngle theta totalValue v v1 vGap value verticalLinkRadius vv width ww LegendItemCollection result AbstractPieLabelDistributor distributor labelDistributor Paint DEFAULT_LABEL_BACKGROUND_PAINT DEFAULT_LABEL_OUTLINE_PAINT DEFAULT_LABEL_PAINT DEFAULT_LABEL_SHADOW_PAINT baseSectionOutlinePaint baseSectionPaint labelBackgroundPaint labelLinkPaint labelOutlinePaint labelPaint labelShadowPaint outlinePaint paint result shadowPaint Rotation direction int currentPass i index pass passesRequired pieIndex section x y boolean DEBUG_DRAW_INTERIOR DEBUG_DRAW_LINK_AREA DEBUG_DRAW_PIE_AREA autoPopulate circular flag ignoreNullValues ignoreZeroValues include labelLinksVisible notify sectionOutlinesVisible simple simpleLabels visible PieToolTipGenerator generator toolTipGenerator PieDataset dataset existing PaintMap sectionOutlinePaintMap sectionPaintMap LegendItem item RectangleInsets insets labelInsets labelPadding offset padding simpleLabelOffset ResourceBundle localizationResources Map explodePercentages  	projects/Chart15/source/org/jfree/chart/plot/PiePlot.java	1.0	2611	2611	1	
