name;suspiciousness_value
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType[],int[],org.joda.time.Chronology):224;1.0
org.joda.time.field$UnsupportedDurationField#compareTo(org.joda.time.DurationField):227;0.4472135954999579
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType[],int[],org.joda.time.Chronology):223;0.4472135954999579
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType[],int[],org.joda.time.Chronology):222;0.3333333333333333
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int):139;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int):140;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):153;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):154;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):155;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):156;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):159;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):160;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):161;0.2886751345948129
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType,int,org.joda.time.Chronology):162;0.2886751345948129
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):434;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):435;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):438;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):439;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):440;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):458;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):459;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):460;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):461;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):462;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):463;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):466;0.25
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):432;0.23570226039551587
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):433;0.23570226039551587
org.joda.time$Partial#with(org.joda.time.DateTimeFieldType,int):429;0.22941573387056174
org.joda.time$Partial#getFieldType(int):346;0.125
org.joda.time$Partial#Partial(org.joda.time.DateTimeFieldType[],int[],org.joda.time.Chronology):190;0.11952286093343936
