name;suspiciousness_value
org.apache.commons.codec.net$QuotedPrintableCodec#getDefaultCharset():405;0.5773502691896257
org.apache.commons.codec.net$QuotedPrintableCodec#QuotedPrintableCodec():91;0.5270462766947299
org.apache.commons.codec.net$QuotedPrintableCodec#QuotedPrintableCodec():92;0.5270462766947299
org.apache.commons.codec.net$QuotedPrintableCodec#QuotedPrintableCodec(java.lang.String):101;0.5
org.apache.commons.codec.net$QuotedPrintableCodec#QuotedPrintableCodec(java.lang.String):102;0.5
org.apache.commons.codec.net$QuotedPrintableCodec#QuotedPrintableCodec(java.lang.String):103;0.5
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():62;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():77;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():78;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():80;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():81;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():83;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():84;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#<clinit>():85;0.4879500364742666
org.apache.commons.codec.net$QuotedPrintableCodec#encodeQuotedPrintable(java.util.BitSet,byte[]):184;0.4242640687119285
org.apache.commons.codec.net$QuotedPrintableCodec#encode(java.lang.String):300;0.4242640687119285
org.apache.commons.codec.net$QuotedPrintableCodec#encodeQuotedPrintable(java.util.BitSet,byte[]):171;0.40451991747794525
org.apache.commons.codec.net$QuotedPrintableCodec#encodeQuotedPrintable(java.util.BitSet,byte[]):174;0.40451991747794525
org.apache.commons.codec.net$QuotedPrintableCodec#encodeQuotedPrintable(java.util.BitSet,byte[]):178;0.40451991747794525
org.apache.commons.codec.net$QuotedPrintableCodec#encodeQuotedPrintable(java.util.BitSet,byte[]):179;0.40451991747794525
