bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] this.keys.remove(index); [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { [BUGGY] this.keys.remove(index); [BUGGY] this.values.remove(index); if (index < this.keys.size()) { rebuildIndex(); } } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	316	316	4	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { [BUGGY] [BUGGY] this.keys.remove(index); this.values.remove(index); if (index < this.keys.size()) { rebuildIndex(); } } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	316	316	4	add	
3	[BUG] [BUGGY] this.values.remove(index); [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { this.keys.remove(index); [BUGGY] this.values.remove(index); [BUGGY] if (index < this.keys.size()) { rebuildIndex(); } } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	317	317	4	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { this.keys.remove(index); [BUGGY] [BUGGY] this.values.remove(index); if (index < this.keys.size()) { rebuildIndex(); } } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	317	317	4	add	
5	[BUG] [BUGGY] if (index < this.keys.size()) { [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { this.keys.remove(index); this.values.remove(index); [BUGGY] if (index < this.keys.size()) { [BUGGY] rebuildIndex(); } } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	318	318	4	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { this.keys.remove(index); this.values.remove(index); [BUGGY] [BUGGY] if (index < this.keys.size()) { rebuildIndex(); } } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	318	318	4	add	
7	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { this.keys.remove(index); this.values.remove(index); if (index < this.keys.size()) { rebuildIndex(); } [BUGGY] } [BUGGY]  [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	321	321	4	replace	
8	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(int index) { this.keys.remove(index); this.values.remove(index); if (index < this.keys.size()) { rebuildIndex(); } [BUGGY] [BUGGY] } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  int index [VARIABLES] ArrayList keys values boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	321	321	4	add	
9	[BUG] [BUGGY] int index = getIndex(key); [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { [BUGGY] int index = getIndex(key); [BUGGY] if (index < 0) { return; } removeValue(index); } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	333	333	4	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { [BUGGY] [BUGGY] int index = getIndex(key); if (index < 0) { return; } removeValue(index); } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	333	333	4	add	
11	[BUG] [BUGGY] if (index < 0) { [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); [BUGGY] if (index < 0) { [BUGGY] return; } removeValue(index); } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	334	334	4	replace	
12	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); [BUGGY] [BUGGY] if (index < 0) { return; } removeValue(index); } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	334	334	4	add	
13	[BUG] [BUGGY] removeValue(index); [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); if (index < 0) { return; } [BUGGY] removeValue(index); [BUGGY] } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	337	337	4	replace	
14	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); if (index < 0) { return; } [BUGGY] [BUGGY] removeValue(index); } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	337	337	4	add	
15	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); if (index < 0) { return; } removeValue(index); [BUGGY] } [BUGGY]  [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	338	338	4	replace	
16	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); if (index < 0) { return; } removeValue(index); [BUGGY] [BUGGY] } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	1.0	338	338	4	add	
17	[BUG] [BUGGY] return; [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); if (index < 0) { [BUGGY] return; [BUGGY] } removeValue(index); } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	0.8660254037844387	335	335	4	replace	
18	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeValue(Comparable key) { int index = getIndex(key); if (index < 0) { [BUGGY] [BUGGY] return; } removeValue(index); } [CLASS] DefaultKeyedValues [METHOD] removeValue [RETURN_TYPE] void  Comparable key [VARIABLES] ArrayList keys values Comparable key boolean HashMap indexMap long serialVersionUID int index  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues.java	0.8660254037844387	335	335	4	add	
19	[BUG] [BUGGY] Iterator iterator = this.rows.iterator(); [FE] AssertionFailedError [CONTEXT] public void removeColumn(Comparable columnKey) { [BUGGY] Iterator iterator = this.rows.iterator(); [BUGGY] while (iterator.hasNext()) { DefaultKeyedValues rowData = (DefaultKeyedValues) iterator.next(); rowData.removeValue(columnKey); } this.columnKeys.remove(columnKey); } [CLASS] DefaultKeyedValues2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Iterator iterator List columnKeys rowKeys rows Comparable columnKey boolean allNull sortRowKeys DefaultKeyedValues rowData long serialVersionUID  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues2D.java	0.7071067811865475	455	455	4	replace	
20	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void removeColumn(Comparable columnKey) { [BUGGY] [BUGGY] Iterator iterator = this.rows.iterator(); while (iterator.hasNext()) { DefaultKeyedValues rowData = (DefaultKeyedValues) iterator.next(); rowData.removeValue(columnKey); } this.columnKeys.remove(columnKey); } [CLASS] DefaultKeyedValues2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Iterator iterator List columnKeys rowKeys rows Comparable columnKey boolean allNull sortRowKeys DefaultKeyedValues rowData long serialVersionUID  	projects/Chart18/source/org/jfree/data/DefaultKeyedValues2D.java	0.7071067811865475	455	455	4	add	
