bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] super(boundary); [FE] ClassCastException [CONTEXT] public PolygonsSet(final Collection<SubHyperplane<Euclidean2D>> boundary) { [BUGGY] super(boundary); [BUGGY] } [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] Collection)  Euclidean2D>> boundary [VARIABLES] AVLTree sorted Collection boundary OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	87	87	1	replace	
2	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public PolygonsSet(final Collection<SubHyperplane<Euclidean2D>> boundary) { [BUGGY] [BUGGY] super(boundary); } [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] Collection)  Euclidean2D>> boundary [VARIABLES] AVLTree sorted Collection boundary OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	87	87	1	add	
3	[BUG] [BUGGY] } [FE] ClassCastException [CONTEXT] public PolygonsSet(final Collection<SubHyperplane<Euclidean2D>> boundary) { super(boundary); [BUGGY] } [BUGGY]  [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] Collection)  Euclidean2D>> boundary [VARIABLES] AVLTree sorted Collection boundary OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	88	88	1	replace	
4	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public PolygonsSet(final Collection<SubHyperplane<Euclidean2D>> boundary) { super(boundary); [BUGGY] [BUGGY] } [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] Collection)  Euclidean2D>> boundary [VARIABLES] AVLTree sorted Collection boundary OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	88	88	1	add	
5	[BUG] [BUGGY] final BSPTree<Euclidean2D> tree = getTree(false); [FE] ClassCastException [CONTEXT] protected void computeGeometricalProperties() { final Vector2D[][] v = getVertices(); if (v.length == 0) { [BUGGY] final BSPTree<Euclidean2D> tree = getTree(false); [BUGGY] if ((Boolean) tree.getAttribute()) {  setSize(Double.POSITIVE_INFINITY); setBarycenter(Vector2D.NaN); } else { setSize(0); setBarycenter(new Vector2D(0, 0)); } } else if (v[0][0] == null) {  [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] computeGeometricalProperties [RETURN_TYPE] void  [VARIABLES] BSPTree tree boolean Vector2D point double factor sum sumX sumY x0 x1 y0 y1 AVLTree sorted OrderedTuple sortingKey Vector2D[][] v vertices Vector2D[] loop  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	135	135	1	replace	
6	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] protected void computeGeometricalProperties() { final Vector2D[][] v = getVertices(); if (v.length == 0) { [BUGGY] [BUGGY] final BSPTree<Euclidean2D> tree = getTree(false); if ((Boolean) tree.getAttribute()) {  setSize(Double.POSITIVE_INFINITY); setBarycenter(Vector2D.NaN); } else { setSize(0); setBarycenter(new Vector2D(0, 0)); } } else if (v[0][0] == null) {  [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] computeGeometricalProperties [RETURN_TYPE] void  [VARIABLES] BSPTree tree boolean Vector2D point double factor sum sumX sumY x0 x1 y0 y1 AVLTree sorted OrderedTuple sortingKey Vector2D[][] v vertices Vector2D[] loop  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	135	135	1	add	
7	[BUG] [BUGGY] if ((Boolean) tree.getAttribute()) { [FE] ClassCastException [CONTEXT] protected void computeGeometricalProperties() { final Vector2D[][] v = getVertices(); if (v.length == 0) { final BSPTree<Euclidean2D> tree = getTree(false); [BUGGY] if ((Boolean) tree.getAttribute()) { [BUGGY]  setSize(Double.POSITIVE_INFINITY); setBarycenter(Vector2D.NaN); } else { setSize(0); setBarycenter(new Vector2D(0, 0)); } } else if (v[0][0] == null) {  setSize(Double.POSITIVE_INFINITY); [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] computeGeometricalProperties [RETURN_TYPE] void  [VARIABLES] BSPTree tree boolean Vector2D point double factor sum sumX sumY x0 x1 y0 y1 AVLTree sorted OrderedTuple sortingKey Vector2D[][] v vertices Vector2D[] loop  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	136	136	1	replace	
8	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] protected void computeGeometricalProperties() { final Vector2D[][] v = getVertices(); if (v.length == 0) { final BSPTree<Euclidean2D> tree = getTree(false); [BUGGY] [BUGGY] if ((Boolean) tree.getAttribute()) {  setSize(Double.POSITIVE_INFINITY); setBarycenter(Vector2D.NaN); } else { setSize(0); setBarycenter(new Vector2D(0, 0)); } } else if (v[0][0] == null) {  setSize(Double.POSITIVE_INFINITY); [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] computeGeometricalProperties [RETURN_TYPE] void  [VARIABLES] BSPTree tree boolean Vector2D point double factor sum sumX sumY x0 x1 y0 y1 AVLTree sorted OrderedTuple sortingKey Vector2D[][] v vertices Vector2D[] loop  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	136	136	1	add	
9	[BUG] [BUGGY] return null; [FE] ClassCastException [CONTEXT] selectedNode = n; selectedSegment= segment; selectedDistance = distance; } } if (selectedDistance > 1.0e-10) {    [BUGGY] return null; [BUGGY] } end = selectedSegment.getEnd(); loop.add(selectedSegment); selectedNode.delete(); } if ((loop.size() == 2) && !open) {  [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] followLoop [RETURN_TYPE] List  Node node ComparableSegment> sorted [VARIABLES] boolean open Vector2D end globalStart double distance selectedDistance Node n node selectedNode ArrayList loop ComparableSegment lowerLeft segment selectedSegment upperRight AVLTree sorted OrderedTuple sortingKey Vector2D[][] v vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	330	330	1	replace	
10	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] selectedNode = n; selectedSegment= segment; selectedDistance = distance; } } if (selectedDistance > 1.0e-10) {    [BUGGY] [BUGGY] return null; } end = selectedSegment.getEnd(); loop.add(selectedSegment); selectedNode.delete(); } if ((loop.size() == 2) && !open) {  [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] followLoop [RETURN_TYPE] List  Node node ComparableSegment> sorted [VARIABLES] boolean open Vector2D end globalStart double distance selectedDistance Node n node selectedNode ArrayList loop ComparableSegment lowerLeft segment selectedSegment upperRight AVLTree sorted OrderedTuple sortingKey Vector2D[][] v vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	1.0	330	330	1	add	
11	[BUG] [BUGGY] super(); [FE] ClassCastException [CONTEXT] public PolygonsSet() { [BUGGY] super(); [BUGGY] } [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] PolygonsSet()  [VARIABLES] AVLTree sorted OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	0.4082482904638631	50	50	1	replace	
12	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public PolygonsSet() { [BUGGY] [BUGGY] super(); } [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] PolygonsSet()  [VARIABLES] AVLTree sorted OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	0.4082482904638631	50	50	1	add	
13	[BUG] [BUGGY] } [FE] ClassCastException [CONTEXT] public PolygonsSet() { super(); [BUGGY] } [BUGGY]  [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] PolygonsSet()  [VARIABLES] AVLTree sorted OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	0.4082482904638631	51	51	1	replace	
14	[BUG] [BUGGY] [FE] ClassCastException [CONTEXT] public PolygonsSet() { super(); [BUGGY] [BUGGY] } [CLASS] PolygonsSet ComparableSegment SegmentsBuilder [METHOD] <init> [RETURN_TYPE] PolygonsSet()  [VARIABLES] AVLTree sorted OrderedTuple sortingKey boolean Vector2D[][] vertices  	projects/Math32/src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java	0.4082482904638631	51	51	1	add	
