projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,inputEnd);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658ch=_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658off=_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,bbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658bbuf[_outputTail++]=(byte)(0x80|(ch&0x3f));
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_flushBuffer();
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_verifyValueWrite("writevalue");
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len+1);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len2);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658ch=_outputRawMultiByteChar(ch,cbuf,offset,len2);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658ch=_outputRawMultiByteChar(ch,cbuf,offset,len+1);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658out=_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len+1);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len2);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658bbuf[_outputTail++]=(byte)(ch&0x7F);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len);offset=_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len);ch=_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len);off=_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len);_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);if(_outputRawMultiByteChar(ch,cbuf,offset,len)){_outputRawMultiByteChar(ch,cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);if(_outputRawMultiByteChar(ch,cbuf,offset,len)){_outputRawMultiByteChar(ch,cbuf,offset,len);}else{_outputRawMultiByteChar(ch,cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);if(_outputRawMultiByteChar(ch,cbuf,offset,len)){_outputRawMultiByteChar(ch,cbuf,offset,len);}else{_outputRawMultiByteChar(ch,cbuf,
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);if(_outputRawMultiByteChar(ch,cbuf,offset,len)){_outputRawMultiByteChar(ch,cbuf,offset,len);}else{_outputRawMultiByteChar
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);JsonGenerationException_outputRawMultiByteChar(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);_outputRawMultiByteCHAR(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);_outputRawMultiByteChar(ch,cbuf,off,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658bbuf[_outputTail++]=(byte)(0xc0|(ch>>6));bbuf[_outputTail++]=(byte)(0x80|(ch&0x3f));
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658bbuf[_outputTail++]=(byte)(0xc0|(ch>>12));bbuf[_outputTail++]=(byte)(0x80|(ch&0x3f));
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,bbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658offset=_outputRawMultiByteChar(ch,cbuf,offset,len);offset=_outputRawMultiByteChar(ch,cbuf,off,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_writeSegmentedRaw(ch,cbuf,offset,len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_verifyValueWrite("writetextvalue");if(ch<0x800){bbuf[_outputTail++]=(byte)(0xc0|(ch>>6));bbuf[_outputTail++]=
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java658_outputRawMultiByteChar(ch,cbuf,offset,len);if(_outputRawMultiByteChar<0){_outputRawMultiByteChar(ch,cbuf,offset,len);}else{_outputRawMultiByteChar(ch,cbuf,offset,len);}
