bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	new_failing_test_number
3	[BUG]  [BUGGY]  [FE]  AssertionError  testQuinticMin  [CONTEXT]    public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {    [BUGGY]  return  optimize(f,  goal,  min,  max,  2);  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	add	return  optimize(f,  goal,  min,  max,  2);	  return    optimize(f,    goal,    min,    max,    1);    	compilable	  [FE]  AssertionError  testQuinticMin	143	1
4	[BUG]  [BUGGY]  return  optimize(f,  goal,  min,  max,  2);  [FE]  AssertionError  testQuinticMin  [CONTEXT]    public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {    [BUGGY]  return  optimize(f,  goal,  min,  max,  2);  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	return  optimize(f,  goal,  min,  max,  2);	  return    optimize(f,    goal,    min,    max,    1);    	compilable	  [FE]  AssertionError  testQuinticMin	143	1
4	[BUG]  [BUGGY]  return  optimize(f,  target,  min,  max,  1);  [CE]  cannot  find  symbol  target  [CONTEXT]    public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {    [BUGGY]  return  optimize(f,  target,  min,  max,  1);  [BUGGY]    }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	return  optimize(f,  target,  min,  max,  1);	  return    optimize(f,    goal,    min,    max,    1);    	non-compiled	[CE]  cannot  find  symbol  target	143	None
12	[BUG]  [BUGGY]  final  randomGenerator(generator,  maxEvaluations))  {  [CE]  <identifier>  expected  [CONTEXT]    public  MultiStartUnivariateRealOptimizer(final  BaseUnivariateRealOptimizer<FUNC>  optimizer,  final  int  starts,    [BUGGY]  final  randomGenerator(generator,  maxEvaluations))  {  [BUGGY]    this.optimizer  =  optimizer;  this.starts  =  starts;  this.generator  =  generator;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  <init>  [RETURN_TYPE]  RandomGenerator)  BaseUnivariateRealOptimizer<FUNC>  optimizer  final  int  starts  RandomGenerator  generator  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	72	72	1	replace	final  randomGenerator(generator,  maxEvaluations))  {	  final    randomGenerator(generator)    {    	non-compiled	[CE]  <identifier>  expected	512	None
13	[BUG]  [BUGGY]  final  randomGenerator(maxEvaluations))  {  [CE]  <identifier>  expected  [CONTEXT]    public  MultiStartUnivariateRealOptimizer(final  BaseUnivariateRealOptimizer<FUNC>  optimizer,  final  int  starts,    [BUGGY]  final  randomGenerator(maxEvaluations))  {  [BUGGY]    this.optimizer  =  optimizer;  this.starts  =  starts;  this.generator  =  generator;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  <init>  [RETURN_TYPE]  RandomGenerator)  BaseUnivariateRealOptimizer<FUNC>  optimizer  final  int  starts  RandomGenerator  generator  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	72	72	1	replace	final  randomGenerator(maxEvaluations))  {	  final    randomGenerator(generator)    {    	non-compiled	[CE]  <identifier>  expected	512	None
14	[BUG]  [BUGGY]  final  randomGenerator(generator)  <  [CE]  <identifier>  expected  [CONTEXT]    public  MultiStartUnivariateRealOptimizer(final  BaseUnivariateRealOptimizer<FUNC>  optimizer,  final  int  starts,    [BUGGY]  final  randomGenerator(generator)  <  [BUGGY]    this.optimizer  =  optimizer;  this.starts  =  starts;  this.generator  =  generator;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  <init>  [RETURN_TYPE]  RandomGenerator)  BaseUnivariateRealOptimizer<FUNC>  optimizer  final  int  starts  RandomGenerator  generator  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	72	72	1	replace	final  randomGenerator(generator)  <	  final    randomGenerator(generator)    {    	non-compiled	[CE]  <identifier>  expected	512	None
22	[BUG]  [BUGGY]  final  int  totalEvaluations  =  Math.max(f,  min,  max);  [CE]  no  suitable  method  found  for  max(FUNC,double,double)  [CONTEXT]    public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {    [BUGGY]  final  int  totalEvaluations  =  Math.max(f,  min,  max);  [BUGGY]    return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	final  int  totalEvaluations  =  Math.max(f,  min,  max);	      final    int    totalEvaluations    =    Math.max(max,    min,    max);    	non-compiled	[CE]  no  suitable  method  found  for  max(FUNC,double,double)	82	None
23	[BUG]  [BUGGY]  final  int  totalEvaluations  =  Math.max(max,  min,  max,  0);  [CE]  no  suitable  method  found  for  max(double,double,double,int)  [CONTEXT]    public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {    [BUGGY]  final  int  totalEvaluations  =  Math.max(max,  min,  max,  0);  [BUGGY]    return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	final  int  totalEvaluations  =  Math.max(max,  min,  max,  0);	      final    int    totalEvaluations    =    Math.max(max,    min,    max);    	non-compiled	[CE]  no  suitable  method  found  for  max(double,double,double,int)	82	None
24	[BUG]  [BUGGY]  final  int  totalEvaluations  =  Math.max(max,  min,  goal);  [CE]  no  suitable  method  found  for  max(double,double,GoalType)  [CONTEXT]    public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {    [BUGGY]  final  int  totalEvaluations  =  Math.max(max,  min,  goal);  [BUGGY]    return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	final  int  totalEvaluations  =  Math.max(max,  min,  goal);	      final    int    totalEvaluations    =    Math.max(max,    min,    max);    	non-compiled	[CE]  no  suitable  method  found  for  max(double,double,GoalType)	82	None
32	[BUG]  [BUGGY]  this.optimizer  =  optimizer,  this.maxEvaluations  =  totalEvaluations;  [CE]  ';'  expected  [CONTEXT]    public  MultiStartUnivariateRealOptimizer(final  BaseUnivariateRealOptimizer<FUNC>  optimizer,  final  int  starts,  final  RandomGenerator  generator)  {    [BUGGY]  this.optimizer  =  optimizer,  this.maxEvaluations  =  totalEvaluations;  [BUGGY]    this.starts  =  starts;  this.generator  =  generator;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  <init>  [RETURN_TYPE]  RandomGenerator)  BaseUnivariateRealOptimizer<FUNC>  optimizer  final  int  starts  RandomGenerator  generator  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	73	73	1	replace	this.optimizer  =  optimizer,  this.maxEvaluations  =  totalEvaluations;	  this.optimizer    =    optimizer,    this.maxEvaluations    =    maxEvaluations;    	non-compiled	[CE]  ';'  expected	24	None
