projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc==LF||c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc==LF&&c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc==DISABLED||c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc==LF||c==DISABLED;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc==CR||c==LF;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc!=LF&&c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc>=LF&&c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc==LINE||c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc!=DISABLED||c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc>=DISABLED||c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc<=LF||c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc<LF||c==CR;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc==DISABLED||c==LF;
projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java137returnc=='n'||c==DISABLED;
