bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	patch
1	[BUG] [BUGGY] return null; [FE] NullPointerException [CONTEXT] lvalue = dataset.getXValue(series, item); uvalue = lvalue; if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); maximum = Math.max(maximum, uvalue); } } } } if (minimum > maximum) { [BUGGY] return null; [BUGGY] } else { return new Range(minimum, maximum); } } [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.7071067811865475	780	780	2	
2	[BUG] [BUGGY] return iterateDomainBounds(dataset, true); [FE] NullPointerException [CONTEXT] public static Range iterateDomainBounds(XYDataset dataset) { [BUGGY] return iterateDomainBounds(dataset, true); [BUGGY] } [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset [VARIABLES] boolean XYDataset dataset  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.4082482904638631	726	726	2	
3	[BUG] [BUGGY] return null; [FE] NullPointerException [CONTEXT] for (int item = 0; item < itemCount; item++) { double value = dataset.getYValue(series, item); if (!Double.isNaN(value)) { minimum = Math.min(minimum, value); maximum = Math.max(maximum, value); } } } } if (minimum == Double.POSITIVE_INFINITY) { [BUGGY] return null; [BUGGY] } else { return new Range(minimum, maximum); } } [CLASS] DatasetUtilities [METHOD] iterateRangeBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] OHLCDataset ohlc boolean includeInterval double lvalue maximum minimum uvalue value IntervalXYDataset ixyd XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.35355339059327373	1284	1284	2	
4	[BUG] [BUGGY] IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; [FE] NullPointerException [CONTEXT] boolean includeInterval) { if (dataset == null) { throw new IllegalArgumentException("Null 'dataset' argument."); } double minimum = Double.POSITIVE_INFINITY; double maximum = Double.NEGATIVE_INFINITY; int seriesCount = dataset.getSeriesCount(); double lvalue; double uvalue; if (includeInterval && dataset instanceof IntervalXYDataset) { [BUGGY] IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; [BUGGY] for (int series = 0; series < seriesCount; series++) { int itemCount = dataset.getItemCount(series); for (int item = 0; item < itemCount; item++) { lvalue = intervalXYData.getStartXValue(series, item); uvalue = intervalXYData.getEndXValue(series, item); if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); } if (!Double.isNaN(uvalue)) { maximum = Math.max(maximum, uvalue); [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	751	751	2	
5	[BUG] [BUGGY] for (int series = 0; series < seriesCount; series++) { [FE] NullPointerException [CONTEXT] if (dataset == null) { throw new IllegalArgumentException("Null 'dataset' argument."); } double minimum = Double.POSITIVE_INFINITY; double maximum = Double.NEGATIVE_INFINITY; int seriesCount = dataset.getSeriesCount(); double lvalue; double uvalue; if (includeInterval && dataset instanceof IntervalXYDataset) { IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; [BUGGY] for (int series = 0; series < seriesCount; series++) { [BUGGY] int itemCount = dataset.getItemCount(series); for (int item = 0; item < itemCount; item++) { lvalue = intervalXYData.getStartXValue(series, item); uvalue = intervalXYData.getEndXValue(series, item); if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); } if (!Double.isNaN(uvalue)) { maximum = Math.max(maximum, uvalue); } [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	752	752	2	
6	[BUG] [BUGGY] int itemCount = dataset.getItemCount(series); [FE] NullPointerException [CONTEXT] throw new IllegalArgumentException("Null 'dataset' argument."); } double minimum = Double.POSITIVE_INFINITY; double maximum = Double.NEGATIVE_INFINITY; int seriesCount = dataset.getSeriesCount(); double lvalue; double uvalue; if (includeInterval && dataset instanceof IntervalXYDataset) { IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; for (int series = 0; series < seriesCount; series++) { [BUGGY] int itemCount = dataset.getItemCount(series); [BUGGY] for (int item = 0; item < itemCount; item++) { lvalue = intervalXYData.getStartXValue(series, item); uvalue = intervalXYData.getEndXValue(series, item); if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); } if (!Double.isNaN(uvalue)) { maximum = Math.max(maximum, uvalue); } } [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	753	753	2	
7	[BUG] [BUGGY] for (int item = 0; item < itemCount; item++) { [FE] NullPointerException [CONTEXT] } double minimum = Double.POSITIVE_INFINITY; double maximum = Double.NEGATIVE_INFINITY; int seriesCount = dataset.getSeriesCount(); double lvalue; double uvalue; if (includeInterval && dataset instanceof IntervalXYDataset) { IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; for (int series = 0; series < seriesCount; series++) { int itemCount = dataset.getItemCount(series); [BUGGY] for (int item = 0; item < itemCount; item++) { [BUGGY] lvalue = intervalXYData.getStartXValue(series, item); uvalue = intervalXYData.getEndXValue(series, item); if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); } if (!Double.isNaN(uvalue)) { maximum = Math.max(maximum, uvalue); } } } [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	754	754	2	
8	[BUG] [BUGGY] lvalue = intervalXYData.getStartXValue(series, item); [FE] NullPointerException [CONTEXT] double minimum = Double.POSITIVE_INFINITY; double maximum = Double.NEGATIVE_INFINITY; int seriesCount = dataset.getSeriesCount(); double lvalue; double uvalue; if (includeInterval && dataset instanceof IntervalXYDataset) { IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; for (int series = 0; series < seriesCount; series++) { int itemCount = dataset.getItemCount(series); for (int item = 0; item < itemCount; item++) { [BUGGY] lvalue = intervalXYData.getStartXValue(series, item); [BUGGY] uvalue = intervalXYData.getEndXValue(series, item); if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); } if (!Double.isNaN(uvalue)) { maximum = Math.max(maximum, uvalue); } } } } [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	755	755	2	
9	[BUG] [BUGGY] uvalue = intervalXYData.getEndXValue(series, item); [FE] NullPointerException [CONTEXT] double maximum = Double.NEGATIVE_INFINITY; int seriesCount = dataset.getSeriesCount(); double lvalue; double uvalue; if (includeInterval && dataset instanceof IntervalXYDataset) { IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; for (int series = 0; series < seriesCount; series++) { int itemCount = dataset.getItemCount(series); for (int item = 0; item < itemCount; item++) { lvalue = intervalXYData.getStartXValue(series, item); [BUGGY] uvalue = intervalXYData.getEndXValue(series, item); [BUGGY] if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); } if (!Double.isNaN(uvalue)) { maximum = Math.max(maximum, uvalue); } } } } else { [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	756	756	2	
10	[BUG] [BUGGY] if (!Double.isNaN(lvalue)) { [FE] NullPointerException [CONTEXT] int seriesCount = dataset.getSeriesCount(); double lvalue; double uvalue; if (includeInterval && dataset instanceof IntervalXYDataset) { IntervalXYDataset intervalXYData = (IntervalXYDataset) dataset; for (int series = 0; series < seriesCount; series++) { int itemCount = dataset.getItemCount(series); for (int item = 0; item < itemCount; item++) { lvalue = intervalXYData.getStartXValue(series, item); uvalue = intervalXYData.getEndXValue(series, item); [BUGGY] if (!Double.isNaN(lvalue)) { [BUGGY] minimum = Math.min(minimum, lvalue); } if (!Double.isNaN(uvalue)) { maximum = Math.max(maximum, uvalue); } } } } else { for (int series = 0; series < seriesCount; series++) { [CLASS] DatasetUtilities [METHOD] iterateDomainBounds [RETURN_TYPE] Range  XYDataset dataset boolean includeInterval [VARIABLES] boolean includeInterval double lvalue maximum minimum uvalue IntervalXYDataset intervalXYData XYDataset dataset int item itemCount series seriesCount  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	757	757	2	
