name;suspiciousness_value
org.apache.commons.math.linear$ArrayRealVector#getNorm():699;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getNorm():700;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getNorm():701;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getNorm():703;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getL1Norm():709;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getL1Norm():710;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getL1Norm():711;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getL1Norm():713;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getLInfNorm():719;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getLInfNorm():720;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getLInfNorm():721;0.7071067811865475
org.apache.commons.math.linear$ArrayRealVector#getLInfNorm():723;0.7071067811865475
org.apache.commons.math.linear$OpenMapRealVector#getLInfNorm():499;0.7071067811865475
org.apache.commons.math.linear$OpenMapRealVector#getLInfNorm():500;0.7071067811865475
org.apache.commons.math.linear$OpenMapRealVector#getLInfNorm():501;0.7071067811865475
org.apache.commons.math.linear$OpenMapRealVector#getLInfNorm():502;0.7071067811865475
org.apache.commons.math.linear$OpenMapRealVector#getLInfNorm():503;0.7071067811865475
org.apache.commons.math.linear$OpenMapRealVector#getLInfNorm():505;0.7071067811865475
org.apache.commons.math.linear$OpenMapRealVector#sparseIterator():809;0.5
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(double[]):82;0.2672612419124244
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(double[]):83;0.2672612419124244
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(double[]):84;0.2672612419124244
org.apache.commons.math.linear$ArrayRealVector#<clinit>():41;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[]):117;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[]):118;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):126;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):127;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):128;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):129;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):130;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):131;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):132;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):133;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#OpenMapRealVector(double[],double):136;0.2672612419124244
org.apache.commons.math.linear$OpenMapRealVector#isDefaultValue(double):205;0.2672612419124244
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector():56;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector():57;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector():58;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(int):64;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(int):65;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(int):66;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(int,double):73;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(int,double):74;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(int,double):75;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(int,double):76;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(double[],boolean):101;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(double[],boolean):102;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(double[],boolean):103;0.0
org.apache.commons.math.linear$ArrayRealVector#ArrayRealVector(double[],boolean):105;0.0
