bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] super(p); [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { [BUGGY] super(p); [BUGGY] rootFilter = f;  _itemFilter = f; _headContext = TokenFilterContext.createRootContext(f); _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	117	117	3	replace	
2	[BUG] [BUGGY] [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { [BUGGY] [BUGGY] super(p); rootFilter = f;  _itemFilter = f; _headContext = TokenFilterContext.createRootContext(f); _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	117	117	3	add	
3	[BUG] [BUGGY] rootFilter = f; [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); [BUGGY] rootFilter = f; [BUGGY]  _itemFilter = f; _headContext = TokenFilterContext.createRootContext(f); _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	118	118	3	replace	
4	[BUG] [BUGGY] [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); [BUGGY] [BUGGY] rootFilter = f;  _itemFilter = f; _headContext = TokenFilterContext.createRootContext(f); _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	118	118	3	add	
5	[BUG] [BUGGY] _itemFilter = f; [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); rootFilter = f;  [BUGGY] _itemFilter = f; [BUGGY] _headContext = TokenFilterContext.createRootContext(f); _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	120	120	3	replace	
6	[BUG] [BUGGY] [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); rootFilter = f;  [BUGGY] [BUGGY] _itemFilter = f; _headContext = TokenFilterContext.createRootContext(f); _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	120	120	3	add	
7	[BUG] [BUGGY] _headContext = TokenFilterContext.createRootContext(f); [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); rootFilter = f;  _itemFilter = f; [BUGGY] _headContext = TokenFilterContext.createRootContext(f); [BUGGY] _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	121	121	3	replace	
8	[BUG] [BUGGY] [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); rootFilter = f;  _itemFilter = f; [BUGGY] [BUGGY] _headContext = TokenFilterContext.createRootContext(f); _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	121	121	3	add	
9	[BUG] [BUGGY] _includePath = includePath; [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); rootFilter = f;  _itemFilter = f; _headContext = TokenFilterContext.createRootContext(f); [BUGGY] _includePath = includePath; [BUGGY] _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	122	122	3	replace	
10	[BUG] [BUGGY] [FE] junit.framework.AssertionFailedError: Expected token END_OBJECT [CONTEXT] public FilteringParserDelegate(JsonParser p, TokenFilter f, boolean includePath, boolean allowMultipleMatches) { super(p); rootFilter = f;  _itemFilter = f; _headContext = TokenFilterContext.createRootContext(f); [BUGGY] [BUGGY] _includePath = includePath; _allowMultipleMatches = allowMultipleMatches; } [CLASS] FilteringParserDelegate [METHOD] <init> [RETURN_TYPE] TokenFilter,boolean,boolean)  JsonParser p TokenFilter f boolean includePath boolean allowMultipleMatches [VARIABLES] JsonToken _currToken _lastClearedToken boolean _allowMultipleMatches _includeImmediateParent _includePath allowMultipleMatches includePath TokenFilterContext _exposedContext _headContext int _matchCount TokenFilter _itemFilter f rootFilter JsonParser p  	projects/JacksonCore21/src/main/java/com/fasterxml/jackson/core/filter/FilteringParserDelegate.java	1.0	122	122	3	add	
