compilation error,707,replace,[CE] cannot assign a value to final variable iChrono, Chronology  chrono  =(instant  ==  null)?  instant.getChronology()  :  instant.getChronology();  ,iChrono =(chrono == null)? instant.getChronology() : DateTimeUtils.getInstantChronology(instant);
compilation error,702,replace,[CE] cannot find symbol, if(instant  ==  null  ||  instant.getLocalMillis()!=  text.length())  {  [timeout]  [CONTEXT]  public  int  parseInto(ReadWritableInstant  instant,  String  text,  int  position)  {  DateTimeParser  parser  =  requireParser();  ,if(instant == null || instant.getLocalMillis() < text.length()) {
compilation error,707,add,[CE] incomparable types: long and <null>, ,Chronology  chrono  =(instant  ==  null)?  instant.getChronology()  :  instant.getChronology();  instantMillis =(instantMillis == null)? instant.getMillis() : instant.getMillis();
compilation error,710,add,[CE] variable instantLocal is already defined in method parseInto(ReadWritableInstant,String,int), ,    instantLocal  =  instantMillis  +  chrono.getZone().getOffset(instantLocal);  long instantLocal = instantMillis + chrono.getZone().getOffset(instantLocal);
compilation error,708,replace,[CE] cannot find symbol, long  instantLocal  =  instantMillis  +  chrono.getZone().setUTC(instantMillis);  [timeout]  [CONTEXT]  public  int  parseInto(ReadWritableInstant  instant,  String  text,  int  position)  {  DateTimeParser  parser  =  requireParser();  if  (instant  ==  null)  {  throw  new  IllegalArgumentException( "Instant  must  not  be  null ");  }  long  instantMillis  =  instant.getMillis();  Chronology  chrono  =  instant.getChronology();  ,long instantLocal = instantMillis + chrono.getZone().setUTC(instantMillis, iLocale);
compilation error,710,add,[CE] variable year is already defined in method parseInto(ReadWritableInstant,String,int), ,    int  year  =  chrono.year().get(instantLocal);  int year = chrono.year().get(instantLocal);
compilation error,707,replace,[CE] bad operand types for binary operator '<', Chronology  chrono  =(instant  ==  null)?  instant.getChronology()  :  DateTimeUtils.getInstantChronology(instant);  ,Chronology chrono =(instant < null)? instant.getChronology() : DateTimeUtils.getInstantChronology(instant);
compilation error,706,replace,[CE] cannot find symbol, long  instantMillis  =  instant.getMillis()  -  1;  [timeout]  [CONTEXT]  public  int  parseInto(ReadWritableInstant  instant,  String  text,  int  position)  {  DateTimeParser  parser  =  requireParser();  if  (instant  ==  null)  {  throw  new  IllegalArgumentException( "Instant  must  not  be  null ");  }  ,long instantMillis = instant.getInstantMillis();
compilation error,710,replace,[CE] cannot find symbol defaultYear,   int  parsedYear  =  chrono.year().get(instantLocal);  ,int parsedYear = chrono.monthOfYear().get(instantLocal);
compilation error,710,replace,[CE] cannot find symbol defaultYear,   int  pivotYear  =  chrono.year().get(instantLocal);  ,int parsedLocal = chrono.monthOfYear().get(instantLocal);
increase failing tests,708,replace, [FE] AssertionFailedError testParseInto_monthOnly_baseStartYear, long  instantLocal  =  instantMillis  /  chrono.getZone().getOffset(instantMillis);  [timeout]  [CONTEXT]  public  int  parseInto(ReadWritableInstant  instant,  String  text,  int  position)  {  DateTimeParser  parser  =  requireParser();  if  (instant  ==  null)  {  throw  new  IllegalArgumentException( "Instant  must  not  be  null ");  }  long  instantMillis  =  instant.getMillis();  Chronology  chrono  =  instant.getChronology();  ,long instantLocal = instantMillis * chrono.getZone().getOffset(instantMillis);
compilation error,708,replace,[CE] cannot find symbol date, long  instantLocal  =  instantMillis  /  chrono.getZone().getOffset(instantMillis);  [timeout]  [CONTEXT]  public  int  parseInto(ReadWritableInstant  instant,  String  text,  int  position)  {  DateTimeParser  parser  =  requireParser();  if  (instant  ==  null)  {  throw  new  IllegalArgumentException( "Instant  must  not  be  null ");  }  long  instantMillis  =  instant.getMillis();  Chronology  chrono  =  instant.getChronology();  ,long instantLocal = instantMillis / date.getZone().getOffset(instantMillis);
compilation error,204,replace,[CE] cannot find symbol, return  this.iLocale;  ,return Locale.getLocale(this.iLocale);
compilation error,710,replace,[CE] cannot find symbol,   int  iLocal  =  chrono.monthOfYear().get(instantLocal);  ,int iLocal = chrono.monthOfMonth().get(instantLocal);
