bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]  optimizer.setAbsoluteAccuracy(accuracy);  [CE]  illegal  start  of  expression  [CONTEXT]  public  void  setAbsoluteAccuracy(double  accuracy)  {  optimizer.setAbsoluteAccuracy(accuracy);  [BUGGY]  optimizer.setAbsoluteAccuracy(accuracy);  [BUGGY]    [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  setAbsoluteAccuracy  [RETURN_TYPE]  void  double  accuracy  [VARIABLES]  boolean  double[]  optima  optimaValues  double  accuracy  UnivariateRealOptimizer  optimizer  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	148	148	1	replace	optimizer.setAbsoluteAccuracy(accuracy);	}  	non-compiled	[CE]  illegal  start  of  expression	9	None	replace
2	[BUG]  [BUGGY]  setAbsoluteAccuracy(optimaValues,  accuracy);  [CE]  illegal  start  of  expression  [CONTEXT]  public  void  setAbsoluteAccuracy(double  accuracy)  {  optimizer.setAbsoluteAccuracy(accuracy);  [BUGGY]  setAbsoluteAccuracy(optimaValues,  accuracy);  [BUGGY]    [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  setAbsoluteAccuracy  [RETURN_TYPE]  void  double  accuracy  [VARIABLES]  boolean  double[]  optima  optimaValues  double  accuracy  UnivariateRealOptimizer  optimizer  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	148	148	1	replace	setAbsoluteAccuracy(optimaValues,  accuracy);	}  	non-compiled	[CE]  illegal  start  of  expression	9	None	replace
3	[BUG]  [BUGGY]  optimizer.setAbsoluteAccuracy(accuracy);  this.optimaValues  =  optimaValues;  [CE]  illegal  start  of  expression  [CONTEXT]  public  void  setAbsoluteAccuracy(double  accuracy)  {  optimizer.setAbsoluteAccuracy(accuracy);  [BUGGY]  optimizer.setAbsoluteAccuracy(accuracy);  this.optimaValues  =  optimaValues;  [BUGGY]    [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  setAbsoluteAccuracy  [RETURN_TYPE]  void  double  accuracy  [VARIABLES]  boolean  double[]  optima  optimaValues  double  accuracy  UnivariateRealOptimizer  optimizer  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	148	148	1	replace	optimizer.setAbsoluteAccuracy(accuracy);  this.optimaValues  =  optimaValues;	}  	non-compiled	[CE]  illegal  start  of  expression	9	None	replace
4	[BUG]  [BUGGY]  optimizer.setOptimaValues(optima);  [CE]  illegal  start  of  expression  [CONTEXT]  public  void  setAbsoluteAccuracy(double  accuracy)  {  optimizer.setAbsoluteAccuracy(accuracy);  [BUGGY]  optimizer.setOptimaValues(optima);  [BUGGY]    [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  setAbsoluteAccuracy  [RETURN_TYPE]  void  double  accuracy  [VARIABLES]  boolean  double[]  optima  optimaValues  double  accuracy  UnivariateRealOptimizer  optimizer  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	148	148	1	replace	optimizer.setOptimaValues(optima);	}  	non-compiled	[CE]  illegal  start  of  expression	9	None	replace
5	[BUG]  [BUGGY]    [CE]  illegal  start  of  expression  [CONTEXT]  public  void  setAbsoluteAccuracy(double  accuracy)  {  optimizer.setAbsoluteAccuracy(accuracy);  [BUGGY]    [BUGGY]    [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  setAbsoluteAccuracy  [RETURN_TYPE]  void  double  accuracy  [VARIABLES]  boolean  double[]  optima  optimaValues  double  accuracy  UnivariateRealOptimizer  optimizer  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	148	148	1	replace	  	}  	non-compiled	[CE]  illegal  start  of  expression	9	None	replace
11	[BUG]  [BUGGY]    UnivariateRealOptimizer  optimizer  =  getOptima();  [CE]  incompatible  types  [CONTEXT]  public  double  getResult()  {  [BUGGY]    UnivariateRealOptimizer  optimizer  =  getOptima();  [BUGGY]  return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	    UnivariateRealOptimizer  optimizer  =  getOptima();		non-compiled	[CE]  incompatible  types	2	None	add
12	[BUG]  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues.getResult();  [CE]  cannot  find  symbol  [CONTEXT]  public  double  getResult()  {  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues.getResult();  [BUGGY]  return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	    UnivariateRealOptimizer  optimizer  =  this.optimaValues.getResult();		non-compiled	[CE]  cannot  find  symbol	2	None	add
13	[BUG]  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues.get();  [CE]  cannot  find  symbol  [CONTEXT]  public  double  getResult()  {  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues.get();  [BUGGY]  return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	    UnivariateRealOptimizer  optimizer  =  this.optimaValues.get();		non-compiled	[CE]  cannot  find  symbol	2	None	add
14	[BUG]  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues.get(maxEvaluations);  [CE]  cannot  find  symbol  [CONTEXT]  public  double  getResult()  {  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues.get(maxEvaluations);  [BUGGY]  return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	    UnivariateRealOptimizer  optimizer  =  this.optimaValues.get(maxEvaluations);		non-compiled	[CE]  cannot  find  symbol	2	None	add
15	[BUG]  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues[0];  [CE]  incompatible  types  [CONTEXT]  public  double  getResult()  {  [BUGGY]    UnivariateRealOptimizer  optimizer  =  this.optimaValues[0];  [BUGGY]  return  optimizer.getResult();  }  [CLASS]  MultiStartUnivariateRealOptimizer  [METHOD]  getResult  [RETURN_TYPE]  double  [VARIABLES]  UnivariateRealOptimizer  optimizer  boolean  double[]  optima  optimaValues  long  serialVersionUID  int  maxEvaluations  maxIterations  starts  totalEvaluations  totalIterations  RandomGenerator  generator  	projects/Math67/src/main/java/org/apache/commons/math/optimization/MultiStartUnivariateRealOptimizer.java	1.0	97	97	1	replace	    UnivariateRealOptimizer  optimizer  =  this.optimaValues[0];		non-compiled	[CE]  incompatible  types	2	None	add
