bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (detail) { [FE] ComparisonFailure [CONTEXT] } else if (value.getClass().isArray()) { if (detail) { appendDetail(buffer, fieldName, (Object[]) value); } else { appendSummary(buffer, fieldName, (Object[]) value); } } else { [BUGGY] if (detail) { [BUGGY] if(detail){appendDetail(buffer,fieldName,value);}else{appendDetail(buffer,fieldName,value);}if(detail) { appendSummary(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } appendDetail(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendInternal [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value boolean detail [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	556	556	1	replace	
2	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] } else if (value.getClass().isArray()) { if (detail) { appendDetail(buffer, fieldName, (Object[]) value); } else { appendSummary(buffer, fieldName, (Object[]) value); } } else { [BUGGY] [BUGGY] if (detail) { if(detail){appendDetail(buffer,fieldName,value);}else{appendDetail(buffer,fieldName,value);}if(detail) { appendSummary(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } appendDetail(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendInternal [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value boolean detail [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	556	556	1	add	
3	[BUG] [BUGGY] if(detail){appendDetail(buffer,fieldName,value);}else{appendDetail(buffer,fieldName,value);}if(detail) { appendSummary(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } [FE] ComparisonFailure [CONTEXT] } else if (value.getClass().isArray()) { if (detail) { appendDetail(buffer, fieldName, (Object[]) value); } else { appendSummary(buffer, fieldName, (Object[]) value); } } else { if (detail) { [BUGGY] if(detail){appendDetail(buffer,fieldName,value);}else{appendDetail(buffer,fieldName,value);}if(detail) { appendSummary(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } [BUGGY] appendDetail(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendInternal [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value boolean detail [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	557	557	1	replace	
4	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] } else if (value.getClass().isArray()) { if (detail) { appendDetail(buffer, fieldName, (Object[]) value); } else { appendSummary(buffer, fieldName, (Object[]) value); } } else { if (detail) { [BUGGY] [BUGGY] if(detail){appendDetail(buffer,fieldName,value);}else{appendDetail(buffer,fieldName,value);}if(detail) { appendSummary(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } appendDetail(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendInternal [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value boolean detail [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	557	557	1	add	
5	[BUG] [BUGGY] appendDetail(buffer, fieldName, value); [FE] ComparisonFailure [CONTEXT] } else if (value.getClass().isArray()) { if (detail) { appendDetail(buffer, fieldName, (Object[]) value); } else { appendSummary(buffer, fieldName, (Object[]) value); } } else { if (detail) { if(detail){appendDetail(buffer,fieldName,value);}else{appendDetail(buffer,fieldName,value);}if(detail) { appendSummary(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } [BUGGY] appendDetail(buffer, fieldName, value); [BUGGY] } else { appendSummary(buffer, fieldName, value); } } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendInternal [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value boolean detail [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	558	558	1	replace	
6	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] } else if (value.getClass().isArray()) { if (detail) { appendDetail(buffer, fieldName, (Object[]) value); } else { appendSummary(buffer, fieldName, (Object[]) value); } } else { if (detail) { if(detail){appendDetail(buffer,fieldName,value);}else{appendDetail(buffer,fieldName,value);}if(detail) { appendSummary(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } [BUGGY] [BUGGY] appendDetail(buffer, fieldName, value); } else { appendSummary(buffer, fieldName, value); } } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendInternal [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value boolean detail [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	558	558	1	add	
7	[BUG] [BUGGY] buffer.append(value); [FE] ComparisonFailure [CONTEXT] protected void appendDetail(StringBuffer buffer, String fieldName, Object value) { [BUGGY] buffer.append(value); [BUGGY] } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendDetail [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	594	594	1	replace	
8	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected void appendDetail(StringBuffer buffer, String fieldName, Object value) { [BUGGY] [BUGGY] buffer.append(value); } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendDetail [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	594	594	1	add	
9	[BUG] [BUGGY] } [FE] ComparisonFailure [CONTEXT] protected void appendDetail(StringBuffer buffer, String fieldName, Object value) { buffer.append(value); [BUGGY] } [BUGGY]  [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendDetail [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	595	595	1	replace	
10	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] protected void appendDetail(StringBuffer buffer, String fieldName, Object value) { buffer.append(value); [BUGGY] [BUGGY] } [CLASS] ToStringStyle DefaultToStringStyle NoFieldNameToStringStyle ShortPrefixToStringStyle SimpleToStringStyle MultiLineToStringStyle [METHOD] appendDetail [RETURN_TYPE] void  StringBuffer buffer String fieldName Object value [VARIABLES] StringBuffer buffer boolean arrayContentDetail defaultFullDetail detail fieldSeparatorAtEnd fieldSeparatorAtStart match useClassName useFieldNames useIdentityHashCode useShortClassName ThreadLocal REGISTRY ToStringStyle DEFAULT_STYLE MULTI_LINE_STYLE NO_FIELD_NAMES_STYLE SHORT_PREFIX_STYLE SIMPLE_STYLE Object value String arrayEnd arraySeparator arrayStart contentEnd contentStart data fieldName fieldNameValueSeparator fieldSeparator nullText sizeEndText sizeStartText summaryObjectEndText summaryObjectStartText superToString toString long serialVersionUID  	projects/Lang34/src/main/java/org/apache/commons/lang3/builder/ToStringStyle.java	0.9805806756909201	595	595	1	add	
