bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]    ((  RealVectorFormat)a).getNorm();  [CE]  illegal  start  of  expression  [FE]    AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]    ((  RealVectorFormat)a).getNorm();  [BUGGY]  max  +=  Math.max(max,  Math.abs(a));  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	    ((  RealVectorFormat)a).getNorm();		non-compiled	[CE]  illegal  start  of  expression	34	None	add
2	[BUG]  [BUGGY]    ((  RealVector)a).getNorm();  [CE]  illegal  start  of  expression  [FE]      AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]    ((  RealVector)a).getNorm();  [BUGGY]  max  +=  Math.max(max,  Math.abs(a));  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	    ((  RealVector)a).getNorm();		non-compiled	[CE]  illegal  start  of  expression	34	None	add
3	[BUG]  [BUGGY]    ((  RealVectorFormat)a).setNorm(data[0],  Math.abs(a));  [CE]  illegal  start  of  expression  [FE]        AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]    ((  RealVectorFormat)a).setNorm(data[0],  Math.abs(a));  [BUGGY]  max  +=  Math.max(max,  Math.abs(a));  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	    ((  RealVectorFormat)a).setNorm(data[0],  Math.abs(a));		non-compiled	[CE]  illegal  start  of  expression	34	None	add
4	[BUG]  [BUGGY]    ((  RealVector)a).reset();  [CE]  illegal  start  of  expression  [FE]          AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]    ((  RealVector)a).reset();  [BUGGY]  max  +=  Math.max(max,  Math.abs(a));  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	    ((  RealVector)a).reset();		non-compiled	[CE]  illegal  start  of  expression	34	None	add
5	[BUG]  [BUGGY]    ((  RealVectorFormat)a).setNorm(this.data[a]);  [CE]  illegal  start  of  expression  [FE]            AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]    ((  RealVectorFormat)a).setNorm(this.data[a]);  [BUGGY]  max  +=  Math.max(max,  Math.abs(a));  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	    ((  RealVectorFormat)a).setNorm(this.data[a]);		non-compiled	[CE]  illegal  start  of  expression	34	None	add
6	[BUG]  [BUGGY]  max  +=  Math.max(a,  Math.abs(max));  [CE]  illegal  start  of  expression  [FE]    AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]  max  +=  Math.max(a,  Math.abs(max));  [BUGGY]  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	max  +=  Math.max(a,  Math.abs(max));	max  +=  Math.max(max,  Math.abs(a));  	non-compiled	[CE]  illegal  start  of  expression	33	None	replace
7	[BUG]  [BUGGY]  max  +=  Math.min(a,  Math.abs(max));  [CE]  illegal  start  of  expression  [FE]      AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]  max  +=  Math.min(a,  Math.abs(max));  [BUGGY]  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	max  +=  Math.min(a,  Math.abs(max));	max  +=  Math.max(max,  Math.abs(a));  	non-compiled	[CE]  illegal  start  of  expression	33	None	replace
8	[BUG]  [BUGGY]  max  +=  Math.min(max,  Math.abs(a));  [CE]  illegal  start  of  expression  [FE]        AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]  max  +=  Math.min(max,  Math.abs(a));  [BUGGY]  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	max  +=  Math.min(max,  Math.abs(a));	max  +=  Math.max(max,  Math.abs(a));  	non-compiled	[CE]  illegal  start  of  expression	33	None	replace
9	[BUG]  [BUGGY]  max  +=  Math.max(data,  Math.abs(a));  [CE]  illegal  start  of  expression  [FE]          AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]  max  +=  Math.max(data,  Math.abs(a));  [BUGGY]  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	max  +=  Math.max(data,  Math.abs(a));	max  +=  Math.max(max,  Math.abs(a));  	non-compiled	[CE]  illegal  start  of  expression	33	None	replace
10	[BUG]  [BUGGY]    ((  RealVectorFormat)a).setNorm(max);  [CE]  illegal  start  of  expression  [FE]    AssertionFailedError  [CONTEXT]  public  double  getLInfNorm()  {  double  max  =  0;  for  (double  a  :  data)  {  [BUGGY]    ((  RealVectorFormat)a).setNorm(max);  [BUGGY]  max  +=  Math.max(max,  Math.abs(a));  }  return  max;  }  [CLASS]  ArrayRealVector  [METHOD]  getLInfNorm  [RETURN_TYPE]  double  [VARIABLES]  RealVectorFormat  DEFAULT_FORMAT  String  NON_FITTING_POSITION_AND_SIZE_MESSAGE  boolean  double[]  d  data  out  v  v1  v2  long  serialVersionUID  double  a  max  	projects/Math77/src/main/java/org/apache/commons/math/linear/ArrayRealVector.java	0.7071067811865475	721	721	2	replace	    ((  RealVectorFormat)a).setNorm(max);		non-compiled	[CE]  illegal  start  of  expression	34	None	add
