projects/Time4/src/main/java/org/joda/time/Partial.java465iChronology.validate(newPartial,newValues);
projects/Time4/src/main/java/org/joda/time/Partial.java465iChronology.validate(newPartial,newValues,value);
projects/Time4/src/main/java/org/joda/time/Partial.java465
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.set(iChronology,iFieldIndex,newValues,value);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.set(iChronology,iFieldIndex,newValues);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.setValue(iFieldIndex,value);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.validate(newPartial);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.validate(newPartial,values);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.setValue(value);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.setValue(value);iChronology.validate(newPartial,newValues);
projects/Time4/src/main/java/org/joda/time/Partial.java465iChronology.validate(newPartial,newTypes);
projects/Time4/src/main/java/org/joda/time/Partial.java465iChronology.validate(newPartial,newValues,values);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.validate(iChronology,newValues);
projects/Time4/src/main/java/org/joda/time/Partial.java465iChronology.validate(newPartial,newValues,index);
projects/Time4/src/main/java/org/joda/time/Partial.java465newPartial.validate(newPartial,newValues);
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,i+1,newValues.length-i-1);System.arra
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,0,newValues.length);System.arraycopy(iValues,i
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,0,newValues.length);System.arraycopy(iValu
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,i+1,newValues.length-i
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,0,newValues.length);System.arraycopy(iValues,
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,1,newValues.length);System.arraycopy(iValues,i
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,1,newValues.length);System.arraycopy(iValu
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,0,newValues.length);}
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,0,newValues.length);System.arraycopy(iValues
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,1,newValues.length);}
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,0,newValues.length);returnnewPartial;}
projects/Time4/src/main/java/org/joda/time/Partial.java465if(newPartial!=null){iChronology.validate(newPartial,newValues);}else{System.arraycopy(iValues,0,newValues,0,value);}
