bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	original_failing_test_number
621	[BUG]  [BUGGY]  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(!Double.isNaN(lvalue))  {  lvalue  =  intervalXYData.getStartXValue(series,  item);  }  else  {  lvalue  =  intervalXYData.getEndXValue(series,  item);  }  [BUGGY]    uvalue  =  intervalXYData.getEndXValue(series,  item);  if  (!Double.isNaN(lvalue))  {  minimum  =  Math.min(minimum,  lvalue);  }  if  (!Double.isNaN(uvalue))  {  maximum  =  Math.max(maximum,  uvalue);  }  }  }  }  else  {  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	756	756	2	add	if(!Double.isNaN(lvalue))  {  lvalue  =  intervalXYData.getStartXValue(series,  item);  }  else  {  lvalue  =  intervalXYData.getEndXValue(series,  item);  }	  	compilable	  [FE]  NullPointerException	104	2
622	[BUG]  [BUGGY]  if(!Double.isNaN(lvalue))  {  lvalue  =  intervalXYData.getStartXValue(series,  item);  }  else  {  lvalue  =  intervalXYData.getEndXValue(series,  item);  }  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(!Double.isNaN(lvalue))  {  lvalue  =  intervalXYData.getStartXValue(series,  item);  }  else  {  lvalue  =  intervalXYData.getEndXValue(series,  item);  }  [BUGGY]    uvalue  =  intervalXYData.getEndXValue(series,  item);  if  (!Double.isNaN(lvalue))  {  minimum  =  Math.min(minimum,  lvalue);  }  if  (!Double.isNaN(uvalue))  {  maximum  =  Math.max(maximum,  uvalue);  }  }  }  }  else  {  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	756	756	2	replace	if(!Double.isNaN(lvalue))  {  lvalue  =  intervalXYData.getStartXValue(series,  item);  }  else  {  lvalue  =  intervalXYData.getEndXValue(series,  item);  }	  	compilable	  [FE]  NullPointerException	104	2
2102	[BUG]  [BUGGY]  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  double  maximum  =  Math.max(0.0,  1.0);  [BUGGY]    int  seriesCount  =  dataset.getSeriesCount();  double  lvalue;  double  uvalue;  if  (includeInterval  &&  dataset  instanceof  IntervalXYDataset)  {  IntervalXYDataset  intervalXYData  =  (IntervalXYDataset)  dataset;  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  int  itemCount  =  dataset.getItemCount(series);  for  (int  item  =  0;  item  <  itemCount;  item++)  {  lvalue  =  intervalXYData.getStartXValue(series,  item);  uvalue  =  intervalXYData.getEndXValue(series,  item);  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.2672612419124244	746	746	2	add	double  maximum  =  Math.max(0.0,  1.0);	  double    maximum    =    Math.max(0.0,    0.0);    	compilable	  [FE]  NullPointerException	351	2
2103	[BUG]  [BUGGY]  double  maximum  =  Math.max(0.0,  1.0);  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  double  maximum  =  Math.max(0.0,  1.0);  [BUGGY]    int  seriesCount  =  dataset.getSeriesCount();  double  lvalue;  double  uvalue;  if  (includeInterval  &&  dataset  instanceof  IntervalXYDataset)  {  IntervalXYDataset  intervalXYData  =  (IntervalXYDataset)  dataset;  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  int  itemCount  =  dataset.getItemCount(series);  for  (int  item  =  0;  item  <  itemCount;  item++)  {  lvalue  =  intervalXYData.getStartXValue(series,  item);  uvalue  =  intervalXYData.getEndXValue(series,  item);  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.2672612419124244	746	746	2	replace	double  maximum  =  Math.max(0.0,  1.0);	  double    maximum    =    Math.max(0.0,    0.0);    	compilable	  [FE]  NullPointerException	351	2
733	[BUG]  [BUGGY]  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(!Double.isNaN(uvalue)||  Double.isNaN(seriesCount))  {  [BUGGY]    maximum  =  Math.max(maximum,  uvalue);  }  }  }  }  else  {  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  int  itemCount  =  dataset.getItemCount(series);  for  (int  item  =  0;  item  <  itemCount;  item++)  {  lvalue  =  dataset.getXValue(series,  item);  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	760	760	2	add	if(!Double.isNaN(uvalue)||  Double.isNaN(seriesCount))  {	  if(!Double.isNaN(uvalue)&&!Double.isNaN(maximum))    {    	compilable	  [FE]  NullPointerException	123	2
734	[BUG]  [BUGGY]  if(!Double.isNaN(uvalue)||  Double.isNaN(seriesCount))  {  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(!Double.isNaN(uvalue)||  Double.isNaN(seriesCount))  {  [BUGGY]    maximum  =  Math.max(maximum,  uvalue);  }  }  }  }  else  {  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  int  itemCount  =  dataset.getItemCount(series);  for  (int  item  =  0;  item  <  itemCount;  item++)  {  lvalue  =  dataset.getXValue(series,  item);  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	760	760	2	replace	if(!Double.isNaN(uvalue)||  Double.isNaN(seriesCount))  {	  if(!Double.isNaN(uvalue)&&!Double.isNaN(maximum))    {    	compilable	  [FE]  NullPointerException	123	2
734	[BUG]  [BUGGY]  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(!Double.isNaN(uvalue)&&!Double.isNaN(itemCount))  {  [BUGGY]    maximum  =  Math.max(maximum,  uvalue);  }  }  }  }  else  {  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  int  itemCount  =  dataset.getItemCount(series);  for  (int  item  =  0;  item  <  itemCount;  item++)  {  lvalue  =  dataset.getXValue(series,  item);  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	760	760	2	add	if(!Double.isNaN(uvalue)&&!Double.isNaN(itemCount))  {	  if(!Double.isNaN(uvalue)&&!Double.isNaN(maximum))    {    	compilable	  [FE]  NullPointerException	123	2
735	[BUG]  [BUGGY]  if(!Double.isNaN(uvalue)&&!Double.isNaN(itemCount))  {  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(!Double.isNaN(uvalue)&&!Double.isNaN(itemCount))  {  [BUGGY]    maximum  =  Math.max(maximum,  uvalue);  }  }  }  }  else  {  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  int  itemCount  =  dataset.getItemCount(series);  for  (int  item  =  0;  item  <  itemCount;  item++)  {  lvalue  =  dataset.getXValue(series,  item);  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.31622776601683794	760	760	2	replace	if(!Double.isNaN(uvalue)&&!Double.isNaN(itemCount))  {	  if(!Double.isNaN(uvalue)&&!Double.isNaN(maximum))    {    	compilable	  [FE]  NullPointerException	123	2
1951	[BUG]  [BUGGY]  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(dataset  ==  null  ||  dataset.getSeriesCount()  <  0)  {  throw  new  IllegalArgumentException( "Null  'dataset'  argument.   ");  }  [BUGGY]    throw  new  IllegalArgumentException(   "Null  'dataset'  argument.   ");  }  double  minimum  =  Double.POSITIVE_INFINITY;  double  maximum  =  Double.NEGATIVE_INFINITY;  int  seriesCount  =  dataset.getSeriesCount();  double  lvalue;  double  uvalue;  if  (includeInterval  &&  dataset  instanceof  IntervalXYDataset)  {  IntervalXYDataset  intervalXYData  =  (IntervalXYDataset)  dataset;  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.2672612419124244	742	742	2	add	if(dataset  ==  null  ||  dataset.getSeriesCount()  <  0)  {  throw  new  IllegalArgumentException( "Null  'dataset'  argument.   ");  }	  	compilable	  [FE]  NullPointerException	326	2
1952	[BUG]  [BUGGY]  if(dataset  ==  null  ||  dataset.getSeriesCount()  <  0)  {  throw  new  IllegalArgumentException( "Null  'dataset'  argument.   ");  }  [FE]  NullPointerException  [CONTEXT]      [BUGGY]  if(dataset  ==  null  ||  dataset.getSeriesCount()  <  0)  {  throw  new  IllegalArgumentException( "Null  'dataset'  argument.   ");  }  [BUGGY]    throw  new  IllegalArgumentException(   "Null  'dataset'  argument.   ");  }  double  minimum  =  Double.POSITIVE_INFINITY;  double  maximum  =  Double.NEGATIVE_INFINITY;  int  seriesCount  =  dataset.getSeriesCount();  double  lvalue;  double  uvalue;  if  (includeInterval  &&  dataset  instanceof  IntervalXYDataset)  {  IntervalXYDataset  intervalXYData  =  (IntervalXYDataset)  dataset;  for  (int  series  =  0;  series  <  seriesCount;  series++)  {  [CLASS]  DatasetUtilities  [METHOD]  iterateDomainBounds  [RETURN_TYPE]  Range  XYDataset  dataset  boolean  includeInterval  	projects/Chart2/source/org/jfree/data/general/DatasetUtilities.java	0.2672612419124244	742	742	2	replace	if(dataset  ==  null  ||  dataset.getSeriesCount()  <  0)  {  throw  new  IllegalArgumentException( "Null  'dataset'  argument.   ");  }	  	compilable	  [FE]  NullPointerException	326	2
