projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedboolean_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70finalprotectedboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedfinalboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedfinalboolean_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicboolean_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicfinalboolean_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicfinalboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicstaticfinalboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70finalprotectedboolean_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70finalprotectedboolean_ttokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedstaticfinalboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedfinalint_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedstaticfinalboolean_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedfinalint_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedfinalboolean_ttokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicboolean_tokenIncomplete=false;_tokenIncomplete=true;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicboolean_tokenIncomplete=false;if(_tokenIncomplete){if(!_tokenIncomplete){_tokenIncomplete=true;}
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicboolean_tokenIncomplete=false;if(_tokenIncomplete){if(!_tokenIncomplete){thrownewIllegalArgumentException("");}
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicboolean_tokenIncomplete=false;if(_tokenIncomplete){if(!_tokenIncomplete){returntrue;}
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70publicboolean_tokenIncomplete=false;if(_tokenIncomplete){if(!_tokenIncomplete){thrownewIllegalStateException("");}
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70privateboolean_tokenIncomplete=false;
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedboolean_tokenIncomplete=true;UTF8StreamJsonParserparser=(UTF8StreamJsonParser)super.getParser();
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedboolean_tokenIncomplete=true;UTF8StreamJsonParserparser=newUTF8StreamJsonParser();
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedboolean_tokenIncomplete=true;UTF8StreamJsonParserparser=newUTF8StreamJsonParser(this);
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedboolean_tokenIncomplete=true;UTF8StreamJsonParserparser=(UTF8StreamJsonParser)super.parser();
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70protectedboolean_tokenIncomplete=true;UTF8StreamJsonParserparser=(UTF8StreamJsonParser)super.getInputStream();
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70UTF8StreamJsonParserparser=(UTF8StreamJsonParser)this._tokenIncomplete.clone();
projects/JacksonCore3/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java70UTF8StreamJsonParserparser=newUTF8StreamJsonParser();
