projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnVars=matrix.getVarDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnCols=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273Integerrows=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getRowDimension();introw=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getRowDimension();Introw=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getRowDimension();introw=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getRowDimension();introw=matrix.getReturnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273IntegernRows=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();intnRows=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();intnRows=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();intnCols=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();intnRows=matrix.getSummaryDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension();introws=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension();introws=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension();Introws=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension();introws=matrix.getRealDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension()-1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnVars=matrix.getVarDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnVars=matrix.getVarianceDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getRowDimension()-1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getRowDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getSufficientDataDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getObjDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getRowDimension();intnObs=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getRowDimension();intnObs=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getRowDimension();intnRows=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getRowDimension();intnObs=matrix.getRealDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnCols=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnCols=matrix.getColumnDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getColumnDimension();introws=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getColumnDimension();introws=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getColumnDimension();Introws=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getColumnDimension();introws=matrix.getSecondDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension()+1;intnRows=matrix.getRowDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension()+1;intnRows=matrix.getColumnDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension()+1;IntnRows=matrix.getRowDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension()+1;intnCols=matrix.getRowDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnVars=matrix.outMatrix.getVarDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnVars=outMatrix.getVarDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension();introws=matrix.getRelativeDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getRowDimension();IntnObs=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introw=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getColumnDimension();intcolumns=matrix.getColumnDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension()+1;introws=matrix.getRowDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getEntryDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273introws=matrix.getRowDimension()+1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();intnRows=matrix.getSecondDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();intnRows=matrix.getRealDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getRowDimension()*1;
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnObs=matrix.getEntryCount();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();IntegernRows=matrix.getRowDimension();
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java273intnRows=matrix.getColumnDimension();intnRows=matrix.getRelativeDimension();
