bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  this.quoteChar  =  mapNullToDisabled(format.getSequenceChar(),  in);  [CE]  cannot  find  symbol  [FE]                    Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.quoteChar  =  mapNullToDisabled(format.getSequenceChar(),  in);  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.quoteChar  =  mapNullToDisabled(format.getSequenceChar(),  in);	  this.quoteChar    =    mapNullToDisabled(format.getSequenceChar());    	non-compiled	[CE]  cannot  find  symbol	60	None	replace
2	[BUG]  [BUGGY]  this.quoteChar  =  DISABLED,  mapNullToDisabled(format.getSequenceChar());  [CE]  ';'  expected  [FE]                      Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.quoteChar  =  DISABLED,  mapNullToDisabled(format.getSequenceChar());  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.quoteChar  =  DISABLED,  mapNullToDisabled(format.getSequenceChar());	  this.quoteChar    =    mapNullToDisabled(format.getSequenceChar());    	non-compiled	[CE]  ';'  expected	60	None	replace
3	[BUG]  [BUGGY]  this.quoteChar  =  mappingNullToDisabled(format.getSequenceChar());  [CE]  cannot  find  symbol  [FE]                        Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.quoteChar  =  mappingNullToDisabled(format.getSequenceChar());  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.quoteChar  =  mappingNullToDisabled(format.getSequenceChar());	  this.quoteChar    =    mapNullToDisabled(format.getSequenceChar());    	non-compiled	[CE]  cannot  find  symbol	60	None	replace
4	[BUG]  [BUGGY]  this.quoteChar  =  mapNullToDisabled(format,  format.getSequenceChar());  [CE]  cannot  find  symbol  [FE]                          Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.quoteChar  =  mapNullToDisabled(format,  format.getSequenceChar());  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.quoteChar  =  mapNullToDisabled(format,  format.getSequenceChar());	  this.quoteChar    =    mapNullToDisabled(format.getSequenceChar());    	non-compiled	[CE]  cannot  find  symbol	60	None	replace
5	[BUG]  [BUGGY]  this.quoteChar  =  mapNullToDisabled(format.getSequenceChar(),  delimiter);  [CE]  cannot  find  symbol  [FE]                            Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.quoteChar  =  mapNullToDisabled(format.getSequenceChar(),  delimiter);  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.quoteChar  =  mapNullToDisabled(format.getSequenceChar(),  delimiter);	  this.quoteChar    =    mapNullToDisabled(format.getSequenceChar());    	non-compiled	[CE]  cannot  find  symbol	60	None	replace
6	[BUG]  [BUGGY]  this.quoteChar  =  scaleNullToDisabled(format.getSequenceChar());  [CE]  cannot  find  symbol  [FE]                              Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.quoteChar  =  scaleNullToDisabled(format.getSequenceChar());  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.quoteChar  =  scaleNullToDisabled(format.getSequenceChar());	  this.quoteChar    =    mapNullToDisabled(format.getSequenceChar());    	non-compiled	[CE]  cannot  find  symbol	60	None	replace
7	[BUG]  [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscape(),  in);  [CE]  method  mapNullToDisabled  in  class  Lexer  cannot  be  applied  to  given  types;  [FE]                                    Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscape(),  in);  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.escape  =  mapNullToDisabled(format.getEscape(),  in);	  this.escape    =    mapNullToDisabled(format.getEscape());    	non-compiled	[CE]  method  mapNullToDisabled  in  class  Lexer  cannot  be  applied  to  given  types;	7	None	replace
8	[BUG]  [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscapeChar());  [CE]  cannot  find  symbol  [FE]                                      Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscapeChar());  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.escape  =  mapNullToDisabled(format.getEscapeChar());	  this.escape    =    mapNullToDisabled(format.getEscape());    	non-compiled	[CE]  cannot  find  symbol	7	None	replace
9	[BUG]  [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscape(),  delimiter);  [CE]  method  mapNullToDisabled  in  class  Lexer  cannot  be  applied  to  given  types;  [FE]                                        Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscape(),  delimiter);  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.escape  =  mapNullToDisabled(format.getEscape(),  delimiter);	  this.escape    =    mapNullToDisabled(format.getEscape());    	non-compiled	[CE]  method  mapNullToDisabled  in  class  Lexer  cannot  be  applied  to  given  types;	7	None	replace
10	[BUG]  [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscapeLines());  [CE]  cannot  find  symbol  [FE]                                          Records  do  not  match  expected  result  (entry  8)      [CONTEXT]      Lexer(final  CSVFormat  format,  final  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.delimiter  =  format.getDelimiter();  this.escape  =  mapNullToDisabled(format.getEscape());      [BUGGY]  this.escape  =  mapNullToDisabled(format.getEscapeLines());  [BUGGY]      this.commmentStart  =  mapNullToDisabled(format.getCommentStart());  this.ignoreSurroundingSpaces  =  format.getIgnoreSurroundingSpaces();  this.ignoreEmptyLines  =  format.getIgnoreEmptyLines();  }  [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)  CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  DISABLED  commmentStart  delimiter  escape  quoteChar  ExtendedBufferedReader  in  CSVFormat  format  boolean  ignoreEmptyLines  ignoreSurroundingSpaces  	projects/Csv3/src/main/java/org/apache/commons/csv/Lexer.java	0.23791547571544325	62	62	3	replace	this.escape  =  mapNullToDisabled(format.getEscapeLines());	  this.escape    =    mapNullToDisabled(format.getEscape());    	non-compiled	[CE]  cannot  find  symbol	7	None	replace
