bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  [FE]  AssertionError  [FE]    AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  else  if(!(geoMeanImpl  instanceof  GeometricMean))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	add	else  if(!(geoMeanImpl  instanceof  GeometricMean))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	2	replace
2	[BUG]  [BUGGY]  else  if(!(geoMeanImpl  instanceof  GeometricMean))  {  [FE]  AssertionError  [FE]    AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  else  if(!(geoMeanImpl  instanceof  GeometricMean))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	replace	else  if(!(geoMeanImpl  instanceof  GeometricMean))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	2	replace
3	[BUG]  [BUGGY]  [FE]  AssertionError  [FE]      AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(n  <=  0  ||!(geoMeanImpl  instanceof  GeometricMean))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	add	if(n  <=  0  ||!(geoMeanImpl  instanceof  GeometricMean))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	6	replace
4	[BUG]  [BUGGY]  if(n  <=  0  ||!(geoMeanImpl  instanceof  GeometricMean))  {  [FE]  AssertionError  [FE]      AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(n  <=  0  ||!(geoMeanImpl  instanceof  GeometricMean))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	replace	if(n  <=  0  ||!(geoMeanImpl  instanceof  GeometricMean))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	6	replace
5	[BUG]  [BUGGY]  [FE]  AssertionError  [FE]        AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(!(geoMeanImpl  instanceof  SecondMoment))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	add	if(!(geoMeanImpl  instanceof  SecondMoment))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	2	replace
6	[BUG]  [BUGGY]  if(!(geoMeanImpl  instanceof  SecondMoment))  {  [FE]  AssertionError  [FE]        AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(!(geoMeanImpl  instanceof  SecondMoment))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	replace	if(!(geoMeanImpl  instanceof  SecondMoment))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	2	replace
7	[BUG]  [BUGGY]  if(!(geoMeanImpl  instanceof  Boolean))  {  [CE]  inconvertible  types  [FE]          AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(!(geoMeanImpl  instanceof  Boolean))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	replace	if(!(geoMeanImpl  instanceof  Boolean))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	non-compiled	[CE]  inconvertible  types	70	None	replace
8	[BUG]  [BUGGY]  if(!(geoMeanImpl  instanceof  Double))  {  [CE]  inconvertible  types  [FE]            AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(!(geoMeanImpl  instanceof  Double))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	replace	if(!(geoMeanImpl  instanceof  Double))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	non-compiled	[CE]  inconvertible  types	70	None	replace
9	[BUG]  [BUGGY]  [FE]  AssertionError  [FE]              AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(!(geoMeanImpl  instanceof  Number))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	add	if(!(geoMeanImpl  instanceof  Number))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	2	replace
10	[BUG]  [BUGGY]  if(!(geoMeanImpl  instanceof  Number))  {  [FE]  AssertionError  [FE]              AssertionError  [CONTEXT]  sumLogImpl.increment(value);  secondMoment.increment(value);    if(meanImpl!=  null)  {  meanImpl.increment(value);  }  if(varianceImpl!=  null)  {  varianceImpl.increment(value);  }  [BUGGY]  if(!(geoMeanImpl  instanceof  Number))  {  [BUGGY]  geoMeanImpl.increment(value);  }  n++;  }  [CLASS]  SummaryStatistics  [METHOD]  addValue  [RETURN_TYPE]  void  double  value  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  double  value  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  Variance  variance  Min  min  boolean  SecondMoment  secondMoment  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.48038446141526137	164	164	2	replace	if(!(geoMeanImpl  instanceof  Number))  {	if  (!(geoMeanImpl  instanceof  GeometricMean))  {  	compilable	  [FE]  AssertionError  	70	2	replace
