bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	original_failing_test_number
805	[BUG]  [BUGGY]    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  result  =(XYItemRenderer)this.renderers.get(1);  [BUGGY]          if    (result    ==    null)    {    result    =    getRenderer();    }    break;    }    }    return    result;    }    [CLASS]    XYPlot    [METHOD]    getRendererForDataset    [RETURN_TYPE]    XYItemRenderer        XYDataset    dataset    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.82915619758885	1747	1747	22	add	result  =(XYItemRenderer)this.renderers.get(1);	      	compilable	  [FE]  NullPointerException	135	22
806	[BUG]  [BUGGY]  result  =(XYItemRenderer)this.renderers.get(1);    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  result  =(XYItemRenderer)this.renderers.get(1);  [BUGGY]          if    (result    ==    null)    {    result    =    getRenderer();    }    break;    }    }    return    result;    }    [CLASS]    XYPlot    [METHOD]    getRendererForDataset    [RETURN_TYPE]    XYItemRenderer        XYDataset    dataset    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.82915619758885	1747	1747	22	replace	result  =(XYItemRenderer)this.renderers.get(1);	      	compilable	  [FE]  NullPointerException	135	22
1598	[BUG]  [BUGGY]    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  for(int  i  =  1;  i  <  this.datasetToDomainAxesMap.size();  i++)  {  [BUGGY]          List    mappedAxes    =    (List)    this.datasetToDomainAxesMap.get(    new    Integer(i));    if    (mappedAxes    ==    null)    {    if    (axisIndex.equals(ZERO))    {    result.add(this.datasets.get(i));    }    }    else    {    if    (mappedAxes.contains(axisIndex))    {    result.add(this.datasets.get(i));    [CLASS]    XYPlot    [METHOD]    getDatasetsMappedToDomainAxis    [RETURN_TYPE]    List        Integer    axisIndex    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4327	4327	22	add	for(int  i  =  1;  i  <  this.datasetToDomainAxesMap.size();  i++)  {	  for(int    i    =    0;    i    <    this.datasetToDomainAxesMap.size();    i++)    {        	compilable	  [FE]  NullPointerException	267	22
1599	[BUG]  [BUGGY]  for(int  i  =  1;  i  <  this.datasetToDomainAxesMap.size();  i++)  {    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  for(int  i  =  1;  i  <  this.datasetToDomainAxesMap.size();  i++)  {  [BUGGY]          List    mappedAxes    =    (List)    this.datasetToDomainAxesMap.get(    new    Integer(i));    if    (mappedAxes    ==    null)    {    if    (axisIndex.equals(ZERO))    {    result.add(this.datasets.get(i));    }    }    else    {    if    (mappedAxes.contains(axisIndex))    {    result.add(this.datasets.get(i));    [CLASS]    XYPlot    [METHOD]    getDatasetsMappedToDomainAxis    [RETURN_TYPE]    List        Integer    axisIndex    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4327	4327	22	replace	for(int  i  =  1;  i  <  this.datasetToDomainAxesMap.size();  i++)  {	  for(int    i    =    0;    i    <    this.datasetToDomainAxesMap.size();    i++)    {        	compilable	  [FE]  NullPointerException	267	22
1599	[BUG]  [BUGGY]    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  for(int  i  =  0;  i  <=  this.datasetToDomainAxesMap.size();  i++)  {  [BUGGY]          List    mappedAxes    =    (List)    this.datasetToDomainAxesMap.get(    new    Integer(i));    if    (mappedAxes    ==    null)    {    if    (axisIndex.equals(ZERO))    {    result.add(this.datasets.get(i));    }    }    else    {    if    (mappedAxes.contains(axisIndex))    {    result.add(this.datasets.get(i));    [CLASS]    XYPlot    [METHOD]    getDatasetsMappedToDomainAxis    [RETURN_TYPE]    List        Integer    axisIndex    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4327	4327	22	add	for(int  i  =  0;  i  <=  this.datasetToDomainAxesMap.size();  i++)  {	  for(int    i    =    0;    i    <    this.datasetToDomainAxesMap.size();    i++)    {        	compilable	  [FE]  NullPointerException	267	22
1600	[BUG]  [BUGGY]  for(int  i  =  0;  i  <=  this.datasetToDomainAxesMap.size();  i++)  {    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  for(int  i  =  0;  i  <=  this.datasetToDomainAxesMap.size();  i++)  {  [BUGGY]          List    mappedAxes    =    (List)    this.datasetToDomainAxesMap.get(    new    Integer(i));    if    (mappedAxes    ==    null)    {    if    (axisIndex.equals(ZERO))    {    result.add(this.datasets.get(i));    }    }    else    {    if    (mappedAxes.contains(axisIndex))    {    result.add(this.datasets.get(i));    [CLASS]    XYPlot    [METHOD]    getDatasetsMappedToDomainAxis    [RETURN_TYPE]    List        Integer    axisIndex    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4327	4327	22	replace	for(int  i  =  0;  i  <=  this.datasetToDomainAxesMap.size();  i++)  {	  for(int    i    =    0;    i    <    this.datasetToDomainAxesMap.size();    i++)    {        	compilable	  [FE]  NullPointerException	267	22
2894	[BUG]  [BUGGY]    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  int  domainIndex  =  getDomainAxisIndex(axis)/  1;  [BUGGY]          if    (domainIndex    >=    0)    {    isDomainAxis    =    true;    mappedDatasets.addAll(getDatasetsMappedToDomainAxis(    new    Integer(domainIndex)));    if    (domainIndex    ==    0)    {        Iterator    iterator    =    this.annotations.iterator();    while    (iterator.hasNext())    {    XYAnnotation    annotation    =    (XYAnnotation)    iterator.next();    if    (annotation    instanceof    XYAnnotationBoundsInfo)    {    [CLASS]    XYPlot    [METHOD]    getDataRange    [RETURN_TYPE]    Range        ValueAxis    axis    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4433	4433	22	add	int  domainIndex  =  getDomainAxisIndex(axis)/  1;	  int    domainIndex    =    getDomainAxisIndex(axis)-    1;        	compilable	  [FE]  NullPointerException	483	22
2895	[BUG]  [BUGGY]  int  domainIndex  =  getDomainAxisIndex(axis)/  1;    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  int  domainIndex  =  getDomainAxisIndex(axis)/  1;  [BUGGY]          if    (domainIndex    >=    0)    {    isDomainAxis    =    true;    mappedDatasets.addAll(getDatasetsMappedToDomainAxis(    new    Integer(domainIndex)));    if    (domainIndex    ==    0)    {        Iterator    iterator    =    this.annotations.iterator();    while    (iterator.hasNext())    {    XYAnnotation    annotation    =    (XYAnnotation)    iterator.next();    if    (annotation    instanceof    XYAnnotationBoundsInfo)    {    [CLASS]    XYPlot    [METHOD]    getDataRange    [RETURN_TYPE]    Range        ValueAxis    axis    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4433	4433	22	replace	int  domainIndex  =  getDomainAxisIndex(axis)/  1;	  int    domainIndex    =    getDomainAxisIndex(axis)-    1;        	compilable	  [FE]  NullPointerException	483	22
3465	[BUG]  [BUGGY]    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  if(isDomainAxis  ||  isDomainAxis)  {  [BUGGY]          isDomainAxis    =    false;    mappedDatasets.addAll(getDatasetsMappedToRangeAxis(    new    Integer(rangeIndex)));    if    (rangeIndex    ==    0)    {    Iterator    iterator    =    this.annotations.iterator();    while    (iterator.hasNext())    {    XYAnnotation    annotation    =    (XYAnnotation)    iterator.next();    if    (annotation    instanceof    XYAnnotationBoundsInfo)    {    includedAnnotations.add(annotation);    }    [CLASS]    XYPlot    [METHOD]    getDataRange    [RETURN_TYPE]    Range        ValueAxis    axis    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4452	4452	22	add	if(isDomainAxis  ||  isDomainAxis)  {	  if(rangeIndex    <    0)    {        	compilable	  [FE]  NullPointerException	578	22
3466	[BUG]  [BUGGY]  if(isDomainAxis  ||  isDomainAxis)  {    [FE]  NullPointerException  [CONTEXT]                [BUGGY]  if(isDomainAxis  ||  isDomainAxis)  {  [BUGGY]          isDomainAxis    =    false;    mappedDatasets.addAll(getDatasetsMappedToRangeAxis(    new    Integer(rangeIndex)));    if    (rangeIndex    ==    0)    {    Iterator    iterator    =    this.annotations.iterator();    while    (iterator.hasNext())    {    XYAnnotation    annotation    =    (XYAnnotation)    iterator.next();    if    (annotation    instanceof    XYAnnotationBoundsInfo)    {    includedAnnotations.add(annotation);    }    [CLASS]    XYPlot    [METHOD]    getDataRange    [RETURN_TYPE]    Range        ValueAxis    axis    	projects/Chart4/source/org/jfree/chart/plot/XYPlot.java	0.7817359599705717	4452	4452	22	replace	if(isDomainAxis  ||  isDomainAxis)  {	  if(rangeIndex    <    0)    {        	compilable	  [FE]  NullPointerException	578	22
