compilation error,40,replace,[CE] illegal start of type,if(input.charAt(index) == '&' && index < seqEnd - 1 && input.charAt(index + 1) == '#') { , 
increase failing tests,41,replace, [FE] ComparisonFailure testSupplementaryUnescaping,int start = index + 2; ,int start = index + 1;
increase failing tests,41,replace, [FE] StringIndexOutOfBoundsException testSupplementaryUnescaping,int start = index + 2; ,int start = seqEnd + 2;
increase failing tests,41,replace, [FE] StringIndexOutOfBoundsException testSupplementaryUnescaping,int start = index + 2; ,int start = index - 2;
increase failing tests,41,replace, [FE] StringIndexOutOfBoundsException testSupplementaryUnescaping,int start = index + 2; ,int start = index - 1;
compilation error,41,replace,[CE] cannot find symbol start,int start = index + 2; , 
compilation error,38,replace,[CE] cannot find symbol seqEnd,int seqEnd = input.length(); , 
increase failing tests,44,replace, [FE] StringIndexOutOfBoundsException testSupplementaryUnescaping,char firstChar = input.charAt(start); ,char firstChar = input.charAt(seqEnd);
increase failing tests,44,replace, [FE] ComparisonFailure testSupplementaryUnescaping,char firstChar = input.charAt(start); ,char firstChar = input.charAt(start++);
compilation error,44,replace,[CE] cannot find symbol firstChar,char firstChar = input.charAt(start); , 
compilation error,40,add,[CE] incompatible types,,  char[] chrs = input.charAt(seqEnd);
compilation error,40,add,[CE] cannot find symbol,,  char[] chrs = input.toCharArray();
compilation error,40,add,[CE] reached end of file while parsing,,  if(seqEnd < seqEnd) { if(!isHex) { out.write(chrs[index]); }
compilation error,40,add,[CE] incompatible types,,  char[] chrs = input.charAt(seqEnd); out.write(chrs[index]);
increase failing tests,40,add, [FE] ComparisonFailure testSupplementaryUnescaping,,  out.write(seqEnd);
compilation error,44,add,[CE] incompatible types,,  char[] chrs = input.charAt(start);
compilation error,44,add,[CE] cannot find symbol chrs,,  out.write(chrs[index]);
compilation error,44,add,[CE] reached end of file while parsing,,  if(isHex) { char[] chrs = input.charAt(start); if(chrs == '+' || chrs == '-') { start++; }
compilation error,44,add,[CE] incompatible types,,  char[] chrs = input.charAt(start); out.write(chrs[index]);
compilation error,44,add,[CE] reached end of file while parsing,,  if(isHex) { char[] chrs = input.charAt(start); if(chrs == '_') { start++; }
increase failing tests,52,replace, [FE] StringIndexOutOfBoundsException testSupplementaryUnescaping,int end = start; ,int end = firstChar;
compilation error,52,replace,[CE] cannot find symbol chrs,int end = start; ,int end = chrs.length;
compilation error,52,replace,[CE] cannot find symbol end,int end = start; , 
compilation error,46,replace,[CE] cannot find symbol end,start++; ,start++; if(!isHex && firstChar!= '.' && firstChar!= ':') { end++; }
compilation error,46,replace,[CE] bad operand type Writer for unary operator '++',start++; ,start++; if(!isHex && firstChar!= '.' && firstChar!= ':') { out++; }
compilation error,46,replace,[CE] cannot find symbol chrs,start++; ,start++; if(!isHex && firstChar!= ':') { out.write(chrs[index]); }
compilation error,82,replace,[CE] missing return statement,return 0; , 
compilation error,47,replace,[CE] bad operand types for binary operator '>',isHex = true; ,if(isHex || isHex > 0) { isHex = true; }
