bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] return 0; [FE] AssertionError testLang882 [CONTEXT] }  for (int i = max; i >= shortest; i--) { final CharSequence subSeq = input.subSequence(index, index + i); final CharSequence result = lookupMap.get(subSeq); if (result != null) { out.write(result.toString()); return i; } } [BUGGY] return 0; [BUGGY] } [CLASS] LookupTranslator [METHOD] translate [RETURN_TYPE] int  CharSequence input final int index Writer out [VARIABLES] CharSequence input result subSeq boolean HashMap lookupMap int _longest _shortest i index longest max shortest sz Writer out  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	1.0	83	83	1	replace	
2	[BUG] [BUGGY] [FE] AssertionError testLang882 [CONTEXT] }  for (int i = max; i >= shortest; i--) { final CharSequence subSeq = input.subSequence(index, index + i); final CharSequence result = lookupMap.get(subSeq); if (result != null) { out.write(result.toString()); return i; } } [BUGGY] [BUGGY] return 0; } [CLASS] LookupTranslator [METHOD] translate [RETURN_TYPE] int  CharSequence input final int index Writer out [VARIABLES] CharSequence input result subSeq boolean HashMap lookupMap int _longest _shortest i index longest max shortest sz Writer out  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	1.0	83	83	1	add	
3	[BUG] [BUGGY] public LookupTranslator(final CharSequence[]... lookup) { [FE] AssertionError testLang882 [CONTEXT] [BUGGY] public LookupTranslator(final CharSequence[]... lookup) { [BUGGY] lookupMap = new HashMap<CharSequence, CharSequence>(); int _shortest = Integer.MAX_VALUE; int _longest = 0; if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	45	45	1	replace	
4	[BUG] [BUGGY] [FE] AssertionError testLang882 [CONTEXT] [BUGGY] [BUGGY] public LookupTranslator(final CharSequence[]... lookup) { lookupMap = new HashMap<CharSequence, CharSequence>(); int _shortest = Integer.MAX_VALUE; int _longest = 0; if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	45	45	1	add	
5	[BUG] [BUGGY] lookupMap = new HashMap<CharSequence, CharSequence>(); [FE] AssertionError testLang882 [CONTEXT] public LookupTranslator(final CharSequence[]... lookup) { [BUGGY] lookupMap = new HashMap<CharSequence, CharSequence>(); [BUGGY] int _shortest = Integer.MAX_VALUE; int _longest = 0; if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } if (sz > _longest) { [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	46	46	1	replace	
6	[BUG] [BUGGY] [FE] AssertionError testLang882 [CONTEXT] public LookupTranslator(final CharSequence[]... lookup) { [BUGGY] [BUGGY] lookupMap = new HashMap<CharSequence, CharSequence>(); int _shortest = Integer.MAX_VALUE; int _longest = 0; if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } if (sz > _longest) { [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	46	46	1	add	
7	[BUG] [BUGGY] int _shortest = Integer.MAX_VALUE; [FE] AssertionError testLang882 [CONTEXT] public LookupTranslator(final CharSequence[]... lookup) { lookupMap = new HashMap<CharSequence, CharSequence>(); [BUGGY] int _shortest = Integer.MAX_VALUE; [BUGGY] int _longest = 0; if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } if (sz > _longest) { _longest = sz; [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	47	47	1	replace	
8	[BUG] [BUGGY] [FE] AssertionError testLang882 [CONTEXT] public LookupTranslator(final CharSequence[]... lookup) { lookupMap = new HashMap<CharSequence, CharSequence>(); [BUGGY] [BUGGY] int _shortest = Integer.MAX_VALUE; int _longest = 0; if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } if (sz > _longest) { _longest = sz; [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	47	47	1	add	
9	[BUG] [BUGGY] int _longest = 0; [FE] AssertionError testLang882 [CONTEXT] public LookupTranslator(final CharSequence[]... lookup) { lookupMap = new HashMap<CharSequence, CharSequence>(); int _shortest = Integer.MAX_VALUE; [BUGGY] int _longest = 0; [BUGGY] if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } if (sz > _longest) { _longest = sz; } [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	48	48	1	replace	
10	[BUG] [BUGGY] [FE] AssertionError testLang882 [CONTEXT] public LookupTranslator(final CharSequence[]... lookup) { lookupMap = new HashMap<CharSequence, CharSequence>(); int _shortest = Integer.MAX_VALUE; [BUGGY] [BUGGY] int _longest = 0; if (lookup != null) { for (final CharSequence[] seq : lookup) { this.lookupMap.put(seq[0], seq[1]); final int sz = seq[0].length(); if (sz < _shortest) { _shortest = sz; } if (sz > _longest) { _longest = sz; } [CLASS] LookupTranslator [METHOD] <init> [RETURN_TYPE] CharSequence[][])  lookup [VARIABLES] CharSequence[] seq boolean HashMap lookupMap int _longest _shortest longest shortest sz CharSequence[][] lookup  	projects/Lang4/src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java	0.7071067811865475	48	48	1	add	
