bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (str == null) { [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  [BUGGY] if (str == null) { [BUGGY] return null; } if (str.length() == 0) { return StringUtils.EMPTY; }      [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	607	607	1	replace	
2	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  [BUGGY] [BUGGY] if (str == null) { return null; } if (str.length() == 0) { return StringUtils.EMPTY; }      [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	607	607	1	add	
3	[BUG] [BUGGY] return null; [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  if (str == null) { [BUGGY] return null; [BUGGY] } if (str.length() == 0) { return StringUtils.EMPTY; }     if (upper == -1 || upper > str.length()) { [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	608	608	1	replace	
4	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  if (str == null) { [BUGGY] [BUGGY] return null; } if (str.length() == 0) { return StringUtils.EMPTY; }     if (upper == -1 || upper > str.length()) { [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	608	608	1	add	
5	[BUG] [BUGGY] if (str.length() == 0) { [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  if (str == null) { return null; } [BUGGY] if (str.length() == 0) { [BUGGY] return StringUtils.EMPTY; }     if (upper == -1 || upper > str.length()) { upper = str.length(); } [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	610	610	1	replace	
6	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  if (str == null) { return null; } [BUGGY] [BUGGY] if (str.length() == 0) { return StringUtils.EMPTY; }     if (upper == -1 || upper > str.length()) { upper = str.length(); } [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	610	610	1	add	
7	[BUG] [BUGGY] return StringUtils.EMPTY; [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  if (str == null) { return null; } if (str.length() == 0) { [BUGGY] return StringUtils.EMPTY; [BUGGY] }     if (upper == -1 || upper > str.length()) { upper = str.length(); }  [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	611	611	1	replace	
8	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] public static String abbreviate(String str, int lower, int upper, String appendToEnd) {  if (str == null) { return null; } if (str.length() == 0) { [BUGGY] [BUGGY] return StringUtils.EMPTY; }     if (upper == -1 || upper > str.length()) { upper = str.length(); }  [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	611	611	1	add	
9	[BUG] [BUGGY] if (upper == -1 || upper > str.length()) { [FE] StringIndexOutOfBoundsException [CONTEXT] return null; } if (str.length() == 0) { return StringUtils.EMPTY; }     [BUGGY] if (upper == -1 || upper > str.length()) { [BUGGY] upper = str.length(); }  if (upper < lower) { upper = lower; } StringBuffer result = new StringBuffer(); int index = StringUtils.indexOf(str, " ", lower); if (index == -1) { [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	618	618	1	replace	
10	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] return null; } if (str.length() == 0) { return StringUtils.EMPTY; }     [BUGGY] [BUGGY] if (upper == -1 || upper > str.length()) { upper = str.length(); }  if (upper < lower) { upper = lower; } StringBuffer result = new StringBuffer(); int index = StringUtils.indexOf(str, " ", lower); if (index == -1) { [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	618	618	1	add	
11	[BUG] [BUGGY] upper = str.length(); [FE] StringIndexOutOfBoundsException [CONTEXT] } if (str.length() == 0) { return StringUtils.EMPTY; }     if (upper == -1 || upper > str.length()) { [BUGGY] upper = str.length(); [BUGGY] }  if (upper < lower) { upper = lower; } StringBuffer result = new StringBuffer(); int index = StringUtils.indexOf(str, " ", lower); if (index == -1) { result.append(str.substring(0, upper)); [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	619	619	1	replace	
12	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] } if (str.length() == 0) { return StringUtils.EMPTY; }     if (upper == -1 || upper > str.length()) { [BUGGY] [BUGGY] upper = str.length(); }  if (upper < lower) { upper = lower; } StringBuffer result = new StringBuffer(); int index = StringUtils.indexOf(str, " ", lower); if (index == -1) { result.append(str.substring(0, upper)); [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	619	619	1	add	
13	[BUG] [BUGGY] if (upper < lower) { [FE] StringIndexOutOfBoundsException [CONTEXT] }     if (upper == -1 || upper > str.length()) { upper = str.length(); }  [BUGGY] if (upper < lower) { [BUGGY] upper = lower; } StringBuffer result = new StringBuffer(); int index = StringUtils.indexOf(str, " ", lower); if (index == -1) { result.append(str.substring(0, upper));  if (upper != str.length()) { result.append(StringUtils.defaultString(appendToEnd)); [CLASS] WordUtils [METHOD] abbreviate [RETURN_TYPE] String  String str int lower int upper String appendToEnd [VARIABLES] StringBuffer result boolean String appendToEnd str int index lower upper  	projects/Lang45/src/java/org/apache/commons/lang/WordUtils.java	1.0	622	622	1	replace	
