projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(t0,y0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(handler,t0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(events.size()>1){for(inti=0;i<evaluations.size();++i){evaluates.remove(i);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(events.size()>1){for(inti=0;i<evaluations.size();i++){evaluates.remove(i);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(events.size()>1){for(inti=0;i<evaluations.size();i++){evaluates.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(!isLastStep){for(finalIncrementorexpansion:state.getExecutableStates()){evaluations.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(!isLastStep){for(finalIncrementorexpansion:state.getExecutableStates()){evaluates.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196initStep(handler,t0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(t0,y1,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(expanable.equals(handler.getInstance())){for(finalIncrementorstepStart:steps){state.getEventHandler().init(stepStart,y0,stepStart);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(expanable.equals(handler.getInstance())){for(finalIncrementorstepStart:steps){state.getEventHandler().init(y0,stepStart,t);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196if(expanable.equals(handler.getInstance())){for(finalIncrementorstepStart:steps){state.getEventHandler().init(stepStart,y0,t);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<events.size();i++){evaluates.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<evaluations.size();i++){evaluates.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Integer[]stepHandlers=getStepHandlers();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196initState(t0,y0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196finalIncrementorexpansion:state.getExecutableStates()){evaluates.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196finalIncrementorexpansion:state.getExecutableStates()){evaluations.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<evaluations.size();++i){evaluates.remove(i);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<events.size();++i){evaluates.remove(i);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(y0,t1,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(finalIncrementorstepStart:steps){state.getEventHandler().init(stepStart,y0,stepStart);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(finalIncrementorstepStart:handler.getInstances()){state.getEventHandler().init(stepStart,y0,stepStart);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196StatefulStatefulODEexpandable=handler.getInstance();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196StatefulStatefulODEexpandable=state.getStatefulODE();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196initStep(t0,t,handler);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196initStep(handler,y0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<evaluations.size();i++){evaluates.remove(i);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<events.size();i++){evaluates.remove(i);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(t0,t,handler);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196StatefulODEexpandable=state.getStatefulODE();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Incrementor[]siblings=handler.getInstances();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196For(finalIncrementorexpansion:state.getExecutableStates()){evaluations.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(t0,y0,handler);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Statestate=state.getEventHandler().init(handler,y0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Statestate=state.getEventHandler().init(handlerStart,y0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Statestate=state.getEventHandler().init(y0,handler.getInstance());
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Statestate=state.getEventHandler().init(handler,t0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196luateStates().resetCount();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196evaluates.resetCount();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(finalIncrementorexpansion:state.getExecutableStates()){evaluations.resetCount();}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196evaluates.remove(handler);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196luate(events,t0,y0,t));
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<assessments.size();++i){evaluates.remove(i);}
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196initStep(handler,t0,y0);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196initStep(t0,handler,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(handler,y0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196state.getEventHandler().init(t0,handler,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196IntegerstepStart=getStep(handler.getStep());
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196initStep(t0,y0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Statestate=state.getEventHandler().init(y0,stepStart,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Statestate=state.getEventHandler().init(y0,t0,t);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196luates.resetCount();
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196Statestate=state.getEventHandler().init(handler,y0,stepStart);
projects/Math7/src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java196for(inti=0;i<assessments.size();i++){evaluates.remove(i);}
