compilation error,143,add,[CE] cannot find symbol minRows,,  row =(List)this.minRows.get(i);
compilation error,143,add,[CE] cannot find symbol minRow,,  row =(List)this.minRow.clone();
compilation error,143,add,[CE] cannot find symbol minRow,,  row =(List)this.minRow.getColumnCount();
compilation error,143,add,[CE] cannot find symbol,,  row = getRow(row, col);
compilation error,143,add,[CE] cannot find symbol minRow,,  row =(List)this.minRow.get(i);
compilation error,150,replace,[CE] illegal start of expression,} ,if(col < column) { if(minRow > col) { minRow = row; if(minRow > col) { throw new IllegalArgumentException(""); }
compilation error,150,replace,[CE] illegal start of expression,} ,if(col < column) { if(minRow > col) { minRow = row; if(minRow > col) { return minRow; }
compilation error,150,replace,[CE] illegal start of expression,} ,if(col < column) { if(minRow > col) { minRow = row; if(minRow > col) { minRow = row; }
compilation error,150,replace,[CE] illegal start of expression,} ,if(col < column) { if(minRow > col) { minRow = row.getColumnCount(); if(minRow > col) { minRow = row; }
compilation error,150,replace,[CE] illegal start of expression,} , 
compilation error,140,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = tableau.getColumnCount();
compilation error,140,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = table.getColumnCount();
compilation error,140,add,[CE] variable minRatioPositions is already defined in method getPivotRow(SimplexTableau,int),,  List < Integer> minRatioPositions = table.getMinimumPositions();
compilation error,140,add,[CE] variable minRatioPositions is already defined in method getPivotRow(SimplexTableau,int),,  List < Integer> minRatioPositions = tableau.getRows();
compilation error,140,add,[CE] variable minRatioPositions is already defined in method getPivotRow(SimplexTableau,int),,  List < Integer> minRatioPositions = Tableau.getIntegerSize();
compilation error,139,add,[CE] variable minRatioPositions is already defined in method getPivotRow(SimplexTableau,int),,  List < Integer> minRatioPositions = this.minRows.get(col);
compilation error,139,add,[CE] > expected,,  SimplexTableau < Integer row = simplexTableau.getIntegerValue();
compilation error,139,add,[CE] > expected,,  SimplexTableau < Integer row = simplexTableau.getIntegerColumn();
compilation error,139,add,[CE] variable minRatioPositions is already defined in method getPivotRow(SimplexTableau,int),,  List < Integer> minRatioPositions = this.minRows.get(row);
compilation error,139,add,[CE] variable minRatioPositions is already defined in method getPivotRow(SimplexTableau,int),,  List < Integer> minRatioPositions = table.getIntegerValue();
compilation error,143,replace,[CE] cannot find symbol table,if (row == tableau.getBasicRow(i)) { ,if(row > table.getBasicRow(i)) {
increase failing tests,143,replace, [FE] NullPointerException testMath288,if (row == tableau.getBasicRow(i)) { ,if(row > tableau.getBasicRow(i)) {
compilation error,143,replace,[CE] cannot find symbol table,if (row == tableau.getBasicRow(i)) { ,if(row > table.getRowWidth()) {
compilation error,146,add,[CE] illegal start of expression,,  if(row > col) { if(minRow.getColumnCount() > 1) { minRow = row; }
compilation error,146,add,[CE] illegal start of expression,,  if(row > col) { if(minRow.getColumnCount() > 1) { row = row; }
compilation error,146,add,[CE] illegal start of expression,,  if(row > col) { if(minRow.getColumnCount() > 1) { minRow = column; }
compilation error,146,add,[CE] cannot find symbol table,,  row = table.getRowIndex();
compilation error,146,add,[CE] cannot find symbol table,,  row = table.getRowIndex(i);
compilation error,144,add,[CE] cannot find symbol column,,  column = tableau.getColumnCount();
compilation error,144,add,[CE] cannot find symbol,,  row = tableau.getRowIndex();
compilation error,144,add,[CE] cannot find symbol column,,  column = tableau.getColumnIndex();
compilation error,144,add,[CE] cannot find symbol table,,  row = table.getRowIndex();
compilation error,144,add,[CE] cannot find symbol,,  i = tableau.getBasicColumn();
compilation error,142,replace,[CE] cannot find symbol column,for (; i < tableau.getWidth() - 1 && minRow != row; i++) { ,for(; i < tableau.getWidth() && column!= minRow; i++) {
increase failing tests,142,replace, [FE] UnboundedSolutionException testMath288,for (; i < tableau.getWidth() - 1 && minRow != row; i++) { ,for(; i < tableau.getWidth() && i!= row; i++) {
compilation error,142,replace,[CE] illegal start of type,for (; i < tableau.getWidth() - 1 && minRow != row; i++) { , 
compilation error,145,add,[CE] cannot find symbol table,,  row = table.getRowIndex(i);
compilation error,145,add,[CE] cannot find symbol,,  row =(Integer)tableau.getPivotRow(i);
compilation error,145,add,[CE] cannot find symbol,,  row =(Integer)tableau.getColumnFloat(col);
compilation error,145,add,[CE] cannot find symbol,,  row =(Integer)tableau.getColumnSize();
compilation error,145,add,[CE] cannot find symbol,,  row =(Integer)tableau.getPivotRow();
compilation error,142,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = row.getColumnCount();
compilation error,142,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = table.getColumnFunctions();
compilation error,142,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = table.getColumnCount();
compilation error,142,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = table.getColumnFunction(col);
compilation error,142,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = table.getColumnIndex();
compilation error,141,add,[CE] variable minRow is already defined in method getPivotRow(SimplexTableau,int),,  int minRow =(Integer)this.minRow.clone();
compilation error,141,add,[CE] variable minRow is already defined in method getPivotRow(SimplexTableau,int),,  int minRow =(Integer)this.minRow.getColumnCount();
compilation error,141,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = table.getColumnCount();
compilation error,141,add,[CE] variable minRow is already defined in method getPivotRow(SimplexTableau,int),,  int minRow =(Integer)this.minRow.toColumn();
compilation error,141,add,[CE] variable minRow is already defined in method getPivotRow(SimplexTableau,int),,  int minRow =(Integer)this.minRow;
increase failing tests,139,replace, [FE] UnboundedSolutionException testMath828,int minIndex = tableau.getWidth(); ,int minIndex = tableau.getHeight();
compilation error,139,replace,[CE] cannot find symbol table,int minIndex = tableau.getWidth(); ,int minIndex = table.getHeight();
compilation error,139,replace,[CE] cannot find symbol,int minIndex = tableau.getWidth(); ,int minIndex = tableau.getColumnIndex();
compilation error,139,replace,[CE] cannot find symbol,int minIndex = tableau.getWidth(); ,int minIndex = tableau.getColumnCount();
increase failing tests,146,replace, [FE] AssertionError testMath288,minRow = row; ,minRow = i;
increase failing tests,146,replace, [FE] AssertionError testMath288,minRow = row; ,minRow = row - 1;
increase failing tests,146,replace, [FE] AssertionError testMath828,minRow = row; ,minRow = col;
increase failing tests,146,replace, [FE] AssertionError testMath288,minRow = row; ,minRow = row - col;
compilation error,138,replace,[CE] cannot find symbol minRow,Integer minRow = null; ,Integer minRow = this.minRow;
compilation error,138,replace,[CE] incompatible types,Integer minRow = null; ,Integer minRow = DEFAULT_EPSILON;
compilation error,138,replace,[CE] incompatible types,Integer minRow = null; ,Integer minRow = this;
compilation error,138,replace,[CE] cannot find symbol row,Integer minRow = null; ,Integer minRow = row;
compilation error,138,replace,[CE] cannot find symbol minRow,Integer minRow = null; , 
compilation error,140,replace,[CE] cannot find symbol minRows,for (Integer row : minRatioPositions) { ,for(Integer row : minRows) {
compilation error,140,replace,[CE] for-each not applicable to expression type,for (Integer row : minRatioPositions) { ,for(Integer row : col) {
compilation error,140,replace,[CE] for-each not applicable to expression type,for (Integer row : minRatioPositions) { ,for(Integer row : minRow) {
compilation error,141,replace,[CE] cannot find symbol,int i = tableau.getNumObjectiveFunctions(); ,int i = tableau.getColumnCount();
compilation error,141,replace,[CE] cannot find symbol,int i = tableau.getNumObjectiveFunctions(); ,int i = tableau.getColumnIndex();
compilation error,141,replace,[CE] cannot find symbol table,int i = tableau.getNumObjectiveFunctions(); ,int i = table.getHeight();
increase failing tests,144,replace, [FE] UnboundedSolutionException testMath288,if (i < minIndex) { ,if(i > minIndex) {
increase failing tests,144,replace, [FE] NullPointerException testMath288,if (i < minIndex) { ,if(i > minRow) {
increase failing tests,144,replace, [FE] UnboundedSolutionException testMath288,if (i < minIndex) { ,if(minIndex < i) {
compilation error,138,add,[CE] cannot find symbol,,  Tableau tableau = Tableau.createInstance(col);
compilation error,138,add,[CE] cannot find symbol,,  Tableau tableau = Tableau.getInstance(col);
compilation error,138,add,[CE] cannot find symbol,,  int column = getColumnCount();
compilation error,138,add,[CE] variable col is already defined in method getPivotRow(SimplexTableau,int),,  int col = getColumnCount();
