projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[32];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[1];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[0];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privatefinalObject[]stack=newObject[32];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[3];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[5];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51protectedObject[]stack=newObject[32];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51returnJsonNull.createJsonNull();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51returnJsonTreeReader.class.getSimpleName();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51returnJsonTreeReader.this.indexOf(JsonTreeReader.class);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51JsonTreeReaderjsonTreeReader=(JsonTreeReader)this.data.get(JsonTreeReader.class);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51JsonTreeReaderjsonTreeReader=(JsonTreeReader)this.null;
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51return(JsonTreeReader)this.data.get(JsonTreeReader.class);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51returnJsonTreeReader.getInstance(JsonTreeReader.class);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsException.printStackTrace();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException(""));
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(""));
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsException[]stack=newArrayList();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsException[]stack=newArrayList<String>();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[16];ArrayIndexOutOfBoundsException[]stack=newArray[16];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privatefinalObject[]stack=newObject[1];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51finalObject[]stack=newObject[1];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51protectedObject[]stack=newObject[1];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51publicObject[]stack=newObject[1];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51Object[]stack=newObject[0];
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsException.printStackTrace();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(this.stack.length);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(StandardIndexOutOfBounds.class);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsException[]stack=newArrayList();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(StackTrace.class);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[6];ArrayIndexOutOfBoundsException.printStackTrace(stack);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsException.printStackTrace();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsException.printStackTrace(stack);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsException[]stack=newArrayList<String>();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(this.stack.length);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(this,stack.length);
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51privateObject[]stack=newObject[2];ArrayIndexOutOfBoundsException[]stack=newArrayList();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51protectedObject[]stack=newObject[32];ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException();
projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java51protectedObject[]stack=newObject[32];ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException();
