bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (_currToken == JsonToken.VALUE_STRING) { [FE] ComparisonFailure [CONTEXT] public String getValueAsString(String defaultValue) throws IOException { [BUGGY] if (_currToken == JsonToken.VALUE_STRING) { [BUGGY] return getText(); } if (_currToken == null || _currToken == JsonToken.VALUE_NULL || !_currToken.isScalarValue()) { return defaultValue; } return getText(); } [CLASS] ParserMinimalBase [METHOD] getValueAsString [RETURN_TYPE] String  String defaultValue [VARIABLES] JsonToken _currToken _lastClearedToken t String defaultValue boolean int INT_BACKSLASH INT_COLON INT_COMMA INT_CR INT_E INT_HASH INT_LBRACKET INT_LCURLY INT_LF INT_PERIOD INT_QUOTE INT_RBRACKET INT_RCURLY INT_SLASH INT_SPACE INT_TAB INT_e defaultValue features id open  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java	1.0	397	397	2	replace	
2	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] public String getValueAsString(String defaultValue) throws IOException { [BUGGY] [BUGGY] if (_currToken == JsonToken.VALUE_STRING) { return getText(); } if (_currToken == null || _currToken == JsonToken.VALUE_NULL || !_currToken.isScalarValue()) { return defaultValue; } return getText(); } [CLASS] ParserMinimalBase [METHOD] getValueAsString [RETURN_TYPE] String  String defaultValue [VARIABLES] JsonToken _currToken _lastClearedToken t String defaultValue boolean int INT_BACKSLASH INT_COLON INT_COMMA INT_CR INT_E INT_HASH INT_LBRACKET INT_LCURLY INT_LF INT_PERIOD INT_QUOTE INT_RBRACKET INT_RCURLY INT_SLASH INT_SPACE INT_TAB INT_e defaultValue features id open  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java	1.0	397	397	2	add	
3	[BUG] [BUGGY] if (_currToken == null || _currToken == JsonToken.VALUE_NULL || !_currToken.isScalarValue()) { [FE] ComparisonFailure [CONTEXT] public String getValueAsString(String defaultValue) throws IOException { if (_currToken == JsonToken.VALUE_STRING) { return getText(); } [BUGGY] if (_currToken == null || _currToken == JsonToken.VALUE_NULL || !_currToken.isScalarValue()) { [BUGGY] return defaultValue; } return getText(); } [CLASS] ParserMinimalBase [METHOD] getValueAsString [RETURN_TYPE] String  String defaultValue [VARIABLES] JsonToken _currToken _lastClearedToken t String defaultValue boolean int INT_BACKSLASH INT_COLON INT_COMMA INT_CR INT_E INT_HASH INT_LBRACKET INT_LCURLY INT_LF INT_PERIOD INT_QUOTE INT_RBRACKET INT_RCURLY INT_SLASH INT_SPACE INT_TAB INT_e defaultValue features id open  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java	1.0	400	400	2	replace	
4	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] public String getValueAsString(String defaultValue) throws IOException { if (_currToken == JsonToken.VALUE_STRING) { return getText(); } [BUGGY] [BUGGY] if (_currToken == null || _currToken == JsonToken.VALUE_NULL || !_currToken.isScalarValue()) { return defaultValue; } return getText(); } [CLASS] ParserMinimalBase [METHOD] getValueAsString [RETURN_TYPE] String  String defaultValue [VARIABLES] JsonToken _currToken _lastClearedToken t String defaultValue boolean int INT_BACKSLASH INT_COLON INT_COMMA INT_CR INT_E INT_HASH INT_LBRACKET INT_LCURLY INT_LF INT_PERIOD INT_QUOTE INT_RBRACKET INT_RCURLY INT_SLASH INT_SPACE INT_TAB INT_e defaultValue features id open  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java	1.0	400	400	2	add	
5	[BUG] [BUGGY] return defaultValue; [FE] ComparisonFailure [CONTEXT] public String getValueAsString(String defaultValue) throws IOException { if (_currToken == JsonToken.VALUE_STRING) { return getText(); } if (_currToken == null || _currToken == JsonToken.VALUE_NULL || !_currToken.isScalarValue()) { [BUGGY] return defaultValue; [BUGGY] } return getText(); } [CLASS] ParserMinimalBase [METHOD] getValueAsString [RETURN_TYPE] String  String defaultValue [VARIABLES] JsonToken _currToken _lastClearedToken t String defaultValue boolean int INT_BACKSLASH INT_COLON INT_COMMA INT_CR INT_E INT_HASH INT_LBRACKET INT_LCURLY INT_LF INT_PERIOD INT_QUOTE INT_RBRACKET INT_RCURLY INT_SLASH INT_SPACE INT_TAB INT_e defaultValue features id open  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java	1.0	401	401	2	replace	
6	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] public String getValueAsString(String defaultValue) throws IOException { if (_currToken == JsonToken.VALUE_STRING) { return getText(); } if (_currToken == null || _currToken == JsonToken.VALUE_NULL || !_currToken.isScalarValue()) { [BUGGY] [BUGGY] return defaultValue; } return getText(); } [CLASS] ParserMinimalBase [METHOD] getValueAsString [RETURN_TYPE] String  String defaultValue [VARIABLES] JsonToken _currToken _lastClearedToken t String defaultValue boolean int INT_BACKSLASH INT_COLON INT_COMMA INT_CR INT_E INT_HASH INT_LBRACKET INT_LCURLY INT_LF INT_PERIOD INT_QUOTE INT_RBRACKET INT_RCURLY INT_SLASH INT_SPACE INT_TAB INT_e defaultValue features id open  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/base/ParserMinimalBase.java	1.0	401	401	2	add	
7	[BUG] [BUGGY] if (_currToken == JsonToken.VALUE_STRING) { [FE] ComparisonFailure [CONTEXT] public String getValueAsString() throws IOException { [BUGGY] if (_currToken == JsonToken.VALUE_STRING) { [BUGGY] if (_tokenIncomplete) { _tokenIncomplete = false; return _finishAndReturnString(); // only strings can be incomplete } return _textBuffer.contentsAsString(); } return super.getValueAsString(null); } [CLASS] UTF8StreamJsonParser [METHOD] getValueAsString [RETURN_TYPE] String  [VARIABLES] byte[] _inputBuffer buf inputBuffer boolean _bufferRecyclable _tokenIncomplete bufferRecyclable byte BYTE_LF InputStream _inputStream in ByteQuadsCanonicalizer _symbols sym int[] _icLatin1 _icUTF8 _quadBuffer ObjectCodec _objectCodec c codec int _quad1 amount count end features minAvailable origPtr space start  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java	0.7071067811865475	298	298	2	replace	
8	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] public String getValueAsString() throws IOException { [BUGGY] [BUGGY] if (_currToken == JsonToken.VALUE_STRING) { if (_tokenIncomplete) { _tokenIncomplete = false; return _finishAndReturnString(); // only strings can be incomplete } return _textBuffer.contentsAsString(); } return super.getValueAsString(null); } [CLASS] UTF8StreamJsonParser [METHOD] getValueAsString [RETURN_TYPE] String  [VARIABLES] byte[] _inputBuffer buf inputBuffer boolean _bufferRecyclable _tokenIncomplete bufferRecyclable byte BYTE_LF InputStream _inputStream in ByteQuadsCanonicalizer _symbols sym int[] _icLatin1 _icUTF8 _quadBuffer ObjectCodec _objectCodec c codec int _quad1 amount count end features minAvailable origPtr space start  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java	0.7071067811865475	298	298	2	add	
9	[BUG] [BUGGY] return super.getValueAsString(null); [FE] ComparisonFailure [CONTEXT] public String getValueAsString() throws IOException { if (_currToken == JsonToken.VALUE_STRING) { if (_tokenIncomplete) { _tokenIncomplete = false; return _finishAndReturnString(); // only strings can be incomplete } return _textBuffer.contentsAsString(); } [BUGGY] return super.getValueAsString(null); [BUGGY] } [CLASS] UTF8StreamJsonParser [METHOD] getValueAsString [RETURN_TYPE] String  [VARIABLES] byte[] _inputBuffer buf inputBuffer boolean _bufferRecyclable _tokenIncomplete bufferRecyclable byte BYTE_LF InputStream _inputStream in ByteQuadsCanonicalizer _symbols sym int[] _icLatin1 _icUTF8 _quadBuffer ObjectCodec _objectCodec c codec int _quad1 amount count end features minAvailable origPtr space start  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java	0.7071067811865475	305	305	2	replace	
10	[BUG] [BUGGY] [FE] ComparisonFailure [CONTEXT] public String getValueAsString() throws IOException { if (_currToken == JsonToken.VALUE_STRING) { if (_tokenIncomplete) { _tokenIncomplete = false; return _finishAndReturnString(); // only strings can be incomplete } return _textBuffer.contentsAsString(); } [BUGGY] [BUGGY] return super.getValueAsString(null); } [CLASS] UTF8StreamJsonParser [METHOD] getValueAsString [RETURN_TYPE] String  [VARIABLES] byte[] _inputBuffer buf inputBuffer boolean _bufferRecyclable _tokenIncomplete bufferRecyclable byte BYTE_LF InputStream _inputStream in ByteQuadsCanonicalizer _symbols sym int[] _icLatin1 _icUTF8 _quadBuffer ObjectCodec _objectCodec c codec int _quad1 amount count end features minAvailable origPtr space start  	projects/JacksonCore9/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java	0.7071067811865475	305	305	2	add	
