compilation error,58,add,[CE] illegal start of type,,  if(!requiredOpts.contains(prefix)) { requiredOpts = new ArrayList < Object>(); }
compilation error,58,add,[CE] illegal start of type,,  if(requiredOpts == null) { requiredOpts = new ArrayList < Object>(); }
compilation error,58,add,[CE] illegal start of type,,  if(requiredOpts.contains("-prefix")) { requiredOpts = new ArrayList < Object>(); }
compilation error,58,add,[CE] illegal start of type,,  if(!requiredOpts.contains("-prefix")) { requiredOpts = new ArrayList < Object>(); }
compilation error,58,add,[CE] illegal start of type,,  if(!requiredOpts.contains(prefix)) { requiredOpts.add(new ArrayList < Object>()); }
compilation error,249,add,[CE] illegal start of expression,,  if(!matchingOpts.isEmpty()) { for(String shortOpt : shortOpts.keySet()) { if(shortOpt.startsWith(opt)) { matchingOpts.add(shortOpt); }
compilation error,249,add,[CE] illegal start of expression,,  if(!matchingOpts.isEmpty()) { for(String shortOpt : longOpts.keySet()) { if(shortOpt.startsWith(opt)) { matchingOpts.add(shortOpt); }
compilation error,249,add,[CE] illegal start of expression,,  if(!matchingOpts.isEmpty()) { for(String shortOpt : shortOpts.keySet()) { matchingOpts.add(shortOpt); }
compilation error,249,add,[CE] illegal start of expression,,  if(!matchingOpts.isEmpty()) { for(String shortOpt : shortOpts.keySet()) { matchingOpts.remove(shortOpt); }
compilation error,249,add,[CE] illegal start of expression,,  if(!matchingOpts.isEmpty()) { for(String shortOpt : longOpts.keySet()) { matchingOpts.add(shortOpt); }
compilation error,53,replace,[CE] cannot find symbol longOpts,private final Map<String, Option> longOpts = new LinkedHashMap<String, Option>(); , 
increase failing tests,243,replace, [FE] java.lang.Exception: Unexpected exception testAmbiquousOptionName,if (longOpt.startsWith(opt)) { ,if(opt.startsWith(longOpt)) {
increase failing tests,243,replace, [FE] java.lang.Exception: Unexpected exception testAmbiquousOptionName,if (longOpt.startsWith(opt)) { ,if(!longOpt.startsWith(opt)) {
compilation error,243,replace,[CE] illegal start of type,if (longOpt.startsWith(opt)) { , 
increase failing tests,245,replace, [FE] org.apache.commons.cli.AmbiguousOptionException: Ambiguous option: '--prefix'  (could be: 'prefix' testExactOptionNameMatch,matchingOpts.add(longOpt); ,matchingOpts.add(opt);
compilation error,245,replace,[CE] no suitable method found for add(Long),matchingOpts.add(longOpt); ,matchingOpts.add(new Long(longOpt));
increase failing tests,245,replace, [FE] java.lang.Exception: Unexpected exception testAmbiquousOptionName,matchingOpts.add(longOpt); ,matchingOpts.remove(longOpt);
increase failing tests,245,replace, [FE] java.lang.Exception: Unexpected exception testAmbiquousOptionName,matchingOpts.add(longOpt); , 
compilation error,247,replace,[CE] illegal start of expression,} ,if(!matchingOpts.contains(opt)) { if(shortOpt.startsWith(opt)) { matchingOpts.add(shortOpt); }
compilation error,247,replace,[CE] illegal start of expression,} ,if(!matchingOpts.isEmpty()) { if(shortOpt.startsWith(opt)) { matchingOpts.add(shortOpt); }
compilation error,247,replace,[CE] illegal start of expression,} ,matchingOpts.remove(opt);
