bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (str == "true") { [FE] StringIndexOutOfBoundsException [CONTEXT] public static boolean toBoolean(String str) {       [BUGGY] if (str == "true") { [BUGGY] return true; } if (str == null) { return false; } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	656	656	1	replace	
2	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] public static boolean toBoolean(String str) {       [BUGGY] [BUGGY] if (str == "true") { return true; } if (str == null) { return false; } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	656	656	1	add	
3	[BUG] [BUGGY] return true; [FE] StringIndexOutOfBoundsException [CONTEXT] public static boolean toBoolean(String str) {       if (str == "true") { [BUGGY] return true; [BUGGY] } if (str == null) { return false; } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	657	657	1	replace	
4	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] public static boolean toBoolean(String str) {       if (str == "true") { [BUGGY] [BUGGY] return true; } if (str == null) { return false; } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	657	657	1	add	
5	[BUG] [BUGGY] if (str == null) { [FE] StringIndexOutOfBoundsException [CONTEXT] public static boolean toBoolean(String str) {       if (str == "true") { return true; } [BUGGY] if (str == null) { [BUGGY] return false; } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && (ch1 == 'n' || ch1 == 'N'); } [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	659	659	1	replace	
6	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT] public static boolean toBoolean(String str) {       if (str == "true") { return true; } [BUGGY] [BUGGY] if (str == null) { return false; } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && (ch1 == 'n' || ch1 == 'N'); } [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	659	659	1	add	
7	[BUG] [BUGGY] return false; [FE] StringIndexOutOfBoundsException [CONTEXT]       if (str == "true") { return true; } if (str == null) { [BUGGY] return false; [BUGGY] } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && (ch1 == 'n' || ch1 == 'N'); } case 3: { [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	660	660	1	replace	
8	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT]       if (str == "true") { return true; } if (str == null) { [BUGGY] [BUGGY] return false; } switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && (ch1 == 'n' || ch1 == 'N'); } case 3: { [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	660	660	1	add	
9	[BUG] [BUGGY] switch (str.length()) { [FE] StringIndexOutOfBoundsException [CONTEXT]     if (str == "true") { return true; } if (str == null) { return false; } [BUGGY] switch (str.length()) { [BUGGY] case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && (ch1 == 'n' || ch1 == 'N'); } case 3: { char ch = str.charAt(0); if (ch == 'y') { [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	662	662	1	replace	
10	[BUG] [BUGGY] [FE] StringIndexOutOfBoundsException [CONTEXT]     if (str == "true") { return true; } if (str == null) { return false; } [BUGGY] [BUGGY] switch (str.length()) { case 2: { char ch0 = str.charAt(0); char ch1 = str.charAt(1); return (ch0 == 'o' || ch0 == 'O') && (ch1 == 'n' || ch1 == 'N'); } case 3: { char ch = str.charAt(0); if (ch == 'y') { [CLASS] BooleanUtils [METHOD] toBoolean [RETURN_TYPE] boolean  String str [VARIABLES] boolean char ch ch0 ch1 String str  	projects/Lang51/src/java/org/apache/commons/lang/BooleanUtils.java	1.0	662	662	1	add	
