projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte-'0');//convertfromASCII//CheckStyle:MagicNumberON}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-3)+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'?currentByte-'0':currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-'0')+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'?currentByte-'0':'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0'?currentByte-'0':currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0'?currentByte-1:currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>='0'?currentByte-'0':currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<2)+(currentByte>'0'?currentByte-'0':currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte=='0'?currentByte-'0':currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(currentByte<<3)+(currentByte>'0'?currentByte-'0':currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'?currentByte-'0':currentByte+1);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=exceptionMessage(buffer,offset,length,start,currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result==null){for(inti=start;i<end;i++){result[i]=buffer[i];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=exceptionMessage(buffer,offset,length,start,currentByte));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result==null){for(inti=start;i<end;++i){result[i]=buffer[i];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result==null){result=newbyte[length];System.arraycopy(buffer,offset,buffer,start,length);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result==null){for(inti=start;i<length;++i){result[i]=buffer[i];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result==null){thrownewIllegalArgumentException("");}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-1)+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-3)/(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result/3)+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-3)+(currentByte>'0'?currentByte:'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(currentByte-3)+(result-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-3)+(currentByte*'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'||currentByte>'7');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>='0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<2)+(currentByte>'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte=='0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0'?currentByte-'0':'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0'?currentByte-1:'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<2)+(currentByte>'0'?currentByte-'0':'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(currentByte<<3)+(currentByte>'0'?currentByte-'0':'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>='0'?currentByte-'0':'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0'?currentByte:'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0'?currentByte-'0':0);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-'0')/(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(currentByte-'0')+(result-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(end-'0')+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-'0')+(end-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-'0')+(currentByte>'0'?1:0);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result==null){result=newbyte[length];System.arraycopy(buffer,offset,buffer,start,end);result+=length;}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result!=null){result=newbyte[length];System.arraycopy(buffer,offset,buffer,start,end);result+=length;}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result==null){result=newbyte[length];System.arraycopy(buffer,offset,buffer,start,end);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result!=null){result=newbyte[length];System.arraycopy(buffer,offset,buffer,start,end);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-start)+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-'0')+(currentByte+'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'?currentByte-'0':'0')+1;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result*3)+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(end-3)+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'||currentByte>'9');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'||currentByte>'7'));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-3)+(currentByte>'0'?'0':currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result-3)+(currentByte<'0'||currentByte>'7');
