bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  this.year  =(short)getYear();  [CE]  inconvertible  types  [FE]                [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  this.year  =(short)getYear();  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	this.year  =(short)getYear();	  this.year    =(byte)getYear();    	non-compiled	[CE]  inconvertible  types	44	None	replace
2	[BUG]  [BUGGY]  this.year  =(byte)getYear()  /  LAST_WEEK_IN_YEAR;  [CE]  inconvertible  types  [FE]                  [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  this.year  =(byte)getYear()  /  LAST_WEEK_IN_YEAR;  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	this.year  =(byte)getYear()  /  LAST_WEEK_IN_YEAR;	  this.year    =(byte)getYear();    	non-compiled	[CE]  inconvertible  types	44	None	replace
3	[BUG]  [BUGGY]  int  range  =  this.year.getColumnCount()  -  1;  [CE]  short  cannot  be  dereferenced  [FE]                [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  int  range  =  this.year.getColumnCount()  -  1;  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	int  range  =  this.year.getColumnCount()  -  1;	  int    range    =    this.year.getColumnCount();    	non-compiled	[CE]  short  cannot  be  dereferenced	21	None	replace
4	[BUG]  [BUGGY]  int  range  =  this.year.getRangeCount();  [CE]  short  cannot  be  dereferenced  [FE]                  [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  int  range  =  this.year.getRangeCount();  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	int  range  =  this.year.getRangeCount();	  int    range    =    this.year.getColumnCount();    	non-compiled	[CE]  short  cannot  be  dereferenced	21	None	replace
5	[BUG]  [BUGGY]  Integer  range  =  this.year.getRange();  [CE]  short  cannot  be  dereferenced  [FE]                    [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  Integer  range  =  this.year.getRange();  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	Integer  range  =  this.year.getRange();	  Integer    range    =    this.year.getKey();    	non-compiled	[CE]  short  cannot  be  dereferenced	46	None	replace
6	[BUG]  [BUGGY]  Integer  range  =  this.year.getRowKey();  [CE]  short  cannot  be  dereferenced  [FE]                      [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  Integer  range  =  this.year.getRowKey();  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	Integer  range  =  this.year.getRowKey();	  Integer    range    =    this.year.getKey();    	non-compiled	[CE]  short  cannot  be  dereferenced	46	None	replace
7	[BUG]  [BUGGY]  Integer  range  =  this.year.getValue()  /  1;  [CE]  short  cannot  be  dereferenced  [FE]                    [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  Integer  range  =  this.year.getValue()  /  1;  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	Integer  range  =  this.year.getValue()  /  1;	  Integer    range    =    this.year.getValue()    -    1;    	non-compiled	[CE]  short  cannot  be  dereferenced	30	None	replace
8	[BUG]  [BUGGY]  Integer  range  =  this.year.getValue()  *  1;  [CE]  short  cannot  be  dereferenced  [FE]                      [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  Integer  range  =  this.year.getValue()  *  1;  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	Integer  range  =  this.year.getValue()  *  1;	  Integer    range    =    this.year.getValue()    -    1;    	non-compiled	[CE]  short  cannot  be  dereferenced	30	None	replace
9	[BUG]  [BUGGY]  Integer  range  =  this.year.getClass(),  1);  [CE]  <identifier>  expected  [FE]                        [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  Integer  range  =  this.year.getClass(),  1);  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	Integer  range  =  this.year.getClass(),  1);	  Integer    range    =    this.year.getClass(),    LAST_WEEK_IN_YEAR);    	non-compiled	[CE]  <identifier>  expected	10	None	replace
10	[BUG]  [BUGGY]  Integer  range  =  this.year.getClass(),  LAST_WEEK_IN_YEAR,  week);  [CE]  ';'  expected  [FE]                          [CONTEXT]      public  Week(int  week,  Year  year)  {  if  ((week  <  FIRST_WEEK_IN_YEAR)  &&  (week  >  LAST_WEEK_IN_YEAR))  {      [BUGGY]  Integer  range  =  this.year.getClass(),  LAST_WEEK_IN_YEAR,  week);  [BUGGY]      throw  new  IllegalArgumentException(           "The  'week'  argument  must  be  in  the  range  1  -  53.     ");       "The  'week'  argument  must  be  in  the  range  1  -  53.     ");  }  this.week  =  (byte)  week;  this.year  =  (short)  year.getYear();  peg(Calendar.getInstance());  }  [CLASS]  Week  [METHOD]  <init>  [RETURN_TYPE]  Year)  int  week  Year  year  [VARIABLES]  short  year  boolean  Year  year  byte  week  long  firstMillisecond  lastMillisecond  serialVersionUID  int  FIRST_WEEK_IN_YEAR  LAST_WEEK_IN_YEAR  week  year  	projects/Chart8/source/org/jfree/data/time/Week.java	0.0	145	146	0	replace	Integer  range  =  this.year.getClass(),  LAST_WEEK_IN_YEAR,  week);	  Integer    range    =    this.year.getClass(),    LAST_WEEK_IN_YEAR);    	non-compiled	[CE]  ';'  expected	10	None	replace
