41	[BUG]    [BUGGY]            minIndex    =    i;    i    =    i;    [FE]    MaxCountExceededException    [FE]                    MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]            minIndex    =    i;    i    =    i;    [BUGGY]        minIndex    =    i;    minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	minIndex  =  0;  i  =  0;	          minIndex    =    i;    i    =    i;    	plausible		31	0
46	[BUG]    [BUGGY]            minIndex    =    i;    minRow    =    row;    minuteIndex    =    i;    minRow    =    row;    [CE]    cannot    find    symbol    minuteIndex    [FE]                    MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]            minIndex    =    i;    minRow    =    row;    minuteIndex    =    i;    minRow    =    row;    [BUGGY]        minIndex    =    i;    minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	minRow  =  row;	          minIndex    =    i;    minRow    =    row;    minuteIndex    =    i;    minRow    =    row;    	plausible		40	0
48	[BUG]    [BUGGY]    [FE]    MaxCountExceededException    [FE]                    MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    minIndex    =    i    +    1;    i    =    i    +    1;    [BUGGY]        minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	add	minIndex        =        i        +        1;        i    =    i    +    1;    minIndex  =  i  +  1;  i  =  i  +  1;	  	plausible		11	0
50	[BUG]    [BUGGY]    minIndex    =    i    +    1;    i    =    i    +    1;    [FE]    MaxCountExceededException    [FE]                    MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    minIndex    =    i    +    1;    i    =    i    +    1;    [BUGGY]        minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	minIndex  =  row  +  1;  i  =  i  +  1;	  minIndex    =    i    +    1;    i    =    i    +    1;    	plausible		12	0
52	[BUG]    [BUGGY]    minIndex    =    i    +    1;    i    =    i    +    1;    [FE]    MaxCountExceededException    [FE]                    MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    minIndex    =    i    +    1;    i    =    i    +    1;    [BUGGY]        minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	minIndex  =  col  +  1;  i  =  i  +  1;	  minIndex    =    i    +    1;    i    =    i    +    1;    	plausible		12	0
52	[BUG]    [BUGGY]    i    =    table.getBasicRow(i).intValue();    [CE]    cannot    find    symbol    table    [FE]                    MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    i    =    table.getBasicRow(i).intValue();    [BUGGY]        minIndex    =    i;    minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	i  =  tableau.getBasicRow(i).intValue();	  i    =    table.getBasicRow(i).intValue();    	plausible		45	0
73	[BUG]    [BUGGY]    minIndex    =    i;    minRow    =    row    +    1;    [FE]    MaxCountExceededException    [FE]            MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    minIndex    =    i;    minRow    =    row    +    1;    [BUGGY]        minIndex    =    i;    minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	minIndex  =  row;  minRow  =  row  +  1;	  minIndex    =    i;    minRow    =    row    +    1;    	plausible		33	0
75	[BUG]    [BUGGY]    minIndex    =    i;    minRow    =    row    +    1;    [FE]    MaxCountExceededException    [FE]            MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    minIndex    =    i;    minRow    =    row    +    1;    [BUGGY]        minIndex    =    i;    minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	minIndex  =  0;  minRow  =  row  +  1;	  minIndex    =    i;    minRow    =    row    +    1;    	plausible		33	0
90	[BUG]    [BUGGY]    i    =    table.getBasicRow(i);    minIndex    =    i    +    1;    [CE]    cannot    find    symbol    table    [FE]                                MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    i    =    table.getBasicRow(i);    minIndex    =    i    +    1;    [BUGGY]        minIndex    =    i;    minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	i  =  tableau.getBasicRow(i);  minIndex  =  i  +  1;	  i    =    table.getBasicRow(i);    minIndex    =    i    +    1;    	plausible		6	0
135	[BUG]    [BUGGY]    minIndex    =    i    +    1;    minRow    =    row;    [FE]    MaxCountExceededException    [FE]                MaxCountExceededException        [CONTEXT]                Integer    minRow    =    null;    int    minIndex    =    tableau.getWidth();    for    (Integer    row    :    minRatioPositions)    {    int    i    =    tableau.getNumObjectiveFunctions();    for    (;    i    <    tableau.getWidth()    -    1    &&    minRow    !=    row;    i++)    {    if    (row    ==    tableau.getBasicRow(i))    {    if    (i    <    minIndex)    {        [BUGGY]    minIndex    =    i    +    1;    minRow    =    row;    [BUGGY]        minIndex    =    i;    minRow    =    row;    }    }    }    }    return    minRow;    }    return    minRatioPositions.get(0);    }    [CLASS]    SimplexSolver    [METHOD]    getPivotRow    [RETURN_TYPE]    Integer    SimplexTableau    tableau    final    int    col    [VARIABLES]    Integer    minRow    row    List    minRatioPositions    boolean    SimplexTableau    tableau    double    DEFAULT_EPSILON    entry    epsilon    minRatio    minValue    ratio    rhs    int    DEFAULT_ULPS    cmp    col    column    i    maxUlps    minIndex    	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	145	145	1	replace	minIndex  =  row  +  1;  minRow  =  i;	  minIndex    =    i    +    1;    minRow    =    row;    	plausible		35	0
