projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(this.shadowYOffset,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(this.shadowYOffset,shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(this.shadowYOffset,this.shadeYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0.0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0,this.shadowYOffset-1);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0,this.shadowYOffset+1);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;doubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;this.shadowYOffset=Math.max(0.0,shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;this.shadowYOffset=Math.max(0.0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlot.this.symbolOffset=PiePlot.this.symbolOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlot.this.symbolOffset=PiePlot.this.symbolOffset();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(this.shadowYOffset,this.shadeYOffset+1);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=10.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.min(this.shadowYOffset,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;doubleshadowYOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;doubleshadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;doubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0.0,this.shadowYOffset-1);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;AssertionFailedError.this.shadowYOffset=shadowYOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;AssertionFailedError.this.shadowYOffset=shadowYOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0d;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlot.this.symbolOffset();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(this.shadeYOffset,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;this.shadowYOffset=Math.max(this.shadowYOffset,this.shadeYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;this.shadowYOffset=Math.max(0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;PiePlotplot=getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0f;doubleshadowYOffset=1.0d;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0,this.shadowYOffset-2);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=1.0f;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0d;doubleshadowYOffset=1.0d;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0d;doubleshadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0d;doubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322AssertionFailedError.this.shadowYOffset=shadowYOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322AssertionFailedError.this.shadowYOffset=0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0;doubleshadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0;this.shadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0;doubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.min(this.shadowYOffset,this.shadeYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0.0,this.shadowYOffset+1);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=Math.max(0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlot.this.symbolError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlotplot=getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlot.this.symbolOffset=PiePlot.this.symbolOffset+1;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0f;privatedoubleshadowYOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0f;privatedoubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0f;doubleshadowYOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(this.shadowYOffset,this.shadeYOffset+2);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlot.this.symbolOffset=PiePlot.this.symbolOffset()-1;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=null;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0f;privatedoubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0f;doubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0f;doubleshadowYOffset=4.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=Math.max(0.0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=10.0;doubleshadowYOffset=10.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=10.0;doubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=10.0;doubleshadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0,this.shadowYOffset+2);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0;doubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0;privatedoubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0;DoubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=false;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privateintshadowYOffset=1.0;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0;AssertionFailedError.this.shadowYOffset=shadowYOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatefinaldoubleshadowYOffset=0.0;this.shadowYOffset=Math.max(0.0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privateintshadowYOffset=0.0;this.shadowYOffset=Math.max(0.0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatefloatshadowYOffset=1.0f;floatshadowYOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322AssertionFailedError.this.shadowYOffset=shadowYOffset+1;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0f;privatestaticAssertionFailedError<AssertionFailedError>shadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0f;privatestaticAssertionFailedErrorresult=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatefinaldoubleshadowYOffset=0.0;this.shadowYOffset=Math.max(0.0,shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privateintshadowYOffset=0.0;this.shadowYOffset=Math.max(0.0,shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=10.0;PiePlot<AssertionFailedError,Integer>shadowYOffset=10.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=10.0;PiePlot<AssertionFailedError,Integer>shadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=10.0;PiePlot<AssertionFailedError,Integer>shadowYOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0f;privatefinalAssertionFailedError<AssertionFailedError>shadowYOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0f;privatefinalAssertionFailedError<AssertionFailedError>shadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0.0,this.shadowYOffset-2);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0d;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0d;AssertionFailedError.this.shadowYOffset=shadowYOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0d;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatefinaldoubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privateintshadowYOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privateintshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322PiePlot.this.symbolOffset=PiePlot.this.symbolOffset()+1;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=1.0;PiePlotplot=getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatedoubleshadowYOffset=0.0;PiePlotplot=getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privatefinaldoubleshadowYOffset=0.0;this.shadowYOffset=Math.max(0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322privateintshadowYOffset=0.0;this.shadowYOffset=Math.max(0,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0;doubleshadowYOffset=4.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=4.0;doubleshadowYOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(this.shadeYOffset,this.shadeYOffset+1);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322doubleshadowYOffset=0.0f;doubleshadowYOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322null=1.0;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java322this.shadowYOffset=Math.max(0.0,this.shadowYOffset*1);
