projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getColumn(i),matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(i),matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(j),matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getColumn(i),matrix.getRowDimension(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getRowDimension(),matrix.getRowDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getColumnDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDouble(i),matrix.getColumnDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getRowDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDouble(i),matrix.getDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191Doubled=correlation(matrix.getDouble(i),matrix.getDouble(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDouble(i),matrix.getDouble(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getDouble(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getRangeDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRowValue(i),matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRowValue(j),matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getVarDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRowDimension(j),matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getColumnDimension(j),matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDouble(j),matrix.getDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix,matrix.getDouble(i),matrix.getDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191Doubled=correlation(matrix.getDouble(j),matrix.getDouble(i));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191Doubled=correlation(matrix,matrix.getDouble(i),matrix.getDouble(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDouble(j),matrix.getColumnDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix,matrix.getDouble(i),matrix.getColumnDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix,matrix.getDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getDimension(),j);
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRowValue(j),matrix.getColumn(i));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRowValue(j),i,matrix.getColumn(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix,matrix.getDimension(),matrix.getRangeDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getRangeDimension(),j);
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191outMatrix.setEntry(i,i,1d);
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191Matrixcorr=matrix.getCorrelationMatrix(i);
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191RealMatrixcorr=matrix.getCorrelationMatrix(i);
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191outMatrix.setEntry(i,j,nObs);
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix,matrix.getDimension(),matrix.getRowDimension());
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));doublecorr=correlation(matrix.getColumn(i),matrix.getRow(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));doublecorr=correlation(matrix.getRow(i),matrix.getColumnDimension(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));Doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doublecorr=correlation(matrix.getRow(i),matrix.getRow(j));doublecorr=correlation(matrix.getColumnDimension(i),matrix.getRow(j));
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getDouble(j),nVars);
projects/Math69/src/main/java/org/apache/commons/math/stat/correlation/PearsonsCorrelation.java191doubled=correlation(matrix.getDimension(),matrix.getDouble(j),i);
