projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==''){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==''||buffer[start]==end){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(length[start]==''){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==end){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==''||buffer[start]=='-'){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==''||end>buffer[start]=='-'){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==''||buffer[start]==''){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==0){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==''||buffer[start]==':'){
projects/Compress35/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java116if(buffer[start]==''||buffer[start]==','){
