bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] if (plot == null) { [FE] AssertionFailedError [CONTEXT] public void setPlot(CategoryPlot plot) { [BUGGY] if (plot == null) { [BUGGY] throw new IllegalArgumentException("Null 'plot' argument."); } this.plot = plot; } [CLASS] AbstractCategoryItemRenderer [METHOD] setPlot [RETURN_TYPE] void  CategoryPlot plot [VARIABLES] boolean CategorySeriesLabelGenerator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator CategoryURLGenerator baseURLGenerator ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList CategoryItemLabelGenerator baseItemLabelGenerator List backgroundAnnotations foregroundAnnotations long serialVersionUID CategoryPlot plot int columnCount rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	
2	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setPlot(CategoryPlot plot) { [BUGGY] [BUGGY] if (plot == null) { throw new IllegalArgumentException("Null 'plot' argument."); } this.plot = plot; } [CLASS] AbstractCategoryItemRenderer [METHOD] setPlot [RETURN_TYPE] void  CategoryPlot plot [VARIABLES] boolean CategorySeriesLabelGenerator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator CategoryURLGenerator baseURLGenerator ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList CategoryItemLabelGenerator baseItemLabelGenerator List backgroundAnnotations foregroundAnnotations long serialVersionUID CategoryPlot plot int columnCount rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	add	
3	[BUG] [BUGGY] this.plot = plot; [FE] AssertionFailedError [CONTEXT] public void setPlot(CategoryPlot plot) { if (plot == null) { throw new IllegalArgumentException("Null 'plot' argument."); } [BUGGY] this.plot = plot; [BUGGY] } [CLASS] AbstractCategoryItemRenderer [METHOD] setPlot [RETURN_TYPE] void  CategoryPlot plot [VARIABLES] boolean CategorySeriesLabelGenerator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator CategoryURLGenerator baseURLGenerator ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList CategoryItemLabelGenerator baseItemLabelGenerator List backgroundAnnotations foregroundAnnotations long serialVersionUID CategoryPlot plot int columnCount rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	296	296	1	replace	
4	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setPlot(CategoryPlot plot) { if (plot == null) { throw new IllegalArgumentException("Null 'plot' argument."); } [BUGGY] [BUGGY] this.plot = plot; } [CLASS] AbstractCategoryItemRenderer [METHOD] setPlot [RETURN_TYPE] void  CategoryPlot plot [VARIABLES] boolean CategorySeriesLabelGenerator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator CategoryURLGenerator baseURLGenerator ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList CategoryItemLabelGenerator baseItemLabelGenerator List backgroundAnnotations foregroundAnnotations long serialVersionUID CategoryPlot plot int columnCount rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	296	296	1	add	
5	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] public void setPlot(CategoryPlot plot) { if (plot == null) { throw new IllegalArgumentException("Null 'plot' argument."); } this.plot = plot; [BUGGY] } [BUGGY]  [CLASS] AbstractCategoryItemRenderer [METHOD] setPlot [RETURN_TYPE] void  CategoryPlot plot [VARIABLES] boolean CategorySeriesLabelGenerator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator CategoryURLGenerator baseURLGenerator ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList CategoryItemLabelGenerator baseItemLabelGenerator List backgroundAnnotations foregroundAnnotations long serialVersionUID CategoryPlot plot int columnCount rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	297	297	1	replace	
6	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public void setPlot(CategoryPlot plot) { if (plot == null) { throw new IllegalArgumentException("Null 'plot' argument."); } this.plot = plot; [BUGGY] [BUGGY] } [CLASS] AbstractCategoryItemRenderer [METHOD] setPlot [RETURN_TYPE] void  CategoryPlot plot [VARIABLES] boolean CategorySeriesLabelGenerator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator CategoryURLGenerator baseURLGenerator ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList CategoryItemLabelGenerator baseItemLabelGenerator List backgroundAnnotations foregroundAnnotations long serialVersionUID CategoryPlot plot int columnCount rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	297	297	1	add	
7	[BUG] [BUGGY] LegendItemCollection result = new LegendItemCollection(); [FE] AssertionFailedError [CONTEXT] public LegendItemCollection getLegendItems() { [BUGGY] LegendItemCollection result = new LegendItemCollection(); [BUGGY] if (this.plot == null) { return result; } int index = this.plot.getIndexOf(this); CategoryDataset dataset = this.plot.getDataset(index); if (dataset != null) { return result; } int seriesCount = dataset.getRowCount(); if (plot.getRowRenderingOrder().equals(SortOrder.ASCENDING)) { [CLASS] AbstractCategoryItemRenderer [METHOD] getLegendItems [RETURN_TYPE] LegendItemCollection  [VARIABLES] LegendItemCollection result CategoryURLGenerator baseURLGenerator generator CategoryItemLabelGenerator baseItemLabelGenerator generator long serialVersionUID CategoryPlot cp p plot int column columnCount columnIndex datasetIndex i index result row rowCount s series seriesCount visibleSeriesCount boolean LegendItem item CategorySeriesLabelGenerator generator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator generator result CategoryDataset dataset ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList List backgroundAnnotations foregroundAnnotations visibleSeriesKeys  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1791	1791	1	replace	
8	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public LegendItemCollection getLegendItems() { [BUGGY] [BUGGY] LegendItemCollection result = new LegendItemCollection(); if (this.plot == null) { return result; } int index = this.plot.getIndexOf(this); CategoryDataset dataset = this.plot.getDataset(index); if (dataset != null) { return result; } int seriesCount = dataset.getRowCount(); if (plot.getRowRenderingOrder().equals(SortOrder.ASCENDING)) { [CLASS] AbstractCategoryItemRenderer [METHOD] getLegendItems [RETURN_TYPE] LegendItemCollection  [VARIABLES] LegendItemCollection result CategoryURLGenerator baseURLGenerator generator CategoryItemLabelGenerator baseItemLabelGenerator generator long serialVersionUID CategoryPlot cp p plot int column columnCount columnIndex datasetIndex i index result row rowCount s series seriesCount visibleSeriesCount boolean LegendItem item CategorySeriesLabelGenerator generator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator generator result CategoryDataset dataset ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList List backgroundAnnotations foregroundAnnotations visibleSeriesKeys  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1791	1791	1	add	
9	[BUG] [BUGGY] if (this.plot == null) { [FE] AssertionFailedError [CONTEXT] public LegendItemCollection getLegendItems() { LegendItemCollection result = new LegendItemCollection(); [BUGGY] if (this.plot == null) { [BUGGY] return result; } int index = this.plot.getIndexOf(this); CategoryDataset dataset = this.plot.getDataset(index); if (dataset != null) { return result; } int seriesCount = dataset.getRowCount(); if (plot.getRowRenderingOrder().equals(SortOrder.ASCENDING)) { for (int i = 0; i < seriesCount; i++) { [CLASS] AbstractCategoryItemRenderer [METHOD] getLegendItems [RETURN_TYPE] LegendItemCollection  [VARIABLES] LegendItemCollection result CategoryURLGenerator baseURLGenerator generator CategoryItemLabelGenerator baseItemLabelGenerator generator long serialVersionUID CategoryPlot cp p plot int column columnCount columnIndex datasetIndex i index result row rowCount s series seriesCount visibleSeriesCount boolean LegendItem item CategorySeriesLabelGenerator generator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator generator result CategoryDataset dataset ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList List backgroundAnnotations foregroundAnnotations visibleSeriesKeys  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1792	1792	1	replace	
10	[BUG] [BUGGY] [FE] AssertionFailedError [CONTEXT] public LegendItemCollection getLegendItems() { LegendItemCollection result = new LegendItemCollection(); [BUGGY] [BUGGY] if (this.plot == null) { return result; } int index = this.plot.getIndexOf(this); CategoryDataset dataset = this.plot.getDataset(index); if (dataset != null) { return result; } int seriesCount = dataset.getRowCount(); if (plot.getRowRenderingOrder().equals(SortOrder.ASCENDING)) { for (int i = 0; i < seriesCount; i++) { [CLASS] AbstractCategoryItemRenderer [METHOD] getLegendItems [RETURN_TYPE] LegendItemCollection  [VARIABLES] LegendItemCollection result CategoryURLGenerator baseURLGenerator generator CategoryItemLabelGenerator baseItemLabelGenerator generator long serialVersionUID CategoryPlot cp p plot int column columnCount columnIndex datasetIndex i index result row rowCount s series seriesCount visibleSeriesCount boolean LegendItem item CategorySeriesLabelGenerator generator legendItemLabelGenerator legendItemToolTipGenerator legendItemURLGenerator CategoryToolTipGenerator baseToolTipGenerator generator result CategoryDataset dataset ObjectList itemLabelGeneratorList toolTipGeneratorList urlGeneratorList List backgroundAnnotations foregroundAnnotations visibleSeriesKeys  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	1792	1792	1	add	
