projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187stripCustom.append(c[pos.getIndex()]);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187stripCustom.append(c[pos.getIndex()-1]);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187stripCustom.append(stripCustom[pos.getIndex()]);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187posCustom.append(c[pos.getIndex()]);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.toCharArray();
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.split(",");
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.getChars(start,start);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.split("n");
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=getChars(pos,pos);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187stripCustom.append(stripCustom.toString());
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187stripCustom.append(charBuffer[pos.getIndex()]);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187charc=pattern.charAt(pos.getIndex()-1);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187charc=pattern.charAt(pos.getIndex());
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187charc=pattern.charAt(pos.getIndex()+1);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=getFormats();
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.toCharArray();toPattern=insertFormats(c,c);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.toCharArray();toPattern=insertFormats(c);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.toCharArray();toPattern=insertFormats(c,i);
projects/Lang43/src/java/org/apache/commons/lang/text/ExtendedMessageFormat.java187char[]c=pattern.toCharArray();toPattern=insertFormats(c,ESCAPED_QUOTE);
