bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  return  EMPTY_TAR_ARCHIVE_ENTRIES;  [CE]  incompatible  types  [FE]    IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  EMPTY_TAR_ARCHIVE_ENTRIES;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	replace	return  EMPTY_TAR_ARCHIVE_ENTRIES;	return  FORMAT_POSIX;  	non-compiled	[CE]  incompatible  types	9	None	replace
2	[BUG]  [BUGGY]  [FE]  IOException  [FE]      IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  0;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	add	return  0;	return  FORMAT_POSIX;  	compilable	  [FE]  IOException  	9	1	replace
3	[BUG]  [BUGGY]  return  0;  [FE]  IOException  [FE]      IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  0;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	replace	return  0;	return  FORMAT_POSIX;  	compilable	  [FE]  IOException  	9	1	replace
4	[BUG]  [BUGGY]  [FE]  IOException  [FE]        IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  EMPTY_TAR_ARCHIVE_ENTRIES.length;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	add	return  EMPTY_TAR_ARCHIVE_ENTRIES.length;	return  FORMAT_POSIX;  	compilable	  [FE]  IOException  	9	1	replace
5	[BUG]  [BUGGY]  return  EMPTY_TAR_ARCHIVE_ENTRIES.length;  [FE]  IOException  [FE]        IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  EMPTY_TAR_ARCHIVE_ENTRIES.length;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	replace	return  EMPTY_TAR_ARCHIVE_ENTRIES.length;	return  FORMAT_POSIX;  	compilable	  [FE]  IOException  	9	1	replace
6	[BUG]  [BUGGY]  return  EMPTY_TAR_ARCHIVE_EXPRESSION;  [CE]  cannot  find  symbol  EMPTY_TAR_ARCHIVE_EXPRESSION  [FE]          IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  EMPTY_TAR_ARCHIVE_EXPRESSION;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	replace	return  EMPTY_TAR_ARCHIVE_EXPRESSION;	return  FORMAT_POSIX;  	non-compiled	[CE]  cannot  find  symbol  EMPTY_TAR_ARCHIVE_EXPRESSION	9	None	replace
7	[BUG]  [BUGGY]  return  EMPTY_TAR_ARCHIVE_ENTRY;  [CE]  cannot  find  symbol  EMPTY_TAR_ARCHIVE_ENTRY  [FE]            IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  EMPTY_TAR_ARCHIVE_ENTRY;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	replace	return  EMPTY_TAR_ARCHIVE_ENTRY;	return  FORMAT_POSIX;  	non-compiled	[CE]  cannot  find  symbol  EMPTY_TAR_ARCHIVE_ENTRY	9	None	replace
8	[BUG]  [BUGGY]  [FE]  IOException  [FE]              IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  DEFAULT_DIR_MODE;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	add	return  DEFAULT_DIR_MODE;	return  FORMAT_POSIX;  	compilable	  [FE]  IOException  	9	1	replace
9	[BUG]  [BUGGY]  return  DEFAULT_DIR_MODE;  [FE]  IOException  [FE]              IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  DEFAULT_DIR_MODE;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	replace	return  DEFAULT_DIR_MODE;	return  FORMAT_POSIX;  	compilable	  [FE]  IOException  	9	1	replace
10	[BUG]  [BUGGY]  return  header;  [CE]  incompatible  types  [FE]                IOException  [CONTEXT]  private  int  evaluateType(final  byte[]  header)  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_GNU,  header,  MAGIC_OFFSET,  MAGICLEN))  {  return  FORMAT_OLDGNU;  }  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_POSIX,  header,  MAGIC_OFFSET,  MAGICLEN))  {  if  (ArchiveUtils.matchAsciiBuffer(MAGIC_XSTAR,  header,  XSTAR_MAGIC_OFFSET,  XSTAR_MAGIC_LEN))  {  return  FORMAT_XSTAR;  }  [BUGGY]  return  header;  [BUGGY]  }  return  0;  }  [CLASS]  TarArchiveEntry  [METHOD]  evaluateType  [RETURN_TYPE]  int  final  byte[]  header  [VARIABLES]  byte[]  header  boolean  checkSumOK  isDir  isExtended  oldStyle  paxGNUSparse  preserveLeadingSlashes  starMode  starSparse  byte  linkFlag  String  fileName  groupName  link  linkName  magic  name  normalizedName  osname  prefix  user  userName  version  xstarPrefix  File  file  int  DEFAULT_DIR_MODE  DEFAULT_FILE_MODE  MAX_NAMELEN  MILLIS_PER_SECOND  c  colon  csOffset  devMajor  devMinor  devNo  groupId  i  length  mode  nameLength  offset  type  userId  long  chk  groupId  modTime  realSize  size  time  userId  value  TarArchiveEntry[]  EMPTY_TAR_ARCHIVE_ENTRIES  result  	projects/Compress38/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java	0.3779644730092272	1226	1226	1	replace	return  header;	return  FORMAT_POSIX;  	non-compiled	[CE]  incompatible  types	9	None	replace
