projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(p1);denominator=BigInteger.valueOf(q2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(p2);denominator=BigInteger.valueOf(q2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(0);denominator=BigInteger.valueOf(q2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(p1);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(0);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(q1);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332Numeratorp1=BigInteger.valueOf(p2);denominator=BigInteger.valueOf(p1);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332Numeratorp1=BigInteger.valueOf(p2);denominator=BigInteger.valueOf(p2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332num=BigInteger.valueOf(p2);denominator=BigInteger.valueOf(denominator);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(maxDenominator);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332n=BigInteger.valueOf(p2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332n=BigInteger.valueOf(p1);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332BigIntegerp1=BigInteger.valueOf(p2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(p2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(maxDenominator);numerator=BigInteger.valueOf(maxDenominator);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(maxDenominator);nator=BigInteger.valueOf(maxDenominator);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332denominator=BigInteger.valueOf(q2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332denominator=BigInteger.valueOf(p2);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(p2);denominator=BigInteger.valueOf(denominator);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(0);denominator=BigInteger.valueOf(q1);
projects/Math1/src/main/java/org/apache/commons/math3/fraction/BigFraction.java332numerator=BigInteger.valueOf(q1);numerator=BigInteger.valueOf(p2);
