bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	original_failing_test_number
631196	[BUG]  [BUGGY]  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	add	if(value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2.0);  }	  	compilable	  [FE]  b=0]>	105200	1
631197	[BUG]  [BUGGY]  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	replace	if(value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2.0);  }	  	compilable	  [FE]  b=0]>	105200	1
631419	[BUG]  [BUGGY]  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(this.value  <=  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  {  this.value  =(float)(this.value  /  2.0);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	add	if(this.value  <=  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  {  this.value  =(float)(this.value  /  2.0);  }	  	compilable	  [FE]  b=0]>	105237	1
631420	[BUG]  [BUGGY]  if(this.value  <=  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  {  this.value  =(float)(this.value  /  2.0);  }  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(this.value  <=  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  {  this.value  =(float)(this.value  /  2.0);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	replace	if(this.value  <=  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  {  this.value  =(float)(this.value  /  2.0);  }	  	compilable	  [FE]  b=0]>	105237	1
670082	[BUG]  [BUGGY]  [FE]  AssertionFailedError  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	add	if(value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2);  }	  if(this.value    >    0.0)    {    this.value    =(double)(this.value    /    2);    }    else    if(value    <    0.0)    {    this.value    =(double)(this.value    /    2);    }    	compilable	  [FE]  AssertionFailedError	111681	1
670083	[BUG]  [BUGGY]  if(value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2);  }  [FE]  AssertionFailedError  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	replace	if(value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(value  <  0.0)  {  this.value  =(double)(this.value  /  2);  }	  if(this.value    >    0.0)    {    this.value    =(double)(this.value    /    2);    }    else    if(value    <    0.0)    {    this.value    =(double)(this.value    /    2);    }    	compilable	  [FE]  AssertionFailedError	111681	1
631191	[BUG]  [BUGGY]  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	add	if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }	  	compilable	  [FE]  b=0]>	105199	1
631192	[BUG]  [BUGGY]  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	replace	if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }  else  if(this.value  <  0.0)  {  this.value  =(double)(this.value  /  2.0);  }	  	compilable	  [FE]  b=0]>	105199	1
670112	[BUG]  [BUGGY]  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	add	if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }	  	compilable	  [FE]  b=0]>	111686	1
670113	[BUG]  [BUGGY]  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  [FE]  b=0]>  [CONTEXT]              public  ValueMarker(double  value,  Paint  paint,  Stroke  stroke,  Paint  outlinePaint,  Stroke  outlineStroke,  float  alpha)  {  super(paint,  stroke,  paint,  stroke,  alpha);              [BUGGY]  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  [BUGGY]              }  [CLASS]  ValueMarker  [METHOD]  <init>  [RETURN_TYPE]  Stroke,float)  double  value  Paint  paint  Stroke  stroke  Paint  outlinePaint  Stroke  outlineStroke  float  alpha  [VARIABLES]  Stroke  outlineStroke  stroke  Paint  outlinePaint  paint  boolean  float  alpha  double  value  	projects/Chart20/source/org/jfree/chart/plot/ValueMarker.java	1.0	96	96	1	replace	if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }  else  if(this.value  >  0.0)  {  this.value  =(double)(this.value  /  2);  }	  	compilable	  [FE]  b=0]>	111686	1
